-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WD50M
29.5,34.375,2016,1,1,293.1
29.5,35.0,2016,1,1,297.9
29.5,35.625,2016,1,1,282.3
30.0,34.375,2016,1,1,285.9
30.0,35.0,2016,1,1,278.1
30.0,35.625,2016,1,1,278.2
30.5,34.375,2016,1,1,276.9
30.5,35.0,2016,1,1,268.0
30.5,35.625,2016,1,1,266.3
31.0,34.375,2016,1,1,270.3
31.0,35.0,2016,1,1,269.0
31.0,35.625,2016,1,1,249.5
31.5,34.375,2016,1,1,280.3
31.5,35.0,2016,1,1,278.1
31.5,35.625,2016,1,1,255.0
32.0,34.375,2016,1,1,285.2
32.0,35.0,2016,1,1,280.5
32.0,35.625,2016,1,1,274.4
32.5,34.375,2016,1,1,285.6
32.5,35.0,2016,1,1,279.4
32.5,35.625,2016,1,1,271.2
33.0,34.375,2016,1,1,286.2
33.0,35.0,2016,1,1,280.5
33.0,35.625,2016,1,1,273.0
29.5,34.375,2016,1,2,318.2
29.5,35.0,2016,1,2,335.8
29.5,35.625,2016,1,2,300.0
30.0,34.375,2016,1,2,294.2
30.0,35.0,2016,1,2,287.6
30.0,35.625,2016,1,2,288.2
30.5,34.375,2016,1,2,276.8
30.5,35.0,2016,1,2,268.8
30.5,35.625,2016,1,2,275.8
31.0,34.375,2016,1,2,278.2
31.0,35.0,2016,1,2,281.9
31.0,35.625,2016,1,2,260.7
31.5,34.375,2016,1,2,291.5
31.5,35.0,2016,1,2,291.9
31.5,35.625,2016,1,2,267.5
32.0,34.375,2016,1,2,292.1
32.0,35.0,2016,1,2,289.8
32.0,35.625,2016,1,2,286.0
32.5,34.375,2016,1,2,295.5
32.5,35.0,2016,1,2,293.8
32.5,35.625,2016,1,2,284.2
33.0,34.375,2016,1,2,299.4
33.0,35.0,2016,1,2,300.0
33.0,35.625,2016,1,2,297.7
29.5,34.375,2016,1,3,300.1
29.5,35.0,2016,1,3,337.6
29.5,35.625,2016,1,3,266.8
30.0,34.375,2016,1,3,250.3
30.0,35.0,2016,1,3,229.4
30.0,35.625,2016,1,3,258.1
30.5,34.375,2016,1,3,224.4
30.5,35.0,2016,1,3,224.6
30.5,35.625,2016,1,3,235.4
31.0,34.375,2016,1,3,221.8
31.0,35.0,2016,1,3,233.2
31.0,35.625,2016,1,3,208.4
31.5,34.375,2016,1,3,235.4
31.5,35.0,2016,1,3,239.6
31.5,35.625,2016,1,3,209.1
32.0,34.375,2016,1,3,244.4
32.0,35.0,2016,1,3,237.7
32.0,35.625,2016,1,3,221.8
32.5,34.375,2016,1,3,251.1
32.5,35.0,2016,1,3,235.7
32.5,35.625,2016,1,3,217.1
33.0,34.375,2016,1,3,261.5
33.0,35.0,2016,1,3,243.4
33.0,35.625,2016,1,3,267.4
29.5,34.375,2016,1,4,282.8
29.5,35.0,2016,1,4,321.3
29.5,35.625,2016,1,4,276.2
30.0,34.375,2016,1,4,249.6
30.0,35.0,2016,1,4,239.7
30.0,35.625,2016,1,4,261.7
30.5,34.375,2016,1,4,225.5
30.5,35.0,2016,1,4,226.2
30.5,35.625,2016,1,4,231.4
31.0,34.375,2016,1,4,219.4
31.0,35.0,2016,1,4,227.9
31.0,35.625,2016,1,4,205.2
31.5,34.375,2016,1,4,225.7
31.5,35.0,2016,1,4,227.3
31.5,35.625,2016,1,4,203.1
32.0,34.375,2016,1,4,226.8
32.0,35.0,2016,1,4,219.3
32.0,35.625,2016,1,4,205.9
32.5,34.375,2016,1,4,224.2
32.5,35.0,2016,1,4,207.6
32.5,35.625,2016,1,4,192.9
33.0,34.375,2016,1,4,216.2
33.0,35.0,2016,1,4,199.3
33.0,35.625,2016,1,4,200.7
29.5,34.375,2016,1,5,273.3
29.5,35.0,2016,1,5,319.0
29.5,35.625,2016,1,5,278.5
30.0,34.375,2016,1,5,241.1
30.0,35.0,2016,1,5,232.5
30.0,35.625,2016,1,5,266.4
30.5,34.375,2016,1,5,217.3
30.5,35.0,2016,1,5,220.1
30.5,35.625,2016,1,5,240.2
31.0,34.375,2016,1,5,214.4
31.0,35.0,2016,1,5,225.9
31.0,35.625,2016,1,5,204.4
31.5,34.375,2016,1,5,223.3
31.5,35.0,2016,1,5,226.5
31.5,35.625,2016,1,5,201.0
