-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2016 through 12/31/2016 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WD10M
29.5,34.375,2016,1,1,294.3
29.5,35.0,2016,1,1,299.2
29.5,35.625,2016,1,1,283.3
30.0,34.375,2016,1,1,286.8
30.0,35.0,2016,1,1,279.1
30.0,35.625,2016,1,1,278.4
30.5,34.375,2016,1,1,277.1
30.5,35.0,2016,1,1,268.6
30.5,35.625,2016,1,1,266.5
31.0,34.375,2016,1,1,270.2
31.0,35.0,2016,1,1,269.3
31.0,35.625,2016,1,1,250.0
31.5,34.375,2016,1,1,280.6
31.5,35.0,2016,1,1,277.3
31.5,35.625,2016,1,1,254.4
32.0,34.375,2016,1,1,285.7
32.0,35.0,2016,1,1,280.2
32.0,35.625,2016,1,1,274.1
32.5,34.375,2016,1,1,285.9
32.5,35.0,2016,1,1,279.9
32.5,35.625,2016,1,1,271.5
33.0,34.375,2016,1,1,286.7
33.0,35.0,2016,1,1,281.1
33.0,35.625,2016,1,1,272.6
29.5,34.375,2016,1,2,318.8
29.5,35.0,2016,1,2,337.9
29.5,35.625,2016,1,2,300.1
30.0,34.375,2016,1,2,296.2
30.0,35.0,2016,1,2,288.8
30.0,35.625,2016,1,2,287.7
30.5,34.375,2016,1,2,276.4
30.5,35.0,2016,1,2,268.3
30.5,35.625,2016,1,2,275.3
31.0,34.375,2016,1,2,277.2
31.0,35.0,2016,1,2,281.2
31.0,35.625,2016,1,2,261.3
31.5,34.375,2016,1,2,292.2
31.5,35.0,2016,1,2,291.3
31.5,35.625,2016,1,2,266.7
32.0,34.375,2016,1,2,292.5
32.0,35.0,2016,1,2,290.4
32.0,35.625,2016,1,2,285.6
32.5,34.375,2016,1,2,296.0
32.5,35.0,2016,1,2,295.5
32.5,35.625,2016,1,2,283.0
33.0,34.375,2016,1,2,300.4
33.0,35.0,2016,1,2,302.0
33.0,35.625,2016,1,2,297.6
29.5,34.375,2016,1,3,299.4
29.5,35.0,2016,1,3,333.4
29.5,35.625,2016,1,3,265.9
30.0,34.375,2016,1,3,250.1
30.0,35.0,2016,1,3,231.3
30.0,35.625,2016,1,3,256.8
30.5,34.375,2016,1,3,226.8
30.5,35.0,2016,1,3,224.6
30.5,35.625,2016,1,3,236.7
31.0,34.375,2016,1,3,222.5
31.0,35.0,2016,1,3,232.3
31.0,35.625,2016,1,3,211.4
31.5,34.375,2016,1,3,233.3
31.5,35.0,2016,1,3,238.3
31.5,35.625,2016,1,3,209.1
32.0,34.375,2016,1,3,243.5
32.0,35.0,2016,1,3,234.3
32.0,35.625,2016,1,3,219.9
32.5,34.375,2016,1,3,251.7
32.5,35.0,2016,1,3,233.7
32.5,35.625,2016,1,3,214.3
33.0,34.375,2016,1,3,263.6
33.0,35.0,2016,1,3,243.6
33.0,35.625,2016,1,3,254.8
29.5,34.375,2016,1,4,285.1
29.5,35.0,2016,1,4,321.8
29.5,35.625,2016,1,4,271.8
30.0,34.375,2016,1,4,248.4
30.0,35.0,2016,1,4,238.5
