-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WD10M
29.5,34.375,2017,1,1,2.3
29.5,35.0,2017,1,1,32.1
29.5,35.625,2017,1,1,28.5
30.0,34.375,2017,1,1,20.8
30.0,35.0,2017,1,1,30.7
30.0,35.625,2017,1,1,59.6
30.5,34.375,2017,1,1,24.6
30.5,35.0,2017,1,1,13.9
30.5,35.625,2017,1,1,79.4
31.0,34.375,2017,1,1,302.5
31.0,35.0,2017,1,1,347.5
31.0,35.625,2017,1,1,95.2
31.5,34.375,2017,1,1,280.9
31.5,35.0,2017,1,1,324.5
31.5,35.625,2017,1,1,102.7
32.0,34.375,2017,1,1,281.1
32.0,35.0,2017,1,1,281.7
32.0,35.625,2017,1,1,134.9
32.5,34.375,2017,1,1,271.7
32.5,35.0,2017,1,1,165.3
32.5,35.625,2017,1,1,124.0
33.0,34.375,2017,1,1,209.3
33.0,35.0,2017,1,1,186.5
33.0,35.625,2017,1,1,77.6
29.5,34.375,2017,1,2,341.2
29.5,35.0,2017,1,2,5.1
29.5,35.625,2017,1,2,337.1
30.0,34.375,2017,1,2,332.9
30.0,35.0,2017,1,2,348.3
30.0,35.625,2017,1,2,326.3
30.5,34.375,2017,1,2,297.5
30.5,35.0,2017,1,2,299.7
30.5,35.625,2017,1,2,309.6
31.0,34.375,2017,1,2,257.4
31.0,35.0,2017,1,2,275.8
31.0,35.625,2017,1,2,235.8
31.5,34.375,2017,1,2,258.7
31.5,35.0,2017,1,2,266.8
31.5,35.625,2017,1,2,221.1
32.0,34.375,2017,1,2,259.3
32.0,35.0,2017,1,2,254.4
32.0,35.625,2017,1,2,234.1
32.5,34.375,2017,1,2,259.2
32.5,35.0,2017,1,2,244.1
32.5,35.625,2017,1,2,212.6
33.0,34.375,2017,1,2,254.5
33.0,35.0,2017,1,2,228.9
33.0,35.625,2017,1,2,218.6
29.5,34.375,2017,1,3,17.8
29.5,35.0,2017,1,3,52.1
29.5,35.625,2017,1,3,82.1
30.0,34.375,2017,1,3,37.3
30.0,35.0,2017,1,3,45.8
30.0,35.625,2017,1,3,87.3
30.5,34.375,2017,1,3,40.9
30.5,35.0,2017,1,3,30.7
30.5,35.625,2017,1,3,86.5
31.0,34.375,2017,1,3,275.7
31.0,35.0,2017,1,3,334.8
31.0,35.625,2017,1,3,116.3
31.5,34.375,2017,1,3,265.1
31.5,35.0,2017,1,3,274.7
31.5,35.625,2017,1,3,166.1
32.0,34.375,2017,1,3,261.6
32.0,35.0,2017,1,3,254.7
32.0,35.625,2017,1,3,198.0
32.5,34.375,2017,1,3,264.0
32.5,35.0,2017,1,3,249.7
32.5,35.625,2017,1,3,197.4
33.0,34.375,2017,1,3,265.9
33.0,35.0,2017,1,3,250.2
33.0,35.625,2017,1,3,261.8
29.5,34.375,2017,1,4,350.1
29.5,35.0,2017,1,4,28.3
29.5,35.625,2017,1,4,69.1
30.0,34.375,2017,1,4,353.6
30.0,35.0,2017,1,4,20.6
30.0,35.625,2017,1,4,70.7
30.5,34.375,2017,1,4,315.5
30.5,35.0,2017,1,4,354.1
30.5,35.625,2017,1,4,122.4
31.0,34.375,2017,1,4,234.1
31.0,35.0,2017,1,4,280.4
31.0,35.625,2017,1,4,195.0
31.5,34.375,2017,1,4,242.8
31.5,35.0,2017,1,4,249.3
31.5,35.625,2017,1,4,201.0
32.0,34.375,2017,1,4,247.7
32.0,35.0,2017,1,4,235.0
32.0,35.625,2017,1,4,200.9
32.5,34.375,2017,1,4,252.2
32.5,35.0,2017,1,4,222.3
32.5,35.625,2017,1,4,190.4
33.0,34.375,2017,1,4,246.8
33.0,35.0,2017,1,4,203.9
33.0,35.625,2017,1,4,181.8
29.5,34.375,2017,1,5,106.3
29.5,35.0,2017,1,5,108.5
29.5,35.625,2017,1,5,118.2
30.0,34.375,2017,1,5,109.9
30.0,35.0,2017,1,5,118.7
30.0,35.625,2017,1,5,121.4
30.5,34.375,2017,1,5,111.1
30.5,35.0,2017,1,5,118.1
30.5,35.625,2017,1,5,128.3
31.0,34.375,2017,1,5,118.0
31.0,35.0,2017,1,5,114.8
31.0,35.625,2017,1,5,133.1
31.5,34.375,2017,1,5,132.5
31.5,35.0,2017,1,5,118.7
31.5,35.625,2017,1,5,132.3
32.0,34.375,2017,1,5,172.0
32.0,35.0,2017,1,5,137.1
32.0,35.625,2017,1,5,133.2
32.5,34.375,2017,1,5,190.4
32.5,35.0,2017,1,5,149.0
32.5,35.625,2017,1,5,139.8
33.0,34.375,2017,1,5,194.6
33.0,35.0,2017,1,5,158.6
33.0,35.625,2017,1,5,128.5
29.5,34.375,2017,1,6,185.1
29.5,35.0,2017,1,6,163.5
29.5,35.625,2017,1,6,186.8
30.0,34.375,2017,1,6,175.8
30.0,35.0,2017,1,6,160.2
30.0,35.625,2017,1,6,164.1
30.5,34.375,2017,1,6,161.8
30.5,35.0,2017,1,6,150.9
30.5,35.625,2017,1,6,149.5
31.0,34.375,2017,1,6,159.3
31.0,35.0,2017,1,6,123.4
31.0,35.625,2017,1,6,144.5
31.5,34.375,2017,1,6,147.8
31.5,35.0,2017,1,6,124.6
31.5,35.625,2017,1,6,129.2
32.0,34.375,2017,1,6,139.8
32.0,35.0,2017,1,6,130.6
32.0,35.625,2017,1,6,119.6
32.5,34.375,2017,1,6,134.4
32.5,35.0,2017,1,6,121.3
32.5,35.625,2017,1,6,116.7
33.0,34.375,2017,1,6,131.8
33.0,35.0,2017,1,6,119.4
33.0,35.625,2017,1,6,93.5
29.5,34.375,2017,1,7,262.2
29.5,35.0,2017,1,7,270.9
29.5,35.625,2017,1,7,261.8
30.0,34.375,2017,1,7,249.4
30.0,35.0,2017,1,7,249.5
30.0,35.625,2017,1,7,264.7
30.5,34.375,2017,1,7,235.2
30.5,35.0,2017,1,7,236.3
30.5,35.625,2017,1,7,241.8
31.0,34.375,2017,1,7,226.3
