-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M
29.5,34.375,2010,1,1,2.06
29.5,35.0,2010,1,1,3.16
29.5,35.625,2010,1,1,2.45
30.0,34.375,2010,1,1,2.63
30.0,35.0,2010,1,1,2.16
30.0,35.625,2010,1,1,3.22
30.5,34.375,2010,1,1,3.82
30.5,35.0,2010,1,1,2.14
30.5,35.625,2010,1,1,3.14
31.0,34.375,2010,1,1,4.27
31.0,35.0,2010,1,1,2.21
31.0,35.625,2010,1,1,2.8
31.5,34.375,2010,1,1,4.04
31.5,35.0,2010,1,1,2.75
31.5,35.625,2010,1,1,2.86
32.0,34.375,2010,1,1,4.66
32.0,35.0,2010,1,1,3.59
32.0,35.625,2010,1,1,2.62
32.5,34.375,2010,1,1,5.34
32.5,35.0,2010,1,1,3.95
32.5,35.625,2010,1,1,2.56
33.0,34.375,2010,1,1,6.19
33.0,35.0,2010,1,1,4.48
33.0,35.625,2010,1,1,2.77
29.5,34.375,2010,1,2,5.06
29.5,35.0,2010,1,2,5.02
29.5,35.625,2010,1,2,5.14
30.0,34.375,2010,1,2,5.97
30.0,35.0,2010,1,2,5.95
30.0,35.625,2010,1,2,5.35
30.5,34.375,2010,1,2,6.72
30.5,35.0,2010,1,2,5.79
30.5,35.625,2010,1,2,5.57
31.0,34.375,2010,1,2,7.58
31.0,35.0,2010,1,2,4.61
31.0,35.625,2010,1,2,4.58
31.5,34.375,2010,1,2,6.2
31.5,35.0,2010,1,2,4.25
31.5,35.625,2010,1,2,3.43
32.0,34.375,2010,1,2,6.55
32.0,35.0,2010,1,2,5.2
32.0,35.625,2010,1,2,3.81
32.5,34.375,2010,1,2,7.31
32.5,35.0,2010,1,2,5.93
32.5,35.625,2010,1,2,4.18
33.0,34.375,2010,1,2,8.49
33.0,35.0,2010,1,2,7.11
33.0,35.625,2010,1,2,3.14
29.5,34.375,2010,1,3,6.0
29.5,35.0,2010,1,3,4.26
29.5,35.625,2010,1,3,7.09
30.0,34.375,2010,1,3,5.6
30.0,35.0,2010,1,3,4.97
30.0,35.625,2010,1,3,7.04
30.5,34.375,2010,1,3,5.07
30.5,35.0,2010,1,3,5.25
30.5,35.625,2010,1,3,5.87
31.0,34.375,2010,1,3,5.71
31.0,35.0,2010,1,3,5.28
31.0,35.625,2010,1,3,4.93
31.5,34.375,2010,1,3,6.44
31.5,35.0,2010,1,3,6.15
31.5,35.625,2010,1,3,4.66
32.0,34.375,2010,1,3,7.25
32.0,35.0,2010,1,3,6.79
32.0,35.625,2010,1,3,5.01
32.5,34.375,2010,1,3,7.76
32.5,35.0,2010,1,3,6.18
32.5,35.625,2010,1,3,4.71
33.0,34.375,2010,1,3,8.4
33.0,35.0,2010,1,3,6.88
33.0,35.625,2010,1,3,4.68
29.5,34.375,2010,1,4,4.3
29.5,35.0,2010,1,4,3.86
29.5,35.625,2010,1,4,2.73
30.0,34.375,2010,1,4,2.83
30.0,35.0,2010,1,4,2.71
30.0,35.625,2010,1,4,3.26
30.5,34.375,2010,1,4,2.68
30.5,35.0,2010,1,4,2.26
30.5,35.625,2010,1,4,2.96
31.0,34.375,2010,1,4,3.12
31.0,35.0,2010,1,4,3.04
31.0,35.625,2010,1,4,2.46
31.5,34.375,2010,1,4,5.3
31.5,35.0,2010,1,4,4.28
31.5,35.625,2010,1,4,2.99
32.0,34.375,2010,1,4,6.78
32.0,35.0,2010,1,4,5.5
32.0,35.625,2010,1,4,3.8
32.5,34.375,2010,1,4,7.64
32.5,35.0,2010,1,4,5.86
32.5,35.625,2010,1,4,4.36
33.0,34.375,2010,1,4,8.24
33.0,35.0,2010,1,4,6.81
33.0,35.625,2010,1,4,5.17
29.5,34.375,2010,1,5,5.11
29.5,35.0,2010,1,5,5.04
29.5,35.625,2010,1,5,3.64
30.0,34.375,2010,1,5,4.97
30.0,35.0,2010,1,5,4.81
30.0,35.625,2010,1,5,3.81
30.5,34.375,2010,1,5,5.04
30.5,35.0,2010,1,5,4.3
30.5,35.625,2010,1,5,3.84
31.0,34.375,2010,1,5,3.54
31.0,35.0,2010,1,5,3.27
31.0,35.625,2010,1,5,3.26
31.5,34.375,2010,1,5,3.65
31.5,35.0,2010,1,5,3.3
31.5,35.625,2010,1,5,2.82
32.0,34.375,2010,1,5,4.01
32.0,35.0,2010,1,5,3.42
32.0,35.625,2010,1,5,3.05
32.5,34.375,2010,1,5,4.25
32.5,35.0,2010,1,5,3.19
32.5,35.625,2010,1,5,2.94
33.0,34.375,2010,1,5,4.49
33.0,35.0,2010,1,5,3.29
33.0,35.625,2010,1,5,3.75
29.5,34.375,2010,1,6,3.77
29.5,35.0,2010,1,6,6.11
29.5,35.625,2010,1,6,6.25
30.0,34.375,2010,1,6,5.54
30.0,35.0,2010,1,6,5.31
30.0,35.625,2010,1,6,7.6
30.5,34.375,2010,1,6,6.47
30.5,35.0,2010,1,6,5.18
30.5,35.625,2010,1,6,8.68
31.0,34.375,2010,1,6,5.95
31.0,35.0,2010,1,6,4.8
31.0,35.625,2010,1,6,6.85
31.5,34.375,2010,1,6,4.84
31.5,35.0,2010,1,6,5.11
31.5,35.625,2010,1,6,5.84
32.0,34.375,2010,1,6,4.72
32.0,35.0,2010,1,6,4.85
32.0,35.625,2010,1,6,4.96
32.5,34.375,2010,1,6,5.3
32.5,35.0,2010,1,6,4.97
32.5,35.625,2010,1,6,4.12
33.0,34.375,2010,1,6,4.82
33.0,35.0,2010,1,6,4.44
33.0,35.625,2010,1,6,5.32
29.5,34.375,2010,1,7,2.51
29.5,35.0,2010,1,7,5.44
29.5,35.625,2010,1,7,6.09
30.0,34.375,2010,1,7,4.41
30.0,35.0,2010,1,7,5.32
30.0,35.625,2010,1,7,7.07
30.5,34.375,2010,1,7,5.63
30.5,35.0,2010,1,7,4.04
30.5,35.625,2010,1,7,8.3
31.0,34.375,2010,1,7,5.86
31.0,35.0,2010,1,7,2.99
31.0,35.625,2010,1,7,5.83
31.5,34.375,2010,1,7,4.19
31.5,35.0,2010,1,7,2.91
31.5,35.625,2010,1,7,4.51
32.0,34.375,2010,1,7,3.43
32.0,35.0,2010,1,7,4.5
32.0,35.625,2010,1,7,5.84
32.5,34.375,2010,1,7,4.32
32.5,35.0,2010,1,7,5.0
32.5,35.625,2010,1,7,5.09
33.0,34.375,2010,1,7,5.9
33.0,35.0,2010,1,7,5.32
33.0,35.625,2010,1,7,5.19
29.5,34.375,2010,1,8,2.49
29.5,35.0,2010,1,8,5.62
29.5,35.625,2010,1,8,5.47
30.0,34.375,2010,1,8,4.56
30.0,35.0,2010,1,8,5.17
