-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2010 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M
29.5,34.375,2010,1,1,12.56
29.5,35.0,2010,1,1,13.63
29.5,35.625,2010,1,1,10.42
30.0,34.375,2010,1,1,12.66
30.0,35.0,2010,1,1,13.43
30.0,35.625,2010,1,1,9.91
30.5,34.375,2010,1,1,12.88
30.5,35.0,2010,1,1,13.68
30.5,35.625,2010,1,1,10.11
31.0,34.375,2010,1,1,14.26
31.0,35.0,2010,1,1,14.2
31.0,35.625,2010,1,1,12.81
31.5,34.375,2010,1,1,17.67
31.5,35.0,2010,1,1,14.18
31.5,35.625,2010,1,1,14.97
32.0,34.375,2010,1,1,18.54
32.0,35.0,2010,1,1,15.06
32.0,35.625,2010,1,1,15.29
32.5,34.375,2010,1,1,18.6
32.5,35.0,2010,1,1,16.15
32.5,35.625,2010,1,1,15.09
33.0,34.375,2010,1,1,18.62
33.0,35.0,2010,1,1,16.72
33.0,35.625,2010,1,1,12.98
29.5,34.375,2010,1,2,15.13
29.5,35.0,2010,1,2,16.07
29.5,35.625,2010,1,2,13.53
30.0,34.375,2010,1,2,15.36
30.0,35.0,2010,1,2,15.86
30.0,35.625,2010,1,2,12.17
30.5,34.375,2010,1,2,15.41
30.5,35.0,2010,1,2,16.6
30.5,35.625,2010,1,2,12.48
31.0,34.375,2010,1,2,16.44
31.0,35.0,2010,1,2,16.26
31.0,35.625,2010,1,2,16.17
31.5,34.375,2010,1,2,18.36
31.5,35.0,2010,1,2,15.0
31.5,35.625,2010,1,2,18.26
32.0,34.375,2010,1,2,19.31
32.0,35.0,2010,1,2,15.34
32.0,35.625,2010,1,2,16.62
32.5,34.375,2010,1,2,19.7
32.5,35.0,2010,1,2,15.87
32.5,35.625,2010,1,2,14.88
33.0,34.375,2010,1,2,19.82
33.0,35.0,2010,1,2,16.92
33.0,35.625,2010,1,2,13.39
29.5,34.375,2010,1,3,13.21
29.5,35.0,2010,1,3,15.42
29.5,35.625,2010,1,3,11.95
30.0,34.375,2010,1,3,13.54
30.0,35.0,2010,1,3,14.38
30.0,35.625,2010,1,3,9.95
30.5,34.375,2010,1,3,13.16
30.5,35.0,2010,1,3,14.42
30.5,35.625,2010,1,3,9.75
31.0,34.375,2010,1,3,13.99
31.0,35.0,2010,1,3,13.52
31.0,35.625,2010,1,3,12.96
31.5,34.375,2010,1,3,17.0
31.5,35.0,2010,1,3,13.03
31.5,35.625,2010,1,3,15.07
32.0,34.375,2010,1,3,18.75
32.0,35.0,2010,1,3,14.4
32.0,35.625,2010,1,3,13.83
32.5,34.375,2010,1,3,18.96
32.5,35.0,2010,1,3,16.09
32.5,35.625,2010,1,3,12.84
33.0,34.375,2010,1,3,18.89
33.0,35.0,2010,1,3,16.67
33.0,35.625,2010,1,3,12.4
29.5,34.375,2010,1,4,9.89
29.5,35.0,2010,1,4,12.63
29.5,35.625,2010,1,4,11.21
30.0,34.375,2010,1,4,11.12
30.0,35.0,2010,1,4,11.92
30.0,35.625,2010,1,4,8.83
30.5,34.375,2010,1,4,11.57
30.5,35.0,2010,1,4,12.54
30.5,35.625,2010,1,4,8.78
31.0,34.375,2010,1,4,12.62
31.0,35.0,2010,1,4,12.7
31.0,35.625,2010,1,4,11.56
31.5,34.375,2010,1,4,16.12
31.5,35.0,2010,1,4,12.67
31.5,35.625,2010,1,4,14.09
32.0,34.375,2010,1,4,18.5
32.0,35.0,2010,1,4,14.24
32.0,35.625,2010,1,4,13.87
32.5,34.375,2010,1,4,18.82
32.5,35.0,2010,1,4,16.34
32.5,35.625,2010,1,4,13.57
33.0,34.375,2010,1,4,18.83
33.0,35.0,2010,1,4,17.07
33.0,35.625,2010,1,4,12.86
29.5,34.375,2010,1,5,9.71
29.5,35.0,2010,1,5,11.84
29.5,35.625,2010,1,5,8.89
30.0,34.375,2010,1,5,11.03
30.0,35.0,2010,1,5,11.56
30.0,35.625,2010,1,5,8.48
30.5,34.375,2010,1,5,11.52
30.5,35.0,2010,1,5,12.82
30.5,35.625,2010,1,5,8.37
31.0,34.375,2010,1,5,13.04
31.0,35.0,2010,1,5,13.2
31.0,35.625,2010,1,5,11.82
31.5,34.375,2010,1,5,16.58
31.5,35.0,2010,1,5,12.99
31.5,35.625,2010,1,5,14.07
32.0,34.375,2010,1,5,18.06
32.0,35.0,2010,1,5,14.08
32.0,35.625,2010,1,5,13.84
32.5,34.375,2010,1,5,17.91
32.5,35.0,2010,1,5,15.22
32.5,35.625,2010,1,5,13.18
33.0,34.375,2010,1,5,17.78
33.0,35.0,2010,1,5,15.91
33.0,35.625,2010,1,5,11.54
29.5,34.375,2010,1,6,12.72
29.5,35.0,2010,1,6,14.47
29.5,35.625,2010,1,6,9.69
30.0,34.375,2010,1,6,13.36
30.0,35.0,2010,1,6,14.19
30.0,35.625,2010,1,6,9.28
30.5,34.375,2010,1,6,13.31
30.5,35.0,2010,1,6,14.8
30.5,35.625,2010,1,6,10.35
31.0,34.375,2010,1,6,13.62
31.0,35.0,2010,1,6,13.96
31.0,35.625,2010,1,6,13.58
31.5,34.375,2010,1,6,16.55
31.5,35.0,2010,1,6,13.09
31.5,35.625,2010,1,6,15.16
32.0,34.375,2010,1,6,18.57
32.0,35.0,2010,1,6,13.6
32.0,35.625,2010,1,6,14.17
32.5,34.375,2010,1,6,18.51
32.5,35.0,2010,1,6,14.59
32.5,35.625,2010,1,6,13.54
33.0,34.375,2010,1,6,18.36
33.0,35.0,2010,1,6,15.78
33.0,35.625,2010,1,6,11.52
29.5,34.375,2010,1,7,15.95
29.5,35.0,2010,1,7,16.66
29.5,35.625,2010,1,7,10.52
30.0,34.375,2010,1,7,16.55
30.0,35.0,2010,1,7,16.78
30.0,35.625,2010,1,7,10.23
30.5,34.375,2010,1,7,16.55
30.5,35.0,2010,1,7,17.46
30.5,35.625,2010,1,7,12.38
31.0,34.375,2010,1,7,16.61
31.0,35.0,2010,1,7,16.61
31.0,35.625,2010,1,7,16.86
31.5,34.375,2010,1,7,17.77
31.5,35.0,2010,1,7,15.94
31.5,35.625,2010,1,7,18.33
32.0,34.375,2010,1,7,18.49
32.0,35.0,2010,1,7,15.93
32.0,35.625,2010,1,7,16.21
32.5,34.375,2010,1,7,18.83
32.5,35.0,2010,1,7,16.12
32.5,35.625,2010,1,7,15.4
33.0,34.375,2010,1,7,19.0
33.0,35.0,2010,1,7,16.89
33.0,35.625,2010,1,7,14.13
29.5,34.375,2010,1,8,16.5
29.5,35.0,2010,1,8,16.71
29.5,35.625,2010,1,8,10.4
30.0,34.375,2010,1,8,15.6
30.0,35.0,2010,1,8,16.59
30.0,35.625,2010,1,8,10.26
30.5,34.375,2010,1,8,15.51
30.5,35.0,2010,1,8,17.19
30.5,35.625,2010,1,8,12.5
31.0,34.375,2010,1,8,16.13
31.0,35.0,2010,1,8,16.85
31.0,35.625,2010,1,8,16.41
31.5,34.375,2010,1,8,18.24
31.5,35.0,2010,1,8,16.02
31.5,35.625,2010,1,8,18.8
32.0,34.375,2010,1,8,19.44
32.0,35.0,2010,1,8,16.71
32.0,35.625,2010,1,8,17.31
32.5,34.375,2010,1,8,19.38
32.5,35.0,2010,1,8,16.87
32.5,35.625,2010,1,8,16.35
33.0,34.375,2010,1,8,18.79
33.0,35.0,2010,1,8,16.99
33.0,35.625,2010,1,8,14.61
29.5,34.375,2010,1,9,15.67
29.5,35.0,2010,1,9,17.32
