-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DNI     CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DNI
29.5,34.5,2020,1,1,1.02
29.5,35.5,2020,1,1,1.49
30.5,34.5,2020,1,1,1.35
30.5,35.5,2020,1,1,0.74
31.5,34.5,2020,1,1,1.46
31.5,35.5,2020,1,1,1.28
32.5,34.5,2020,1,1,2.78
32.5,35.5,2020,1,1,2.8
29.5,34.5,2020,1,2,5.8
29.5,35.5,2020,1,2,5.63
30.5,34.5,2020,1,2,4.56
30.5,35.5,2020,1,2,4.76
31.5,34.5,2020,1,2,2.8
31.5,35.5,2020,1,2,3.16
32.5,34.5,2020,1,2,1.84
32.5,35.5,2020,1,2,0.96
29.5,34.5,2020,1,3,5.67
29.5,35.5,2020,1,3,6.52
30.5,34.5,2020,1,3,4.59
30.5,35.5,2020,1,3,4.14
31.5,34.5,2020,1,3,3.32
31.5,35.5,2020,1,3,3.25
32.5,34.5,2020,1,3,2.62
32.5,35.5,2020,1,3,2.31
29.5,34.5,2020,1,4,1.07
29.5,35.5,2020,1,4,1.36
30.5,34.5,2020,1,4,1.65
30.5,35.5,2020,1,4,1.03
31.5,34.5,2020,1,4,0.66
31.5,35.5,2020,1,4,0.38
32.5,34.5,2020,1,4,2.64
32.5,35.5,2020,1,4,1.04
29.5,34.5,2020,1,5,6.76
29.5,35.5,2020,1,5,7.34
30.5,34.5,2020,1,5,6.15
30.5,35.5,2020,1,5,6.5
31.5,34.5,2020,1,5,4.62
31.5,35.5,2020,1,5,4.64
32.5,34.5,2020,1,5,1.47
32.5,35.5,2020,1,5,1.06
29.5,34.5,2020,1,6,6.74
29.5,35.5,2020,1,6,7.31
30.5,34.5,2020,1,6,5.12
30.5,35.5,2020,1,6,6.41
31.5,34.5,2020,1,6,4.83
31.5,35.5,2020,1,6,6.19
32.5,34.5,2020,1,6,2.43
32.5,35.5,2020,1,6,5.1
29.5,34.5,2020,1,7,2.26
29.5,35.5,2020,1,7,5.33
30.5,34.5,2020,1,7,1.35
30.5,35.5,2020,1,7,2.43
31.5,34.5,2020,1,7,0.7
31.5,35.5,2020,1,7,1.98
32.5,34.5,2020,1,7,0.69
32.5,35.5,2020,1,7,1.69
29.5,34.5,2020,1,8,3.67
29.5,35.5,2020,1,8,3.99
30.5,34.5,2020,1,8,3.06
30.5,35.5,2020,1,8,2.19
31.5,34.5,2020,1,8,1.11
31.5,35.5,2020,1,8,1.47
32.5,34.5,2020,1,8,0.33
32.5,35.5,2020,1,8,0.33
29.5,34.5,2020,1,9,2.95
29.5,35.5,2020,1,9,1.99
30.5,34.5,2020,1,9,2.18
30.5,35.5,2020,1,9,1.2
31.5,34.5,2020,1,9,0.4
31.5,35.5,2020,1,9,0.48
32.5,34.5,2020,1,9,0.27
32.5,35.5,2020,1,9,0.23
29.5,34.5,2020,1,10,2.01
29.5,35.5,2020,1,10,1.39
30.5,34.5,2020,1,10,1.97
30.5,35.5,2020,1,10,1.33
31.5,34.5,2020,1,10,1.27
31.5,35.5,2020,1,10,0.68
32.5,34.5,2020,1,10,1.86
32.5,35.5,2020,1,10,1.14
29.5,34.5,2020,1,11,6.39
29.5,35.5,2020,1,11,5.92
30.5,34.5,2020,1,11,5.62
30.5,35.5,2020,1,11,4.87
31.5,34.5,2020,1,11,5.07
31.5,35.5,2020,1,11,5.3
32.5,34.5,2020,1,11,5.69
32.5,35.5,2020,1,11,4.39
29.5,34.5,2020,1,12,1.78
29.5,35.5,2020,1,12,2.7
30.5,34.5,2020,1,12,2.05
30.5,35.5,2020,1,12,3.45
31.5,34.5,2020,1,12,1.68
31.5,35.5,2020,1,12,2.33
32.5,34.5,2020,1,12,1.0
32.5,35.5,2020,1,12,0.71
29.5,34.5,2020,1,13,4.57
29.5,35.5,2020,1,13,5.45
30.5,34.5,2020,1,13,3.88
30.5,35.5,2020,1,13,3.67
31.5,34.5,2020,1,13,3.09
31.5,35.5,2020,1,13,2.93
32.5,34.5,2020,1,13,5.4
32.5,35.5,2020,1,13,2.2
29.5,34.5,2020,1,14,5.71
29.5,35.5,2020,1,14,6.52
30.5,34.5,2020,1,14,5.64
30.5,35.5,2020,1,14,6.08
31.5,34.5,2020,1,14,4.49
31.5,35.5,2020,1,14,5.82
32.5,34.5,2020,1,14,3.78
32.5,35.5,2020,1,14,4.7
29.5,34.5,2020,1,15,6.58
29.5,35.5,2020,1,15,6.96
30.5,34.5,2020,1,15,5.78
30.5,35.5,2020,1,15,6.02
31.5,34.5,2020,1,15,4.96
31.5,35.5,2020,1,15,5.29
32.5,34.5,2020,1,15,2.81
32.5,35.5,2020,1,15,3.77
29.5,34.5,2020,1,16,6.05
29.5,35.5,2020,1,16,4.98
30.5,34.5,2020,1,16,3.34
30.5,35.5,2020,1,16,2.9
31.5,34.5,2020,1,16,2.04
31.5,35.5,2020,1,16,2.15
32.5,34.5,2020,1,16,0.57
32.5,35.5,2020,1,16,0.66
29.5,34.5,2020,1,17,2.78
29.5,35.5,2020,1,17,4.11
30.5,34.5,2020,1,17,2.31
30.5,35.5,2020,1,17,2.26
31.5,34.5,2020,1,17,0.55
31.5,35.5,2020,1,17,0.92
32.5,34.5,2020,1,17,0.52
32.5,35.5,2020,1,17,1.06
29.5,34.5,2020,1,18,2.8
29.5,35.5,2020,1,18,2.41
30.5,34.5,2020,1,18,1.15
30.5,35.5,2020,1,18,1.17
31.5,34.5,2020,1,18,1.03
31.5,35.5,2020,1,18,0.78
32.5,34.5,2020,1,18,2.14
32.5,35.5,2020,1,18,1.57
29.5,34.5,2020,1,19,4.85
29.5,35.5,2020,1,19,5.31
30.5,34.5,2020,1,19,4.46
30.5,35.5,2020,1,19,3.68
31.5,34.5,2020,1,19,2.41
31.5,35.5,2020,1,19,2.2
32.5,34.5,2020,1,19,1.48
32.5,35.5,2020,1,19,0.58
29.5,34.5,2020,1,20,4.82
29.5,35.5,2020,1,20,5.7
30.5,34.5,2020,1,20,3.52
30.5,35.5,2020,1,20,2.48
31.5,34.5,2020,1,20,1.39
31.5,35.5,2020,1,20,1.79
32.5,34.5,2020,1,20,1.34
32.5,35.5,2020,1,20,0.94
29.5,34.5,2020,1,21,3.35
29.5,35.5,2020,1,21,3.05
30.5,34.5,2020,1,21,3.48
30.5,35.5,2020,1,21,2.05
31.5,34.5,2020,1,21,2.43
31.5,35.5,2020,1,21,1.79
32.5,34.5,2020,1,21,1.51
32.5,35.5,2020,1,21,1.83
29.5,34.5,2020,1,22,2.51
29.5,35.5,2020,1,22,3.22
30.5,34.5,2020,1,22,3.14
30.5,35.5,2020,1,22,3.55
31.5,34.5,2020,1,22,1.83
31.5,35.5,2020,1,22,2.41
32.5,34.5,2020,1,22,3.0
32.5,35.5,2020,1,22,2.34
29.5,34.5,2020,1,23,7.06
29.5,35.5,2020,1,23,7.24
30.5,34.5,2020,1,23,6.03
30.5,35.5,2020,1,23,4.05
31.5,34.5,2020,1,23,3.23
31.5,35.5,2020,1,23,3.22
32.5,34.5,2020,1,23,4.58
32.5,35.5,2020,1,23,3.74
29.5,34.5,2020,1,24,1.88
29.5,35.5,2020,1,24,1.95
30.5,34.5,2020,1,24,3.24
30.5,35.5,2020,1,24,2.3
31.5,34.5,2020,1,24,2.08
31.5,35.5,2020,1,24,2.37
32.5,34.5,2020,1,24,3.18
32.5,35.5,2020,1,24,2.52
29.5,34.5,2020,1,25,8.71
29.5,35.5,2020,1,25,8.83
30.5,34.5,2020,1,25,6.96
30.5,35.5,2020,1,25,7.8
31.5,34.5,2020,1,25,5.15
31.5,35.5,2020,1,25,6.24
32.5,34.5,2020,1,25,6.19
32.5,35.5,2020,1,25,7.85
29.5,34.5,2020,1,26,8.83
29.5,35.5,2020,1,26,9.01
30.5,34.5,2020,1,26,7.1
30.5,35.5,2020,1,26,8.64
31.5,34.5,2020,1,26,5.95
31.5,35.5,2020,1,26,8.27
32.5,34.5,2020,1,26,6.74
32.5,35.5,2020,1,26,7.68
29.5,34.5,2020,1,27,7.35
29.5,35.5,2020,1,27,6.88
30.5,34.5,2020,1,27,5.9
30.5,35.5,2020,1,27,6.47
31.5,34.5,2020,1,27,4.34
31.5,35.5,2020,1,27,5.36
32.5,34.5,2020,1,27,2.39
32.5,35.5,2020,1,27,3.66
29.5,34.5,2020,1,28,1.78
29.5,35.5,2020,1,28,0.71
30.5,34.5,2020,1,28,3.26
30.5,35.5,2020,1,28,2.07
31.5,34.5,2020,1,28,2.56
31.5,35.5,2020,1,28,3.31
32.5,34.5,2020,1,28,2.37
32.5,35.5,2020,1,28,3.82
29.5,34.5,2020,1,29,7.16
29.5,35.5,2020,1,29,7.07
30.5,34.5,2020,1,29,5.95
30.5,35.5,2020,1,29,4.8
31.5,34.5,2020,1,29,3.85
31.5,35.5,2020,1,29,2.98
32.5,34.5,2020,1,29,5.15
32.5,35.5,2020,1,29,2.92
29.5,34.5,2020,1,30,7.36
29.5,35.5,2020,1,30,7.83
30.5,34.5,2020,1,30,6.05
30.5,35.5,2020,1,30,7.22
31.5,34.5,2020,1,30,5.02
31.5,35.5,2020,1,30,6.25
32.5,34.5,2020,1,30,2.87
32.5,35.5,2020,1,30,3.89
29.5,34.5,2020,1,31,5.97
29.5,35.5,2020,1,31,6.97
30.5,34.5,2020,1,31,5.45
30.5,35.5,2020,1,31,4.26
