-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M
32.5,35.625,2022,1,2,12.24
33.0,34.375,2022,1,2,17.7
33.0,35.0,2022,1,2,14.74
33.0,35.625,2022,1,2,10.84
29.5,34.375,2022,1,3,9.94
29.5,35.0,2022,1,3,10.56
29.5,35.625,2022,1,3,7.04
30.0,34.375,2022,1,3,10.74
30.0,35.0,2022,1,3,10.57
30.0,35.625,2022,1,3,6.75
30.5,34.375,2022,1,3,11.02
30.5,35.0,2022,1,3,11.73
30.5,35.625,2022,1,3,7.27
31.0,34.375,2022,1,3,12.72
31.0,35.0,2022,1,3,12.32
31.0,35.625,2022,1,3,10.6
31.5,34.375,2022,1,3,16.2
31.5,35.0,2022,1,3,11.66
31.5,35.625,2022,1,3,13.14
32.0,34.375,2022,1,3,18.1
32.0,35.0,2022,1,3,12.59
32.0,35.625,2022,1,3,12.65
32.5,34.375,2022,1,3,18.26
32.5,35.0,2022,1,3,14.62
32.5,35.625,2022,1,3,12.11
33.0,34.375,2022,1,3,18.24
33.0,35.0,2022,1,3,15.66
33.0,35.625,2022,1,3,10.38
29.5,34.375,2022,1,4,8.49
29.5,35.0,2022,1,4,10.16
29.5,35.625,2022,1,4,7.11
30.0,34.375,2022,1,4,10.03
30.0,35.0,2022,1,4,10.29
30.0,35.625,2022,1,4,5.98
30.5,34.375,2022,1,4,10.56
30.5,35.0,2022,1,4,11.08
30.5,35.625,2022,1,4,6.7
31.0,34.375,2022,1,4,11.24
31.0,35.0,2022,1,4,11.17
31.0,35.625,2022,1,4,9.3
31.5,34.375,2022,1,4,15.51
31.5,35.0,2022,1,4,10.94
31.5,35.625,2022,1,4,12.16
32.0,34.375,2022,1,4,17.95
32.0,35.0,2022,1,4,12.74
32.0,35.625,2022,1,4,12.22
32.5,34.375,2022,1,4,18.16
32.5,35.0,2022,1,4,14.72
32.5,35.625,2022,1,4,11.35
33.0,34.375,2022,1,4,18.0
33.0,35.0,2022,1,4,15.79
33.0,35.625,2022,1,4,10.39
29.5,34.375,2022,1,5,8.39
29.5,35.0,2022,1,5,10.42
29.5,35.625,2022,1,5,6.75
30.0,34.375,2022,1,5,9.72
30.0,35.0,2022,1,5,10.46
30.0,35.625,2022,1,5,5.89
30.5,34.375,2022,1,5,10.19
30.5,35.0,2022,1,5,10.93
30.5,35.625,2022,1,5,6.67
31.0,34.375,2022,1,5,11.75
31.0,35.0,2022,1,5,11.4
31.0,35.625,2022,1,5,10.02
31.5,34.375,2022,1,5,15.95
31.5,35.0,2022,1,5,11.5
31.5,35.625,2022,1,5,12.77
32.0,34.375,2022,1,5,17.98
32.0,35.0,2022,1,5,13.41
32.0,35.625,2022,1,5,12.6
32.5,34.375,2022,1,5,18.36
32.5,35.0,2022,1,5,15.25
32.5,35.625,2022,1,5,13.01
33.0,34.375,2022,1,5,18.36
33.0,35.0,2022,1,5,16.13
33.0,35.625,2022,1,5,12.32
29.5,34.375,2022,1,6,12.53
29.5,35.0,2022,1,6,13.52
29.5,35.625,2022,1,6,7.89
30.0,34.375,2022,1,6,11.9
30.0,35.0,2022,1,6,12.81
30.0,35.625,2022,1,6,7.39
30.5,34.375,2022,1,6,11.72
30.5,35.0,2022,1,6,13.17
30.5,35.625,2022,1,6,8.9
31.0,34.375,2022,1,6,12.64
31.0,35.0,2022,1,6,12.86
31.0,35.625,2022,1,6,13.07
31.5,34.375,2022,1,6,16.25
31.5,35.0,2022,1,6,12.07
31.5,35.625,2022,1,6,14.94
32.0,34.375,2022,1,6,18.08
32.0,35.0,2022,1,6,12.86
32.0,35.625,2022,1,6,13.99
32.5,34.375,2022,1,6,18.27
32.5,35.0,2022,1,6,14.5
32.5,35.625,2022,1,6,13.17
33.0,34.375,2022,1,6,18.22
33.0,35.0,2022,1,6,15.82
33.0,35.625,2022,1,6,12.84
29.5,34.375,2022,1,7,12.44
29.5,35.0,2022,1,7,13.74
29.5,35.625,2022,1,7,10.52
30.0,34.375,2022,1,7,12.64
30.0,35.0,2022,1,7,13.3
30.0,35.625,2022,1,7,9.13
30.5,34.375,2022,1,7,12.21
30.5,35.0,2022,1,7,13.64
30.5,35.625,2022,1,7,9.64
31.0,34.375,2022,1,7,12.88
31.0,35.0,2022,1,7,13.85
31.0,35.625,2022,1,7,13.02
31.5,34.375,2022,1,7,16.21
31.5,35.0,2022,1,7,13.07
31.5,35.625,2022,1,7,15.68
32.0,34.375,2022,1,7,18.51
32.0,35.0,2022,1,7,13.23
32.0,35.625,2022,1,7,14.48
32.5,34.375,2022,1,7,18.66
32.5,35.0,2022,1,7,14.58
32.5,35.625,2022,1,7,13.62
33.0,34.375,2022,1,7,18.16
33.0,35.0,2022,1,7,15.81
33.0,35.625,2022,1,7,13.04
29.5,34.375,2022,1,8,12.89
29.5,35.0,2022,1,8,14.06
29.5,35.625,2022,1,8,11.76
30.0,34.375,2022,1,8,12.67
30.0,35.0,2022,1,8,13.62
30.0,35.625,2022,1,8,10.44
30.5,34.375,2022,1,8,12.79
30.5,35.0,2022,1,8,14.57
30.5,35.625,2022,1,8,10.0
31.0,34.375,2022,1,8,13.75
31.0,35.0,2022,1,8,14.83
31.0,35.625,2022,1,8,13.55
31.5,34.375,2022,1,8,16.54
31.5,35.0,2022,1,8,13.31
31.5,35.625,2022,1,8,15.9
32.0,34.375,2022,1,8,18.27
32.0,35.0,2022,1,8,13.62
32.0,35.625,2022,1,8,14.7
32.5,34.375,2022,1,8,18.8
32.5,35.0,2022,1,8,15.18
32.5,35.625,2022,1,8,13.35
33.0,34.375,2022,1,8,18.61
33.0,35.0,2022,1,8,16.13
33.0,35.625,2022,1,8,13.09
29.5,34.375,2022,1,9,12.52
29.5,35.0,2022,1,9,14.42
29.5,35.625,2022,1,9,11.77
30.0,34.375,2022,1,9,12.23
30.0,35.0,2022,1,9,13.81
30.0,35.625,2022,1,9,9.91
30.5,34.375,2022,1,9,11.65
30.5,35.0,2022,1,9,13.93
30.5,35.625,2022,1,9,9.78
31.0,34.375,2022,1,9,12.22
31.0,35.0,2022,1,9,13.22
31.0,35.625,2022,1,9,13.27
31.5,34.375,2022,1,9,14.99
31.5,35.0,2022,1,9,11.55
31.5,35.625,2022,1,9,15.49
32.0,34.375,2022,1,9,17.72
32.0,35.0,2022,1,9,12.02
32.0,35.625,2022,1,9,14.1
32.5,34.375,2022,1,9,18.29
32.5,35.0,2022,1,9,13.97
32.5,35.625,2022,1,9,12.92
33.0,34.375,2022,1,9,18.43
33.0,35.0,2022,1,9,15.4
33.0,35.625,2022,1,9,12.18
29.5,34.375,2022,1,10,8.07
29.5,35.0,2022,1,10,11.15
29.5,35.625,2022,1,10,8.35
30.0,34.375,2022,1,10,8.31
30.0,35.0,2022,1,10,9.62
30.0,35.625,2022,1,10,6.5
30.5,34.375,2022,1,10,9.07
30.5,35.0,2022,1,10,10.35
30.5,35.625,2022,1,10,6.24
31.0,34.375,2022,1,10,10.48
31.0,35.0,2022,1,10,10.59
31.0,35.625,2022,1,10,9.66
31.5,34.375,2022,1,10,14.01
31.5,35.0,2022,1,10,9.6
31.5,35.625,2022,1,10,12.59
32.0,34.375,2022,1,10,16.98
32.0,35.0,2022,1,10,10.57
32.0,35.625,2022,1,10,11.77
32.5,34.375,2022,1,10,17.24
32.5,35.0,2022,1,10,13.08
32.5,35.625,2022,1,10,10.86
33.0,34.375,2022,1,10,17.26
33.0,35.0,2022,1,10,14.69
33.0,35.625,2022,1,10,9.65
29.5,34.375,2022,1,11,9.89
29.5,35.0,2022,1,11,12.35
29.5,35.625,2022,1,11,8.86
30.0,34.375,2022,1,11,10.42
30.0,35.0,2022,1,11,11.14
30.0,35.625,2022,1,11,8.03
30.5,34.375,2022,1,11,10.64
30.5,35.0,2022,1,11,11.29
30.5,35.625,2022,1,11,7.51
31.0,34.375,2022,1,11,11.58
31.0,35.0,2022,1,11,11.59
31.0,35.625,2022,1,11,10.78
31.5,34.375,2022,1,11,14.8
31.5,35.0,2022,1,11,10.7
31.5,35.625,2022,1,11,13.28
32.0,34.375,2022,1,11,17.49
32.0,35.0,2022,1,11,11.74
32.0,35.625,2022,1,11,12.86
32.5,34.375,2022,1,11,17.91
32.5,35.0,2022,1,11,13.59
32.5,35.625,2022,1,11,11.6
33.0,34.375,2022,1,11,17.95
33.0,35.0,2022,1,11,14.69
33.0,35.625,2022,1,11,10.0
29.5,34.375,2022,1,12,10.34
29.5,35.0,2022,1,12,13.59
29.5,35.625,2022,1,12,9.14
30.0,34.375,2022,1,12,10.66
30.0,35.0,2022,1,12,11.85
30.0,35.625,2022,1,12,8.09
30.5,34.375,2022,1,12,11.12
30.5,35.0,2022,1,12,12.04
30.5,35.625,2022,1,12,8.21
31.0,34.375,2022,1,12,11.78
31.0,35.0,2022,1,12,12.76
31.0,35.625,2022,1,12,11.72
31.5,34.375,2022,1,12,14.89
31.5,35.0,2022,1,12,11.61
31.5,35.625,2022,1,12,14.41
32.0,34.375,2022,1,12,18.21
32.0,35.0,2022,1,12,12.19
32.0,35.625,2022,1,12,13.45
32.5,34.375,2022,1,12,18.88
32.5,35.0,2022,1,12,14.05
32.5,35.625,2022,1,12,12.22
33.0,34.375,2022,1,12,19.04
33.0,35.0,2022,1,12,15.43
33.0,35.625,2022,1,12,11.21
29.5,34.375,2022,1,13,9.67
29.5,35.0,2022,1,13,11.54
29.5,35.625,2022,1,13,8.14
30.0,34.375,2022,1,13,9.89
30.0,35.0,2022,1,13,10.48
30.0,35.625,2022,1,13,7.01
30.5,34.375,2022,1,13,10.5
30.5,35.0,2022,1,13,11.33
30.5,35.625,2022,1,13,7.16
31.0,34.375,2022,1,13,11.67
31.0,35.0,2022,1,13,11.55
31.0,35.625,2022,1,13,10.85
31.5,34.375,2022,1,13,15.49
31.5,35.0,2022,1,13,11.26
31.5,35.625,2022,1,13,13.16
32.0,34.375,2022,1,13,17.8
32.0,35.0,2022,1,13,12.59
32.0,35.625,2022,1,13,13.03
32.5,34.375,2022,1,13,18.04
32.5,35.0,2022,1,13,15.01
32.5,35.625,2022,1,13,12.56
33.0,34.375,2022,1,13,17.89
33.0,35.0,2022,1,13,16.05
33.0,35.625,2022,1,13,12.18
29.5,34.375,2022,1,14,8.16
29.5,35.0,2022,1,14,8.67
29.5,35.625,2022,1,14,5.74
30.0,34.375,2022,1,14,8.83
30.0,35.0,2022,1,14,8.61
30.0,35.625,2022,1,14,5.03
30.5,34.375,2022,1,14,8.91
30.5,35.0,2022,1,14,9.35
30.5,35.625,2022,1,14,4.99
31.0,34.375,2022,1,14,9.86
31.0,35.0,2022,1,14,9.71
31.0,35.625,2022,1,14,8.19
31.5,34.375,2022,1,14,14.56
31.5,35.0,2022,1,14,10.15
31.5,35.625,2022,1,14,11.17
32.0,34.375,2022,1,14,16.6
32.0,35.0,2022,1,14,12.03
32.0,35.625,2022,1,14,11.61
32.5,34.375,2022,1,14,16.62
32.5,35.0,2022,1,14,13.77
32.5,35.625,2022,1,14,11.35
33.0,34.375,2022,1,14,16.22
33.0,35.0,2022,1,14,14.26
33.0,35.625,2022,1,14,10.66
29.5,34.375,2022,1,15,5.9
29.5,35.0,2022,1,15,6.94
29.5,35.625,2022,1,15,3.54
30.0,34.375,2022,1,15,6.5
30.0,35.0,2022,1,15,6.84
30.0,35.625,2022,1,15,3.06
30.5,34.375,2022,1,15,6.55
30.5,35.0,2022,1,15,7.32
30.5,35.625,2022,1,15,3.01
31.0,34.375,2022,1,15,8.18
31.0,35.0,2022,1,15,7.69
31.0,35.625,2022,1,15,5.93
31.5,34.375,2022,1,15,13.39
31.5,35.0,2022,1,15,8.33
31.5,35.625,2022,1,15,8.86
32.0,34.375,2022,1,15,15.86
32.0,35.0,2022,1,15,10.64
32.0,35.625,2022,1,15,9.43
32.5,34.375,2022,1,15,16.04
32.5,35.0,2022,1,15,12.88
32.5,35.625,2022,1,15,10.04
33.0,34.375,2022,1,15,15.94
33.0,35.0,2022,1,15,13.65
33.0,35.625,2022,1,15,9.44
29.5,34.375,2022,1,16,6.63
29.5,35.0,2022,1,16,7.94
29.5,35.625,2022,1,16,4.19
30.0,34.375,2022,1,16,7.7
30.0,35.0,2022,1,16,7.83
30.0,35.625,2022,1,16,3.55
30.5,34.375,2022,1,16,7.42
30.5,35.0,2022,1,16,7.81
30.5,35.625,2022,1,16,3.25
31.0,34.375,2022,1,16,8.48
31.0,35.0,2022,1,16,7.76
31.0,35.625,2022,1,16,5.91
31.5,34.375,2022,1,16,12.92
31.5,35.0,2022,1,16,8.12
31.5,35.625,2022,1,16,9.16
32.0,34.375,2022,1,16,15.34
32.0,35.0,2022,1,16,9.71
32.0,35.625,2022,1,16,9.77
32.5,34.375,2022,1,16,15.27
32.5,35.0,2022,1,16,11.47
32.5,35.625,2022,1,16,9.49
33.0,34.375,2022,1,16,14.83
33.0,35.0,2022,1,16,12.26
33.0,35.625,2022,1,16,8.02
29.5,34.375,2022,1,17,4.37
29.5,35.0,2022,1,17,5.82
29.5,35.625,2022,1,17,2.95
30.0,34.375,2022,1,17,5.07
30.0,35.0,2022,1,17,5.19
30.0,35.625,2022,1,17,1.23
30.5,34.375,2022,1,17,5.26
30.5,35.0,2022,1,17,5.51
30.5,35.625,2022,1,17,0.86
31.0,34.375,2022,1,17,6.38
31.0,35.0,2022,1,17,5.51
31.0,35.625,2022,1,17,4.56
31.5,34.375,2022,1,17,10.61
31.5,35.0,2022,1,17,4.4
31.5,35.625,2022,1,17,7.12
32.0,34.375,2022,1,17,13.47
32.0,35.0,2022,1,17,5.58
32.0,35.625,2022,1,17,5.62
32.5,34.375,2022,1,17,13.77
32.5,35.0,2022,1,17,7.49
32.5,35.625,2022,1,17,5.14
33.0,34.375,2022,1,17,13.69
33.0,35.0,2022,1,17,9.71
33.0,35.625,2022,1,17,3.81
29.5,34.375,2022,1,18,2.79
29.5,35.0,2022,1,18,4.93
29.5,35.625,2022,1,18,1.65
30.0,34.375,2022,1,18,3.67
30.0,35.0,2022,1,18,4.37
30.0,35.625,2022,1,18,0.58
30.5,34.375,2022,1,18,4.22
30.5,35.0,2022,1,18,4.99
30.5,35.625,2022,1,18,0.49
31.0,34.375,2022,1,18,5.29
31.0,35.0,2022,1,18,5.05
31.0,35.625,2022,1,18,3.37
31.5,34.375,2022,1,18,10.91
31.5,35.0,2022,1,18,4.49
31.5,35.625,2022,1,18,6.5
32.0,34.375,2022,1,18,14.14
32.0,35.0,2022,1,18,6.35
32.0,35.625,2022,1,18,5.52
32.5,34.375,2022,1,18,14.53
32.5,35.0,2022,1,18,8.48
32.5,35.625,2022,1,18,4.7
33.0,34.375,2022,1,18,14.56
33.0,35.0,2022,1,18,10.38
33.0,35.625,2022,1,18,3.63
29.5,34.375,2022,1,19,3.03
29.5,35.0,2022,1,19,5.21
29.5,35.625,2022,1,19,1.91
30.0,34.375,2022,1,19,4.09
30.0,35.0,2022,1,19,4.13
30.0,35.625,2022,1,19,0.27
30.5,34.375,2022,1,19,5.29
30.5,35.0,2022,1,19,5.34
30.5,35.625,2022,1,19,0.26
31.0,34.375,2022,1,19,7.9
31.0,35.0,2022,1,19,6.06
31.0,35.625,2022,1,19,3.35
31.5,34.375,2022,1,19,11.93
31.5,35.0,2022,1,19,6.29
31.5,35.625,2022,1,19,6.86
32.0,34.375,2022,1,19,14.46
32.0,35.0,2022,1,19,8.36
32.0,35.625,2022,1,19,7.07
32.5,34.375,2022,1,19,14.5
32.5,35.0,2022,1,19,11.0
32.5,35.625,2022,1,19,7.07
33.0,34.375,2022,1,19,14.26
33.0,35.0,2022,1,19,12.1
33.0,35.625,2022,1,19,6.35
29.5,34.375,2022,1,20,3.2
29.5,35.0,2022,1,20,4.95
29.5,35.625,2022,1,20,1.97
30.0,34.375,2022,1,20,4.85
30.0,35.0,2022,1,20,5.0
30.0,35.625,2022,1,20,1.04
30.5,34.375,2022,1,20,5.66
30.5,35.0,2022,1,20,6.08
30.5,35.625,2022,1,20,0.94
31.0,34.375,2022,1,20,8.07
31.0,35.0,2022,1,20,6.76
31.0,35.625,2022,1,20,4.72
31.5,34.375,2022,1,20,11.74
31.5,35.0,2022,1,20,6.14
31.5,35.625,2022,1,20,7.63
32.0,34.375,2022,1,20,13.4
32.0,35.0,2022,1,20,7.19
32.0,35.625,2022,1,20,6.64
32.5,34.375,2022,1,20,13.23
32.5,35.0,2022,1,20,9.1
32.5,35.625,2022,1,20,5.78
33.0,34.375,2022,1,20,12.82
33.0,35.0,2022,1,20,10.16
33.0,35.625,2022,1,20,4.41
29.5,34.375,2022,1,21,5.09
29.5,35.0,2022,1,21,6.68
29.5,35.625,2022,1,21,1.81
30.0,34.375,2022,1,21,5.22
30.0,35.0,2022,1,21,6.06
30.0,35.625,2022,1,21,1.09
30.5,34.375,2022,1,21,5.77
30.5,35.0,2022,1,21,6.69
30.5,35.625,2022,1,21,1.71
31.0,34.375,2022,1,21,7.4
31.0,35.0,2022,1,21,7.32
31.0,35.625,2022,1,21,6.08
31.5,34.375,2022,1,21,12.6
31.5,35.0,2022,1,21,6.51
31.5,35.625,2022,1,21,8.75
32.0,34.375,2022,1,21,14.59
32.0,35.0,2022,1,21,8.43
32.0,35.625,2022,1,21,7.68
32.5,34.375,2022,1,21,14.52
32.5,35.0,2022,1,21,9.44
32.5,35.625,2022,1,21,7.01
33.0,34.375,2022,1,21,14.21
33.0,35.0,2022,1,21,11.07
33.0,35.625,2022,1,21,5.61
29.5,34.375,2022,1,22,6.28
29.5,35.0,2022,1,22,8.0
29.5,35.625,2022,1,22,4.26
30.0,34.375,2022,1,22,6.31
30.0,35.0,2022,1,22,6.83
30.0,35.625,2022,1,22,2.56
30.5,34.375,2022,1,22,6.62
30.5,35.0,2022,1,22,7.36
30.5,35.625,2022,1,22,3.47
31.0,34.375,2022,1,22,7.99
31.0,35.0,2022,1,22,7.86
31.0,35.625,2022,1,22,6.72
31.5,34.375,2022,1,22,13.36
31.5,35.0,2022,1,22,6.86
31.5,35.625,2022,1,22,9.28
32.0,34.375,2022,1,22,15.53
32.0,35.0,2022,1,22,7.76
32.0,35.625,2022,1,22,8.15
32.5,34.375,2022,1,22,15.75
32.5,35.0,2022,1,22,9.7
32.5,35.625,2022,1,22,6.99
33.0,34.375,2022,1,22,15.68
33.0,35.0,2022,1,22,11.18
33.0,35.625,2022,1,22,6.54
29.5,34.375,2022,1,23,5.24
29.5,35.0,2022,1,23,7.48
29.5,35.625,2022,1,23,3.23
30.0,34.375,2022,1,23,6.5
30.0,35.0,2022,1,23,6.88
30.0,35.625,2022,1,23,2.19
30.5,34.375,2022,1,23,7.34
30.5,35.0,2022,1,23,7.89
30.5,35.625,2022,1,23,2.87
31.0,34.375,2022,1,23,8.96
31.0,35.0,2022,1,23,8.19
31.0,35.625,2022,1,23,6.84
31.5,34.375,2022,1,23,12.61
31.5,35.0,2022,1,23,7.85
31.5,35.625,2022,1,23,9.78
32.0,34.375,2022,1,23,15.29
32.0,35.0,2022,1,23,9.15
32.0,35.625,2022,1,23,9.44
32.5,34.375,2022,1,23,15.51
32.5,35.0,2022,1,23,11.7
32.5,35.625,2022,1,23,8.82
33.0,34.375,2022,1,23,15.37
33.0,35.0,2022,1,23,12.71
33.0,35.625,2022,1,23,6.44
29.5,34.375,2022,1,24,6.11
29.5,35.0,2022,1,24,7.0
29.5,35.625,2022,1,24,3.76
30.0,34.375,2022,1,24,6.68
30.0,35.0,2022,1,24,6.71
30.0,35.625,2022,1,24,3.1
30.5,34.375,2022,1,24,6.92
30.5,35.0,2022,1,24,7.53
30.5,35.625,2022,1,24,3.68
31.0,34.375,2022,1,24,7.75
31.0,35.0,2022,1,24,7.53
31.0,35.625,2022,1,24,7.02
31.5,34.375,2022,1,24,11.39
31.5,35.0,2022,1,24,6.66
31.5,35.625,2022,1,24,8.71
32.0,34.375,2022,1,24,13.67
32.0,35.0,2022,1,24,8.22
32.0,35.625,2022,1,24,7.58
32.5,34.375,2022,1,24,13.86
32.5,35.0,2022,1,24,10.11
32.5,35.625,2022,1,24,7.19
33.0,34.375,2022,1,24,13.67
33.0,35.0,2022,1,24,11.2
33.0,35.625,2022,1,24,5.88
29.5,34.375,2022,1,25,5.26
29.5,35.0,2022,1,25,6.45
29.5,35.625,2022,1,25,3.5
30.0,34.375,2022,1,25,5.7
30.0,35.0,2022,1,25,6.21
30.0,35.625,2022,1,25,2.5
30.5,34.375,2022,1,25,6.28
30.5,35.0,2022,1,25,7.51
30.5,35.625,2022,1,25,3.15
31.0,34.375,2022,1,25,7.1
31.0,35.0,2022,1,25,7.81
31.0,35.625,2022,1,25,6.09
31.5,34.375,2022,1,25,11.27
31.5,35.0,2022,1,25,6.62
31.5,35.625,2022,1,25,8.92
32.0,34.375,2022,1,25,14.5
32.0,35.0,2022,1,25,7.67
32.0,35.625,2022,1,25,7.64
32.5,34.375,2022,1,25,14.96
32.5,35.0,2022,1,25,9.6
32.5,35.625,2022,1,25,6.81
33.0,34.375,2022,1,25,14.91
33.0,35.0,2022,1,25,11.2
33.0,35.625,2022,1,25,5.71
29.5,34.375,2022,1,26,4.26
29.5,35.0,2022,1,26,6.65
29.5,35.625,2022,1,26,3.0
30.0,34.375,2022,1,26,5.33
30.0,35.0,2022,1,26,6.18
30.0,35.625,2022,1,26,1.66
30.5,34.375,2022,1,26,5.62
30.5,35.0,2022,1,26,6.46
30.5,35.625,2022,1,26,1.57
31.0,34.375,2022,1,26,7.12
31.0,35.0,2022,1,26,6.87
31.0,35.625,2022,1,26,5.23
31.5,34.375,2022,1,26,11.83
31.5,35.0,2022,1,26,6.84
31.5,35.625,2022,1,26,8.62
32.0,34.375,2022,1,26,14.31
32.0,35.0,2022,1,26,9.11
32.0,35.625,2022,1,26,8.45
32.5,34.375,2022,1,26,14.41
32.5,35.0,2022,1,26,11.26
32.5,35.625,2022,1,26,8.08
33.0,34.375,2022,1,26,14.11
33.0,35.0,2022,1,26,11.99
33.0,35.625,2022,1,26,6.12
29.5,34.375,2022,1,27,4.29
29.5,35.0,2022,1,27,5.34
29.5,35.625,2022,1,27,1.76
30.0,34.375,2022,1,27,5.53
30.0,35.0,2022,1,27,5.05
30.0,35.625,2022,1,27,1.13
30.5,34.375,2022,1,27,6.15
30.5,35.0,2022,1,27,4.7
30.5,35.625,2022,1,27,0.34
31.0,34.375,2022,1,27,8.15
31.0,35.0,2022,1,27,7.22
31.0,35.625,2022,1,27,4.45
31.5,34.375,2022,1,27,12.38
31.5,35.0,2022,1,27,7.86
31.5,35.625,2022,1,27,9.0
32.0,34.375,2022,1,27,14.5
32.0,35.0,2022,1,27,9.32
32.0,35.625,2022,1,27,8.98
32.5,34.375,2022,1,27,14.52
32.5,35.0,2022,1,27,11.01
32.5,35.625,2022,1,27,8.19
33.0,34.375,2022,1,27,14.25
33.0,35.0,2022,1,27,11.66
33.0,35.625,2022,1,27,6.12
29.5,34.375,2022,1,28,4.7
29.5,35.0,2022,1,28,5.86
29.5,35.625,2022,1,28,2.85
30.0,34.375,2022,1,28,5.87
30.0,35.0,2022,1,28,5.89
30.0,35.625,2022,1,28,2.4
30.5,34.375,2022,1,28,6.62
30.5,35.0,2022,1,28,6.21
30.5,35.625,2022,1,28,1.2
31.0,34.375,2022,1,28,8.05
31.0,35.0,2022,1,28,7.54
31.0,35.625,2022,1,28,5.39
31.5,34.375,2022,1,28,12.17
31.5,35.0,2022,1,28,8.11
31.5,35.625,2022,1,28,8.86
32.0,34.375,2022,1,28,14.91
32.0,35.0,2022,1,28,9.63
32.0,35.625,2022,1,28,8.9
32.5,34.375,2022,1,28,15.19
32.5,35.0,2022,1,28,11.53
32.5,35.625,2022,1,28,8.3
33.0,34.375,2022,1,28,15.1
33.0,35.0,2022,1,28,12.55
33.0,35.625,2022,1,28,7.04
29.5,34.375,2022,1,29,5.16
29.5,35.0,2022,1,29,7.09
29.5,35.625,2022,1,29,3.66
30.0,34.375,2022,1,29,6.91
30.0,35.0,2022,1,29,7.02
30.0,35.625,2022,1,29,2.93
30.5,34.375,2022,1,29,7.13
30.5,35.0,2022,1,29,7.14
30.5,35.625,2022,1,29,2.27
31.0,34.375,2022,1,29,8.01
31.0,35.0,2022,1,29,7.95
31.0,35.625,2022,1,29,6.47
31.5,34.375,2022,1,29,11.9
31.5,35.0,2022,1,29,7.79
31.5,35.625,2022,1,29,9.01
32.0,34.375,2022,1,29,14.09
32.0,35.0,2022,1,29,9.53
32.0,35.625,2022,1,29,8.42
32.5,34.375,2022,1,29,14.35
32.5,35.0,2022,1,29,10.97
32.5,35.625,2022,1,29,8.25
33.0,34.375,2022,1,29,14.37
33.0,35.0,2022,1,29,11.99
33.0,35.625,2022,1,29,7.24
29.5,34.375,2022,1,30,6.27
29.5,35.0,2022,1,30,8.24
29.5,35.625,2022,1,30,5.64
30.0,34.375,2022,1,30,7.81
30.0,35.0,2022,1,30,8.0
30.0,35.625,2022,1,30,4.56
30.5,34.375,2022,1,30,8.22
30.5,35.0,2022,1,30,8.35
30.5,35.625,2022,1,30,4.31
31.0,34.375,2022,1,30,9.27
31.0,35.0,2022,1,30,8.68
31.0,35.625,2022,1,30,8.1
31.5,34.375,2022,1,30,13.54
31.5,35.0,2022,1,30,8.44
31.5,35.625,2022,1,30,10.74
32.0,34.375,2022,1,30,15.33
32.0,35.0,2022,1,30,9.37
32.0,35.625,2022,1,30,10.32
32.5,34.375,2022,1,30,15.73
