-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DNI     CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DNI
29.5,34.5,2022,1,1,3.09
29.5,35.5,2022,1,1,2.5
30.5,34.5,2022,1,1,3.63
30.5,35.5,2022,1,1,1.53
31.5,34.5,2022,1,1,0.75
31.5,35.5,2022,1,1,0.15
32.5,34.5,2022,1,1,0.73
32.5,35.5,2022,1,1,0.79
29.5,34.5,2022,1,2,2.72
29.5,35.5,2022,1,2,2.81
30.5,34.5,2022,1,2,3.52
30.5,35.5,2022,1,2,2.93
31.5,34.5,2022,1,2,3.44
31.5,35.5,2022,1,2,2.33
32.5,34.5,2022,1,2,3.94
32.5,35.5,2022,1,2,2.86
29.5,34.5,2022,1,3,2.18
29.5,35.5,2022,1,3,2.13
30.5,34.5,2022,1,3,4.14
30.5,35.5,2022,1,3,3.43
31.5,34.5,2022,1,3,4.14
31.5,35.5,2022,1,3,3.76
32.5,34.5,2022,1,3,6.07
32.5,35.5,2022,1,3,4.97
29.5,34.5,2022,1,4,7.62
29.5,35.5,2022,1,4,7.62
30.5,34.5,2022,1,4,5.72
30.5,35.5,2022,1,4,5.91
31.5,34.5,2022,1,4,2.2
31.5,35.5,2022,1,4,2.8
32.5,34.5,2022,1,4,1.63
32.5,35.5,2022,1,4,2.47
29.5,34.5,2022,1,5,8.03
29.5,35.5,2022,1,5,8.47
30.5,34.5,2022,1,5,5.68
30.5,35.5,2022,1,5,5.99
31.5,34.5,2022,1,5,1.61
31.5,35.5,2022,1,5,3.22
32.5,34.5,2022,1,5,0.89
32.5,35.5,2022,1,5,0.61
29.5,34.5,2022,1,6,6.29
29.5,35.5,2022,1,6,7.13
30.5,34.5,2022,1,6,5.76
30.5,35.5,2022,1,6,7.05
31.5,34.5,2022,1,6,5.54
31.5,35.5,2022,1,6,6.95
32.5,34.5,2022,1,6,6.63
32.5,35.5,2022,1,6,6.71
29.5,34.5,2022,1,7,7.23
29.5,35.5,2022,1,7,7.21
30.5,34.5,2022,1,7,6.63
30.5,35.5,2022,1,7,7.01
31.5,34.5,2022,1,7,5.65
31.5,35.5,2022,1,7,6.58
32.5,34.5,2022,1,7,6.1
32.5,35.5,2022,1,7,6.78
29.5,34.5,2022,1,8,6.67
29.5,35.5,2022,1,8,7.23
30.5,34.5,2022,1,8,6.13
30.5,35.5,2022,1,8,6.88
31.5,34.5,2022,1,8,5.02
31.5,35.5,2022,1,8,6.61
32.5,34.5,2022,1,8,6.7
32.5,35.5,2022,1,8,6.42
29.5,34.5,2022,1,9,0.96
29.5,35.5,2022,1,9,2.08
30.5,34.5,2022,1,9,1.66
30.5,35.5,2022,1,9,1.78
31.5,34.5,2022,1,9,3.58
31.5,35.5,2022,1,9,3.71
32.5,34.5,2022,1,9,4.42
32.5,35.5,2022,1,9,3.88
29.5,34.5,2022,1,10,6.35
29.5,35.5,2022,1,10,5.01
30.5,34.5,2022,1,10,3.44
30.5,35.5,2022,1,10,5.58
31.5,34.5,2022,1,10,3.08
31.5,35.5,2022,1,10,5.29
32.5,34.5,2022,1,10,1.74
32.5,35.5,2022,1,10,3.77
29.5,34.5,2022,1,11,7.89
29.5,35.5,2022,1,11,8.16
30.5,34.5,2022,1,11,5.73
30.5,35.5,2022,1,11,6.68
31.5,34.5,2022,1,11,5.0
31.5,35.5,2022,1,11,6.56
32.5,34.5,2022,1,11,4.1
32.5,35.5,2022,1,11,5.65
29.5,34.5,2022,1,12,3.96
29.5,35.5,2022,1,12,4.57
30.5,34.5,2022,1,12,3.98
30.5,35.5,2022,1,12,4.23
31.5,34.5,2022,1,12,2.99
31.5,35.5,2022,1,12,3.92
32.5,34.5,2022,1,12,2.75
32.5,35.5,2022,1,12,3.87
29.5,34.5,2022,1,13,5.29
29.5,35.5,2022,1,13,5.27
30.5,34.5,2022,1,13,3.78
30.5,35.5,2022,1,13,3.93
31.5,34.5,2022,1,13,3.01
31.5,35.5,2022,1,13,3.89
32.5,34.5,2022,1,13,2.45
32.5,35.5,2022,1,13,2.87
29.5,34.5,2022,1,14,3.25
29.5,35.5,2022,1,14,5.47
30.5,34.5,2022,1,14,2.94
30.5,35.5,2022,1,14,3.27
31.5,34.5,2022,1,14,1.18
31.5,35.5,2022,1,14,0.94
32.5,34.5,2022,1,14,1.48
32.5,35.5,2022,1,14,0.84
29.5,34.5,2022,1,15,4.08
29.5,35.5,2022,1,15,3.54
30.5,34.5,2022,1,15,2.49
30.5,35.5,2022,1,15,2.83
31.5,34.5,2022,1,15,1.59
31.5,35.5,2022,1,15,2.08
32.5,34.5,2022,1,15,2.49
32.5,35.5,2022,1,15,2.47
29.5,34.5,2022,1,16,3.2
29.5,35.5,2022,1,16,3.3
30.5,34.5,2022,1,16,1.68
30.5,35.5,2022,1,16,2.01
31.5,34.5,2022,1,16,0.71
31.5,35.5,2022,1,16,0.64
32.5,34.5,2022,1,16,1.4
32.5,35.5,2022,1,16,1.27
29.5,34.5,2022,1,17,6.41
29.5,35.5,2022,1,17,5.25
30.5,34.5,2022,1,17,8.12
30.5,35.5,2022,1,17,7.92
31.5,34.5,2022,1,17,6.99
31.5,35.5,2022,1,17,7.51
32.5,34.5,2022,1,17,5.55
32.5,35.5,2022,1,17,8.48
29.5,34.5,2022,1,18,8.99
29.5,35.5,2022,1,18,8.16
30.5,34.5,2022,1,18,7.69
30.5,35.5,2022,1,18,8.86
31.5,34.5,2022,1,18,6.65
31.5,35.5,2022,1,18,7.63
32.5,34.5,2022,1,18,4.46
32.5,35.5,2022,1,18,7.71
29.5,34.5,2022,1,19,1.72
29.5,35.5,2022,1,19,2.61
30.5,34.5,2022,1,19,2.2
30.5,35.5,2022,1,19,2.03
31.5,34.5,2022,1,19,1.23
31.5,35.5,2022,1,19,1.4
32.5,34.5,2022,1,19,2.38
32.5,35.5,2022,1,19,2.04
29.5,34.5,2022,1,20,7.6
29.5,35.5,2022,1,20,6.54
30.5,34.5,2022,1,20,4.91
30.5,35.5,2022,1,20,4.69
31.5,34.5,2022,1,20,3.07
31.5,35.5,2022,1,20,4.05
32.5,34.5,2022,1,20,4.58
32.5,35.5,2022,1,20,4.52
29.5,34.5,2022,1,21,9.17
29.5,35.5,2022,1,21,9.22
30.5,34.5,2022,1,21,7.48
30.5,35.5,2022,1,21,8.54
31.5,34.5,2022,1,21,6.15
31.5,35.5,2022,1,21,7.51
32.5,34.5,2022,1,21,4.63
