-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WD10M
29.5,34.375,2022,1,1,167.5
29.5,35.0,2022,1,1,145.9
29.5,35.625,2022,1,1,161.8
30.0,34.375,2022,1,1,92.9
30.0,35.0,2022,1,1,96.5
30.0,35.625,2022,1,1,124.0
30.5,34.375,2022,1,1,82.5
30.5,35.0,2022,1,1,66.4
30.5,35.625,2022,1,1,124.4
31.0,34.375,2022,1,1,78.1
31.0,35.0,2022,1,1,62.3
31.0,35.625,2022,1,1,120.3
31.5,34.375,2022,1,1,91.0
31.5,35.0,2022,1,1,83.5
31.5,35.625,2022,1,1,105.3
32.0,34.375,2022,1,1,112.7
32.0,35.0,2022,1,1,110.5
32.0,35.625,2022,1,1,102.6
32.5,34.375,2022,1,1,119.0
32.5,35.0,2022,1,1,111.2
32.5,35.625,2022,1,1,106.1
33.0,34.375,2022,1,1,108.0
33.0,35.0,2022,1,1,107.3
33.0,35.625,2022,1,1,88.6
29.5,34.375,2022,1,2,334.3
29.5,35.0,2022,1,2,351.4
29.5,35.625,2022,1,2,354.3
30.0,34.375,2022,1,2,330.6
30.0,35.0,2022,1,2,345.1
30.0,35.625,2022,1,2,358.6
30.5,34.375,2022,1,2,328.9
30.5,35.0,2022,1,2,336.4
30.5,35.625,2022,1,2,18.7
31.0,34.375,2022,1,2,340.5
31.0,35.0,2022,1,2,343.2
31.0,35.625,2022,1,2,59.7
31.5,34.375,2022,1,2,11.8
31.5,35.0,2022,1,2,14.5
31.5,35.625,2022,1,2,67.3
32.0,34.375,2022,1,2,14.9
32.0,35.0,2022,1,2,36.7
32.0,35.625,2022,1,2,47.4
32.5,34.375,2022,1,2,25.9
32.5,35.0,2022,1,2,41.8
32.5,35.625,2022,1,2,28.5
33.0,34.375,2022,1,2,39.2
33.0,35.0,2022,1,2,44.9
33.0,35.625,2022,1,2,26.2
29.5,34.375,2022,1,3,321.0
29.5,35.0,2022,1,3,334.1
29.5,35.625,2022,1,3,308.6
30.0,34.375,2022,1,3,314.0
30.0,35.0,2022,1,3,313.1
30.0,35.625,2022,1,3,304.6
30.5,34.375,2022,1,3,313.3
30.5,35.0,2022,1,3,306.1
30.5,35.625,2022,1,3,302.1
31.0,34.375,2022,1,3,308.1
31.0,35.0,2022,1,3,311.6
31.0,35.625,2022,1,3,295.1
31.5,34.375,2022,1,3,317.4
31.5,35.0,2022,1,3,319.4
31.5,35.625,2022,1,3,308.0
32.0,34.375,2022,1,3,332.7
32.0,35.0,2022,1,3,328.6
32.0,35.625,2022,1,3,322.9
32.5,34.375,2022,1,3,344.5
32.5,35.0,2022,1,3,346.0
32.5,35.625,2022,1,3,330.0
33.0,34.375,2022,1,3,352.5
33.0,35.0,2022,1,3,352.9
33.0,35.625,2022,1,3,332.8
29.5,34.375,2022,1,4,330.0
29.5,35.0,2022,1,4,2.3
29.5,35.625,2022,1,4,301.3
30.0,34.375,2022,1,4,298.7
30.0,35.0,2022,1,4,298.9
30.0,35.625,2022,1,4,291.0
30.5,34.375,2022,1,4,249.8
30.5,35.0,2022,1,4,262.0
30.5,35.625,2022,1,4,277.0
31.0,34.375,2022,1,4,240.8
31.0,35.0,2022,1,4,259.9
31.0,35.625,2022,1,4,231.8
31.5,34.375,2022,1,4,247.5
31.5,35.0,2022,1,4,257.7
31.5,35.625,2022,1,4,223.6
32.0,34.375,2022,1,4,253.5
32.0,35.0,2022,1,4,253.1
32.0,35.625,2022,1,4,245.6
32.5,34.375,2022,1,4,257.5
32.5,35.0,2022,1,4,248.7
32.5,35.625,2022,1,4,230.8
33.0,34.375,2022,1,4,255.3
33.0,35.0,2022,1,4,247.4
33.0,35.625,2022,1,4,271.2
29.5,34.375,2022,1,5,19.7
29.5,35.0,2022,1,5,70.0
29.5,35.625,2022,1,5,115.2
30.0,34.375,2022,1,5,66.6
30.0,35.0,2022,1,5,73.6
30.0,35.625,2022,1,5,124.9
30.5,34.375,2022,1,5,106.1
30.5,35.0,2022,1,5,83.6
30.5,35.625,2022,1,5,136.9
31.0,34.375,2022,1,5,161.0
31.0,35.0,2022,1,5,118.5
31.0,35.625,2022,1,5,135.8
31.5,34.375,2022,1,5,225.4
31.5,35.0,2022,1,5,201.2
31.5,35.625,2022,1,5,150.1
32.0,34.375,2022,1,5,239.3
32.0,35.0,2022,1,5,207.6
32.0,35.625,2022,1,5,173.5
32.5,34.375,2022,1,5,242.5
32.5,35.0,2022,1,5,220.5
32.5,35.625,2022,1,5,194.2
33.0,34.375,2022,1,5,240.9
33.0,35.0,2022,1,5,225.4
33.0,35.625,2022,1,5,242.7
29.5,34.375,2022,1,6,146.5
29.5,35.0,2022,1,6,130.6
29.5,35.625,2022,1,6,140.1
30.0,34.375,2022,1,6,126.3
30.0,35.0,2022,1,6,131.5
30.0,35.625,2022,1,6,143.1
30.5,34.375,2022,1,6,110.7
30.5,35.0,2022,1,6,115.1
30.5,35.625,2022,1,6,146.3
31.0,34.375,2022,1,6,111.7
31.0,35.0,2022,1,6,70.9
31.0,35.625,2022,1,6,151.7
31.5,34.375,2022,1,6,65.8
31.5,35.0,2022,1,6,91.2
31.5,35.625,2022,1,6,142.0
32.0,34.375,2022,1,6,43.8
32.0,35.0,2022,1,6,113.2
32.0,35.625,2022,1,6,126.5
32.5,34.375,2022,1,6,56.0
32.5,35.0,2022,1,6,92.1
32.5,35.625,2022,1,6,122.8
33.0,34.375,2022,1,6,65.2
33.0,35.0,2022,1,6,86.8
33.0,35.625,2022,1,6,99.9
29.5,34.375,2022,1,7,317.8
29.5,35.0,2022,1,7,113.2
29.5,35.625,2022,1,7,230.5
30.0,34.375,2022,1,7,173.6
30.0,35.0,2022,1,7,134.6
30.0,35.625,2022,1,7,194.1
30.5,34.375,2022,1,7,148.7
30.5,35.0,2022,1,7,10.3
30.5,35.625,2022,1,7,171.6
31.0,34.375,2022,1,7,170.6
31.0,35.0,2022,1,7,346.0
31.0,35.625,2022,1,7,172.8
31.5,34.375,2022,1,7,240.6
31.5,35.0,2022,1,7,334.2
31.5,35.625,2022,1,7,140.6
32.0,34.375,2022,1,7,248.5
32.0,35.0,2022,1,7,162.1
32.0,35.625,2022,1,7,113.6
32.5,34.375,2022,1,7,201.7
32.5,35.0,2022,1,7,150.8
32.5,35.625,2022,1,7,114.4
33.0,34.375,2022,1,7,145.0
33.0,35.0,2022,1,7,138.6
33.0,35.625,2022,1,7,75.7
29.5,34.375,2022,1,8,187.2
29.5,35.0,2022,1,8,177.1
29.5,35.625,2022,1,8,215.7
30.0,34.375,2022,1,8,177.4
30.0,35.0,2022,1,8,177.6
30.0,35.625,2022,1,8,185.4
30.5,34.375,2022,1,8,166.7
30.5,35.0,2022,1,8,174.1
30.5,35.625,2022,1,8,167.1
31.0,34.375,2022,1,8,169.1
31.0,35.0,2022,1,8,157.7
31.0,35.625,2022,1,8,165.8
31.5,34.375,2022,1,8,168.2
31.5,35.0,2022,1,8,115.9
31.5,35.625,2022,1,8,145.9
32.0,34.375,2022,1,8,179.6
32.0,35.0,2022,1,8,129.0
32.0,35.625,2022,1,8,125.0
32.5,34.375,2022,1,8,132.3
32.5,35.0,2022,1,8,120.2
32.5,35.625,2022,1,8,119.5
33.0,34.375,2022,1,8,117.8
33.0,35.0,2022,1,8,110.9
33.0,35.625,2022,1,8,90.6
29.5,34.375,2022,1,9,212.2
29.5,35.0,2022,1,9,201.9
29.5,35.625,2022,1,9,232.8
30.0,34.375,2022,1,9,219.2
30.0,35.0,2022,1,9,207.6
30.0,35.625,2022,1,9,233.4
30.5,34.375,2022,1,9,215.5
30.5,35.0,2022,1,9,220.1
30.5,35.625,2022,1,9,217.6
31.0,34.375,2022,1,9,214.0
31.0,35.0,2022,1,9,232.1
31.0,35.625,2022,1,9,209.6
31.5,34.375,2022,1,9,220.0
31.5,35.0,2022,1,9,231.0
31.5,35.625,2022,1,9,209.8
32.0,34.375,2022,1,9,218.5
32.0,35.0,2022,1,9,210.5
32.0,35.625,2022,1,9,199.9
32.5,34.375,2022,1,9,213.3
32.5,35.0,2022,1,9,197.3
32.5,35.625,2022,1,9,186.2
33.0,34.375,2022,1,9,204.1
33.0,35.0,2022,1,9,185.7
33.0,35.625,2022,1,9,155.2
29.5,34.375,2022,1,10,257.9
29.5,35.0,2022,1,10,267.7
29.5,35.625,2022,1,10,249.2
30.0,34.375,2022,1,10,235.3
30.0,35.0,2022,1,10,228.7
30.0,35.625,2022,1,10,250.3
30.5,34.375,2022,1,10,210.8
30.5,35.0,2022,1,10,217.5
30.5,35.625,2022,1,10,228.4
31.0,34.375,2022,1,10,206.3
31.0,35.0,2022,1,10,218.5
31.0,35.625,2022,1,10,205.4
31.5,34.375,2022,1,10,212.3
31.5,35.0,2022,1,10,216.8
31.5,35.625,2022,1,10,194.4
32.0,34.375,2022,1,10,215.8
32.0,35.0,2022,1,10,202.6
32.0,35.625,2022,1,10,196.6
32.5,34.375,2022,1,10,214.1
32.5,35.0,2022,1,10,196.8
32.5,35.625,2022,1,10,194.0
33.0,34.375,2022,1,10,209.9
33.0,35.0,2022,1,10,195.4
33.0,35.625,2022,1,10,197.4
29.5,34.375,2022,1,11,222.4
29.5,35.0,2022,1,11,217.3
29.5,35.625,2022,1,11,251.4
30.0,34.375,2022,1,11,208.4
30.0,35.0,2022,1,11,199.6
30.0,35.625,2022,1,11,240.7
30.5,34.375,2022,1,11,186.4
30.5,35.0,2022,1,11,203.7
30.5,35.625,2022,1,11,212.4
31.0,34.375,2022,1,11,187.5
31.0,35.0,2022,1,11,204.4
31.0,35.625,2022,1,11,191.1
31.5,34.375,2022,1,11,192.3
31.5,35.0,2022,1,11,193.4
31.5,35.625,2022,1,11,168.8
32.0,34.375,2022,1,11,198.4
32.0,35.0,2022,1,11,180.8
32.0,35.625,2022,1,11,162.8
32.5,34.375,2022,1,11,198.9
32.5,35.0,2022,1,11,175.7
32.5,35.625,2022,1,11,142.9
33.0,34.375,2022,1,11,196.1
33.0,35.0,2022,1,11,172.5
33.0,35.625,2022,1,11,93.9
29.5,34.375,2022,1,12,251.6
29.5,35.0,2022,1,12,243.3
29.5,35.625,2022,1,12,256.9
30.0,34.375,2022,1,12,228.5
30.0,35.0,2022,1,12,212.2
30.0,35.625,2022,1,12,248.7
30.5,34.375,2022,1,12,195.9
30.5,35.0,2022,1,12,212.7
30.5,35.625,2022,1,12,221.0
31.0,34.375,2022,1,12,196.1
31.0,35.0,2022,1,12,218.5
31.0,35.625,2022,1,12,199.6
31.5,34.375,2022,1,12,205.8
31.5,35.0,2022,1,12,219.8
31.5,35.625,2022,1,12,189.9
32.0,34.375,2022,1,12,211.2
32.0,35.0,2022,1,12,196.6
32.0,35.625,2022,1,12,180.4
32.5,34.375,2022,1,12,210.3
32.5,35.0,2022,1,12,186.6
32.5,35.625,2022,1,12,172.6
33.0,34.375,2022,1,12,205.2
33.0,35.0,2022,1,12,182.5
33.0,35.625,2022,1,12,147.5
29.5,34.375,2022,1,13,284.4
29.5,35.0,2022,1,13,297.4
29.5,35.625,2022,1,13,275.7
30.0,34.375,2022,1,13,273.4
30.0,35.0,2022,1,13,256.9
30.0,35.625,2022,1,13,271.8
30.5,34.375,2022,1,13,261.3
30.5,35.0,2022,1,13,247.7
30.5,35.625,2022,1,13,251.1
31.0,34.375,2022,1,13,248.0
31.0,35.0,2022,1,13,255.2
31.0,35.625,2022,1,13,220.8
31.5,34.375,2022,1,13,248.5
31.5,35.0,2022,1,13,252.0
31.5,35.625,2022,1,13,216.4
