-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M
29.5,34.375,2021,1,1,11.17
29.5,35.0,2021,1,1,14.06
29.5,35.625,2021,1,1,9.4
30.0,34.375,2021,1,1,12.4
30.0,35.0,2021,1,1,13.54
30.0,35.625,2021,1,1,8.54
30.5,34.375,2021,1,1,13.02
30.5,35.0,2021,1,1,14.02
30.5,35.625,2021,1,1,9.37
31.0,34.375,2021,1,1,13.82
31.0,35.0,2021,1,1,14.14
31.0,35.625,2021,1,1,13.52
31.5,34.375,2021,1,1,17.41
31.5,35.0,2021,1,1,13.19
31.5,35.625,2021,1,1,15.53
32.0,34.375,2021,1,1,19.18
32.0,35.0,2021,1,1,13.52
32.0,35.625,2021,1,1,14.11
32.5,34.375,2021,1,1,19.01
32.5,35.0,2021,1,1,15.37
32.5,35.625,2021,1,1,13.86
33.0,34.375,2021,1,1,19.18
33.0,35.0,2021,1,1,16.99
33.0,35.625,2021,1,1,13.11
29.5,34.375,2021,1,2,12.58
29.5,35.0,2021,1,2,15.07
29.5,35.625,2021,1,2,11.76
30.0,34.375,2021,1,2,13.38
30.0,35.0,2021,1,2,14.6
30.0,35.625,2021,1,2,10.43
30.5,34.375,2021,1,2,13.64
30.5,35.0,2021,1,2,14.62
30.5,35.625,2021,1,2,10.63
31.0,34.375,2021,1,2,15.15
31.0,35.0,2021,1,2,14.5
31.0,35.625,2021,1,2,14.14
31.5,34.375,2021,1,2,18.22
31.5,35.0,2021,1,2,13.86
31.5,35.625,2021,1,2,15.79
32.0,34.375,2021,1,2,18.99
32.0,35.0,2021,1,2,14.43
32.0,35.625,2021,1,2,14.91
32.5,34.375,2021,1,2,19.31
32.5,35.0,2021,1,2,15.57
32.5,35.625,2021,1,2,14.28
33.0,34.375,2021,1,2,19.28
33.0,35.0,2021,1,2,17.0
33.0,35.625,2021,1,2,13.72
29.5,34.375,2021,1,3,11.8
29.5,35.0,2021,1,3,14.54
29.5,35.625,2021,1,3,11.91
30.0,34.375,2021,1,3,12.88
30.0,35.0,2021,1,3,14.19
30.0,35.625,2021,1,3,10.49
30.5,34.375,2021,1,3,13.32
30.5,35.0,2021,1,3,14.62
30.5,35.625,2021,1,3,10.96
31.0,34.375,2021,1,3,14.87
31.0,35.0,2021,1,3,14.85
31.0,35.625,2021,1,3,14.57
31.5,34.375,2021,1,3,18.07
31.5,35.0,2021,1,3,14.11
