-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_UV_INDEX
29.5,34.5,2021,1,1,0.68
29.5,35.5,2021,1,1,0.67
30.5,34.5,2021,1,1,0.59
30.5,35.5,2021,1,1,0.59
31.5,34.5,2021,1,1,0.53
31.5,35.5,2021,1,1,0.52
32.5,34.5,2021,1,1,0.48
32.5,35.5,2021,1,1,0.48
29.5,34.5,2021,1,2,0.77
29.5,35.5,2021,1,2,0.78
30.5,34.5,2021,1,2,0.63
30.5,35.5,2021,1,2,0.64
31.5,34.5,2021,1,2,0.56
31.5,35.5,2021,1,2,0.56
32.5,34.5,2021,1,2,0.46
32.5,35.5,2021,1,2,0.46
29.5,34.5,2021,1,3,0.84
29.5,35.5,2021,1,3,0.83
30.5,34.5,2021,1,3,0.67
30.5,35.5,2021,1,3,0.69
31.5,34.5,2021,1,3,0.52
31.5,35.5,2021,1,3,0.58
32.5,34.5,2021,1,3,0.49
32.5,35.5,2021,1,3,0.47
29.5,34.5,2021,1,4,0.9
29.5,35.5,2021,1,4,0.87
30.5,34.5,2021,1,4,0.78
30.5,35.5,2021,1,4,0.76
31.5,34.5,2021,1,4,0.67
31.5,35.5,2021,1,4,0.66
32.5,34.5,2021,1,4,0.59
32.5,35.5,2021,1,4,0.58
29.5,34.5,2021,1,5,0.87
29.5,35.5,2021,1,5,0.9
30.5,34.5,2021,1,5,0.73
30.5,35.5,2021,1,5,0.75
31.5,34.5,2021,1,5,0.66
31.5,35.5,2021,1,5,0.68
32.5,34.5,2021,1,5,0.61
32.5,35.5,2021,1,5,0.62
29.5,34.5,2021,1,6,0.82
29.5,35.5,2021,1,6,0.84
30.5,34.5,2021,1,6,0.64
30.5,35.5,2021,1,6,0.69
31.5,34.5,2021,1,6,0.54
31.5,35.5,2021,1,6,0.61
32.5,34.5,2021,1,6,0.46
32.5,35.5,2021,1,6,0.53
29.5,34.5,2021,1,7,0.74
29.5,35.5,2021,1,7,0.72
30.5,34.5,2021,1,7,0.66
30.5,35.5,2021,1,7,0.66
31.5,34.5,2021,1,7,0.54
31.5,35.5,2021,1,7,0.57
32.5,34.5,2021,1,7,0.5
32.5,35.5,2021,1,7,0.5
29.5,34.5,2021,1,8,0.75
29.5,35.5,2021,1,8,0.74
30.5,34.5,2021,1,8,0.69
30.5,35.5,2021,1,8,0.7
31.5,34.5,2021,1,8,0.56
31.5,35.5,2021,1,8,0.58
32.5,34.5,2021,1,8,0.52
32.5,35.5,2021,1,8,0.52
29.5,34.5,2021,1,9,0.76
29.5,35.5,2021,1,9,0.75
30.5,34.5,2021,1,9,0.67
30.5,35.5,2021,1,9,0.67
31.5,34.5,2021,1,9,0.54
31.5,35.5,2021,1,9,0.55
32.5,34.5,2021,1,9,0.48
32.5,35.5,2021,1,9,0.48
29.5,34.5,2021,1,10,0.81
29.5,35.5,2021,1,10,0.75
30.5,34.5,2021,1,10,0.71
30.5,35.5,2021,1,10,0.69
31.5,34.5,2021,1,10,0.6
31.5,35.5,2021,1,10,0.6
32.5,34.5,2021,1,10,0.55
32.5,35.5,2021,1,10,0.55
29.5,34.5,2021,1,11,0.79
29.5,35.5,2021,1,11,0.82
30.5,34.5,2021,1,11,0.72
30.5,35.5,2021,1,11,0.73
31.5,34.5,2021,1,11,0.54
31.5,35.5,2021,1,11,0.64
32.5,34.5,2021,1,11,0.59
32.5,35.5,2021,1,11,0.61
29.5,34.5,2021,1,12,0.88
29.5,35.5,2021,1,12,0.89
30.5,34.5,2021,1,12,0.79
30.5,35.5,2021,1,12,0.78
31.5,34.5,2021,1,12,0.71
31.5,35.5,2021,1,12,0.73
32.5,34.5,2021,1,12,0.65
32.5,35.5,2021,1,12,0.67
29.5,34.5,2021,1,13,0.53
29.5,35.5,2021,1,13,0.69
30.5,34.5,2021,1,13,0.49
30.5,35.5,2021,1,13,0.64
31.5,34.5,2021,1,13,0.4
31.5,35.5,2021,1,13,0.56
32.5,34.5,2021,1,13,0.36
32.5,35.5,2021,1,13,0.42
29.5,34.5,2021,1,14,0.82
29.5,35.5,2021,1,14,0.82
30.5,34.5,2021,1,14,0.77
30.5,35.5,2021,1,14,0.71
31.5,34.5,2021,1,14,0.65
31.5,35.5,2021,1,14,0.66
32.5,34.5,2021,1,14,0.31
32.5,35.5,2021,1,14,0.34
29.5,34.5,2021,1,15,0.88
29.5,35.5,2021,1,15,0.9
30.5,34.5,2021,1,15,0.74
30.5,35.5,2021,1,15,0.76
31.5,34.5,2021,1,15,0.45
31.5,35.5,2021,1,15,0.45
32.5,34.5,2021,1,15,0.52
32.5,35.5,2021,1,15,0.49
29.5,34.5,2021,1,16,0.8
29.5,35.5,2021,1,16,0.85
30.5,34.5,2021,1,16,0.68
30.5,35.5,2021,1,16,0.62
31.5,34.5,2021,1,16,0.65
31.5,35.5,2021,1,16,0.57
32.5,34.5,2021,1,16,0.55
32.5,35.5,2021,1,16,0.47
29.5,34.5,2021,1,17,0.78
29.5,35.5,2021,1,17,0.81
30.5,34.5,2021,1,17,0.63
30.5,35.5,2021,1,17,0.64
31.5,34.5,2021,1,17,0.57
31.5,35.5,2021,1,17,0.54
32.5,34.5,2021,1,17,0.47
32.5,35.5,2021,1,17,0.41
29.5,34.5,2021,1,18,0.8
29.5,35.5,2021,1,18,0.81
30.5,34.5,2021,1,18,0.62
30.5,35.5,2021,1,18,0.64
31.5,34.5,2021,1,18,0.38
31.5,35.5,2021,1,18,0.33
32.5,34.5,2021,1,18,0.44
32.5,35.5,2021,1,18,0.35
29.5,34.5,2021,1,19,0.82
29.5,35.5,2021,1,19,0.87
30.5,34.5,2021,1,19,0.65
30.5,35.5,2021,1,19,0.69
31.5,34.5,2021,1,19,0.49
31.5,35.5,2021,1,19,0.55
32.5,34.5,2021,1,19,0.29
32.5,35.5,2021,1,19,0.31
29.5,34.5,2021,1,20,0.56
29.5,35.5,2021,1,20,0.54
30.5,34.5,2021,1,20,0.54
30.5,35.5,2021,1,20,0.49
31.5,34.5,2021,1,20,0.43
31.5,35.5,2021,1,20,0.37
32.5,34.5,2021,1,20,0.4
32.5,35.5,2021,1,20,0.33
29.5,34.5,2021,1,21,0.86
29.5,35.5,2021,1,21,0.88
30.5,34.5,2021,1,21,0.79
30.5,35.5,2021,1,21,0.8
31.5,34.5,2021,1,21,0.71
31.5,35.5,2021,1,21,0.73
32.5,34.5,2021,1,21,0.7
32.5,35.5,2021,1,21,0.69
29.5,34.5,2021,1,22,0.87
29.5,35.5,2021,1,22,0.88
30.5,34.5,2021,1,22,0.83
30.5,35.5,2021,1,22,0.85
31.5,34.5,2021,1,22,0.73
31.5,35.5,2021,1,22,0.81
32.5,34.5,2021,1,22,0.75
32.5,35.5,2021,1,22,0.79
29.5,34.5,2021,1,23,0.91
29.5,35.5,2021,1,23,0.91
30.5,34.5,2021,1,23,0.87
30.5,35.5,2021,1,23,0.87
31.5,34.5,2021,1,23,0.72
31.5,35.5,2021,1,23,0.72
32.5,34.5,2021,1,23,0.62
32.5,35.5,2021,1,23,0.62
29.5,34.5,2021,1,24,0.98
29.5,35.5,2021,1,24,0.95
30.5,34.5,2021,1,24,0.84
30.5,35.5,2021,1,24,0.84
31.5,34.5,2021,1,24,0.72
31.5,35.5,2021,1,24,0.74
32.5,34.5,2021,1,24,0.67
32.5,35.5,2021,1,24,0.66
29.5,34.5,2021,1,25,1.06
29.5,35.5,2021,1,25,1.09
30.5,34.5,2021,1,25,0.91
30.5,35.5,2021,1,25,0.95
31.5,34.5,2021,1,25,0.68
31.5,35.5,2021,1,25,0.77
32.5,34.5,2021,1,25,0.57
32.5,35.5,2021,1,25,0.6
29.5,34.5,2021,1,26,0.88
29.5,35.5,2021,1,26,0.9
30.5,34.5,2021,1,26,0.72
30.5,35.5,2021,1,26,0.75
31.5,34.5,2021,1,26,0.61
31.5,35.5,2021,1,26,0.63
32.5,34.5,2021,1,26,0.55
32.5,35.5,2021,1,26,0.55
29.5,34.5,2021,1,27,0.79
29.5,35.5,2021,1,27,0.76
30.5,34.5,2021,1,27,0.7
30.5,35.5,2021,1,27,0.68
31.5,34.5,2021,1,27,0.61
31.5,35.5,2021,1,27,0.6
32.5,34.5,2021,1,27,0.49
32.5,35.5,2021,1,27,0.46
29.5,34.5,2021,1,28,0.85
29.5,35.5,2021,1,28,0.89
30.5,34.5,2021,1,28,0.77
30.5,35.5,2021,1,28,0.7
31.5,34.5,2021,1,28,0.51
31.5,35.5,2021,1,28,0.56
32.5,34.5,2021,1,28,0.49
32.5,35.5,2021,1,28,0.45
29.5,34.5,2021,1,29,0.55
29.5,35.5,2021,1,29,0.56
30.5,34.5,2021,1,29,0.56
30.5,35.5,2021,1,29,0.42
31.5,34.5,2021,1,29,0.46
31.5,35.5,2021,1,29,0.33
32.5,34.5,2021,1,29,0.45
32.5,35.5,2021,1,29,0.36
29.5,34.5,2021,1,30,0.82
29.5,35.5,2021,1,30,0.69
30.5,34.5,2021,1,30,0.75
