-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2015 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M
29.5,34.375,2015,1,1,10.21
29.5,35.0,2015,1,1,13.03
29.5,35.625,2015,1,1,10.89
30.0,34.375,2015,1,1,10.23
30.0,35.0,2015,1,1,11.99
30.0,35.625,2015,1,1,9.54
30.5,34.375,2015,1,1,10.21
30.5,35.0,2015,1,1,12.39
30.5,35.625,2015,1,1,9.23
31.0,34.375,2015,1,1,11.2
31.0,35.0,2015,1,1,12.26
31.0,35.625,2015,1,1,11.62
31.5,34.375,2015,1,1,16.18
31.5,35.0,2015,1,1,12.26
31.5,35.625,2015,1,1,14.36
32.0,34.375,2015,1,1,18.72
32.0,35.0,2015,1,1,13.64
32.0,35.625,2015,1,1,13.91
32.5,34.375,2015,1,1,18.91
32.5,35.0,2015,1,1,15.24
32.5,35.625,2015,1,1,12.9
33.0,34.375,2015,1,1,18.81
33.0,35.0,2015,1,1,16.36
33.0,35.625,2015,1,1,11.94
29.5,34.375,2015,1,2,5.7
29.5,35.0,2015,1,2,8.73
29.5,35.625,2015,1,2,6.29
30.0,34.375,2015,1,2,6.92
30.0,35.0,2015,1,2,7.97
30.0,35.625,2015,1,2,6.13
30.5,34.375,2015,1,2,8.02
30.5,35.0,2015,1,2,9.01
30.5,35.625,2015,1,2,5.5
31.0,34.375,2015,1,2,9.86
31.0,35.0,2015,1,2,9.76
31.0,35.625,2015,1,2,8.67
31.5,34.375,2015,1,2,14.43
31.5,35.0,2015,1,2,10.34
31.5,35.625,2015,1,2,11.7
32.0,34.375,2015,1,2,17.09
32.0,35.0,2015,1,2,12.03
32.0,35.625,2015,1,2,11.71
32.5,34.375,2015,1,2,17.69
32.5,35.0,2015,1,2,14.34
32.5,35.625,2015,1,2,11.71
33.0,34.375,2015,1,2,17.59
33.0,35.0,2015,1,2,15.52
33.0,35.625,2015,1,2,10.96
29.5,34.375,2015,1,3,6.63
29.5,35.0,2015,1,3,9.14
29.5,35.625,2015,1,3,6.5
30.0,34.375,2015,1,3,7.5
30.0,35.0,2015,1,3,8.86
30.0,35.625,2015,1,3,5.52
30.5,34.375,2015,1,3,8.67
30.5,35.0,2015,1,3,9.83
30.5,35.625,2015,1,3,5.33
31.0,34.375,2015,1,3,11.34
31.0,35.0,2015,1,3,10.57
31.0,35.625,2015,1,3,9.24
31.5,34.375,2015,1,3,14.94
31.5,35.0,2015,1,3,10.74
31.5,35.625,2015,1,3,12.22
32.0,34.375,2015,1,3,16.83
32.0,35.0,2015,1,3,12.31
32.0,35.625,2015,1,3,11.75
32.5,34.375,2015,1,3,17.06
32.5,35.0,2015,1,3,14.04
32.5,35.625,2015,1,3,11.46
33.0,34.375,2015,1,3,16.78
33.0,35.0,2015,1,3,14.81
