-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2011 through 12/31/2011 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2MWET     MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2MWET
30.0,35.625,2011,1,12,1.19
30.5,34.375,2011,1,12,5.75
30.5,35.0,2011,1,12,6.09
30.5,35.625,2011,1,12,2.4
31.0,34.375,2011,1,12,7.65
31.0,35.0,2011,1,12,7.28
31.0,35.625,2011,1,12,5.73
31.5,34.375,2011,1,12,11.83
31.5,35.0,2011,1,12,7.73
31.5,35.625,2011,1,12,8.8
32.0,34.375,2011,1,12,13.99
32.0,35.0,2011,1,12,8.93
32.0,35.625,2011,1,12,8.28
32.5,34.375,2011,1,12,14.59
32.5,35.0,2011,1,12,10.53
32.5,35.625,2011,1,12,8.28
33.0,34.375,2011,1,12,14.54
33.0,35.0,2011,1,12,11.59
33.0,35.625,2011,1,12,6.87
29.5,34.375,2011,1,13,4.52
29.5,35.0,2011,1,13,5.57
29.5,35.625,2011,1,13,2.1
30.0,34.375,2011,1,13,5.01
30.0,35.0,2011,1,13,4.72
30.0,35.625,2011,1,13,1.67
30.5,34.375,2011,1,13,5.37
30.5,35.0,2011,1,13,5.73
30.5,35.625,2011,1,13,2.63
31.0,34.375,2011,1,13,7.04
31.0,35.0,2011,1,13,6.51
31.0,35.625,2011,1,13,5.66
31.5,34.375,2011,1,13,11.48
31.5,35.0,2011,1,13,6.76
31.5,35.625,2011,1,13,8.22
32.0,34.375,2011,1,13,13.55
32.0,35.0,2011,1,13,8.32
32.0,35.625,2011,1,13,7.27
32.5,34.375,2011,1,13,13.92
32.5,35.0,2011,1,13,9.54
32.5,35.625,2011,1,13,6.82
33.0,34.375,2011,1,13,14.32
33.0,35.0,2011,1,13,10.44
33.0,35.625,2011,1,13,5.0
29.5,34.375,2011,1,14,4.18
29.5,35.0,2011,1,14,6.07
29.5,35.625,2011,1,14,3.26
30.0,34.375,2011,1,14,5.16
30.0,35.0,2011,1,14,5.61
30.0,35.625,2011,1,14,2.5
30.5,34.375,2011,1,14,5.98
30.5,35.0,2011,1,14,7.02
30.5,35.625,2011,1,14,3.13
31.0,34.375,2011,1,14,8.17
31.0,35.0,2011,1,14,8.28
31.0,35.625,2011,1,14,6.05
31.5,34.375,2011,1,14,12.4
31.5,35.0,2011,1,14,7.68
31.5,35.625,2011,1,14,8.41
32.0,34.375,2011,1,14,14.02
32.0,35.0,2011,1,14,8.23
32.0,35.625,2011,1,14,7.26
32.5,34.375,2011,1,14,13.94
32.5,35.0,2011,1,14,9.29
32.5,35.625,2011,1,14,6.9
33.0,34.375,2011,1,14,13.34
33.0,35.0,2011,1,14,10.13
33.0,35.625,2011,1,14,4.67
29.5,34.375,2011,1,15,5.04
29.5,35.0,2011,1,15,6.31
29.5,35.625,2011,1,15,3.28
30.0,34.375,2011,1,15,6.25
30.0,35.0,2011,1,15,6.38
30.0,35.625,2011,1,15,3.22
30.5,34.375,2011,1,15,7.06
30.5,35.0,2011,1,15,7.19
30.5,35.625,2011,1,15,3.84
31.0,34.375,2011,1,15,8.66
31.0,35.0,2011,1,15,7.89
31.0,35.625,2011,1,15,6.44
31.5,34.375,2011,1,15,11.99
31.5,35.0,2011,1,15,8.48
31.5,35.625,2011,1,15,9.18
32.0,34.375,2011,1,15,13.1
32.0,35.0,2011,1,15,9.51
32.0,35.625,2011,1,15,9.24
32.5,34.375,2011,1,15,12.93
32.5,35.0,2011,1,15,10.49
32.5,35.625,2011,1,15,8.6
33.0,34.375,2011,1,15,13.06
33.0,35.0,2011,1,15,11.03
33.0,35.625,2011,1,15,6.8
29.5,34.375,2011,1,16,5.32
29.5,35.0,2011,1,16,6.23
29.5,35.625,2011,1,16,3.44
30.0,34.375,2011,1,16,7.0
30.0,35.0,2011,1,16,6.78
30.0,35.625,2011,1,16,3.54
30.5,34.375,2011,1,16,8.19
30.5,35.0,2011,1,16,8.04
30.5,35.625,2011,1,16,4.41
31.0,34.375,2011,1,16,9.23
31.0,35.0,2011,1,16,8.94
31.0,35.625,2011,1,16,7.23
31.5,34.375,2011,1,16,12.57
31.5,35.0,2011,1,16,8.99
31.5,35.625,2011,1,16,9.81
32.0,34.375,2011,1,16,14.42
32.0,35.0,2011,1,16,10.22
32.0,35.625,2011,1,16,9.8
32.5,34.375,2011,1,16,14.66
32.5,35.0,2011,1,16,11.92
32.5,35.625,2011,1,16,9.57
33.0,34.375,2011,1,16,14.73
33.0,35.0,2011,1,16,12.69
33.0,35.625,2011,1,16,7.96
29.5,34.375,2011,1,17,5.84
29.5,35.0,2011,1,17,6.12
29.5,35.625,2011,1,17,2.31
30.0,34.375,2011,1,17,6.58
30.0,35.0,2011,1,17,5.52
30.0,35.625,2011,1,17,1.48
30.5,34.375,2011,1,17,7.37
30.5,35.0,2011,1,17,6.5
30.5,35.625,2011,1,17,2.09
31.0,34.375,2011,1,17,8.86
31.0,35.0,2011,1,17,7.35
31.0,35.625,2011,1,17,5.18
31.5,34.375,2011,1,17,12.5
31.5,35.0,2011,1,17,7.54
31.5,35.625,2011,1,17,8.52
32.0,34.375,2011,1,17,14.62
32.0,35.0,2011,1,17,9.19
32.0,35.625,2011,1,17,8.51
32.5,34.375,2011,1,17,15.06
32.5,35.0,2011,1,17,11.1
32.5,35.625,2011,1,17,8.73
33.0,34.375,2011,1,17,15.09
33.0,35.0,2011,1,17,12.54
33.0,35.625,2011,1,17,8.16
29.5,34.375,2011,1,18,5.34
29.5,35.0,2011,1,18,5.74
29.5,35.625,2011,1,18,2.71
30.0,34.375,2011,1,18,6.29
30.0,35.0,2011,1,18,5.65
30.0,35.625,2011,1,18,2.28
30.5,34.375,2011,1,18,7.19
30.5,35.0,2011,1,18,6.76
30.5,35.625,2011,1,18,2.96
31.0,34.375,2011,1,18,8.41
31.0,35.0,2011,1,18,6.82
31.0,35.625,2011,1,18,5.27
31.5,34.375,2011,1,18,11.5
31.5,35.0,2011,1,18,6.24
31.5,35.625,2011,1,18,7.32
32.0,34.375,2011,1,18,13.63
32.0,35.0,2011,1,18,8.0
32.0,35.625,2011,1,18,7.21
32.5,34.375,2011,1,18,14.17
32.5,35.0,2011,1,18,10.1
32.5,35.625,2011,1,18,7.8
33.0,34.375,2011,1,18,14.45
33.0,35.0,2011,1,18,11.5
33.0,35.625,2011,1,18,6.57
29.5,34.375,2011,1,19,4.83
29.5,35.0,2011,1,19,5.69
29.5,35.625,2011,1,19,3.14
30.0,34.375,2011,1,19,5.6
30.0,35.0,2011,1,19,5.44
30.0,35.625,2011,1,19,2.67
30.5,34.375,2011,1,19,6.54
30.5,35.0,2011,1,19,6.24
30.5,35.625,2011,1,19,2.97
31.0,34.375,2011,1,19,7.68
31.0,35.0,2011,1,19,6.52
31.0,35.625,2011,1,19,5.35
31.5,34.375,2011,1,19,10.98
31.5,35.0,2011,1,19,6.56
31.5,35.625,2011,1,19,7.38
32.0,34.375,2011,1,19,12.79
32.0,35.0,2011,1,19,7.96
32.0,35.625,2011,1,19,7.31
32.5,34.375,2011,1,19,13.2
32.5,35.0,2011,1,19,9.68
32.5,35.625,2011,1,19,7.58
33.0,34.375,2011,1,19,13.35
33.0,35.0,2011,1,19,10.73
33.0,35.625,2011,1,19,6.47
29.5,34.375,2011,1,20,4.52
29.5,35.0,2011,1,20,5.48
29.5,35.625,2011,1,20,2.25
30.0,34.375,2011,1,20,5.93
30.0,35.0,2011,1,20,5.22
30.0,35.625,2011,1,20,1.86
30.5,34.375,2011,1,20,7.37
30.5,35.0,2011,1,20,6.02
30.5,35.625,2011,1,20,2.53
31.0,34.375,2011,1,20,8.44
31.0,35.0,2011,1,20,6.8
31.0,35.625,2011,1,20,5.32
31.5,34.375,2011,1,20,11.96
31.5,35.0,2011,1,20,7.03
31.5,35.625,2011,1,20,7.9
32.0,34.375,2011,1,20,14.02
32.0,35.0,2011,1,20,8.42
32.0,35.625,2011,1,20,7.63
32.5,34.375,2011,1,20,14.23
32.5,35.0,2011,1,20,10.16
32.5,35.625,2011,1,20,7.65
33.0,34.375,2011,1,20,13.88
33.0,35.0,2011,1,20,11.34
33.0,35.625,2011,1,20,6.78
29.5,34.375,2011,1,21,4.12
29.5,35.0,2011,1,21,4.9
29.5,35.625,2011,1,21,1.61
30.0,34.375,2011,1,21,4.36
30.0,35.0,2011,1,21,4.47
30.0,35.625,2011,1,21,1.11
30.5,34.375,2011,1,21,4.84
30.5,35.0,2011,1,21,5.08
30.5,35.625,2011,1,21,1.74
31.0,34.375,2011,1,21,5.93
31.0,35.0,2011,1,21,5.4
31.0,35.625,2011,1,21,4.41
31.5,34.375,2011,1,21,10.33
31.5,35.0,2011,1,21,5.69
31.5,35.625,2011,1,21,7.0
32.0,34.375,2011,1,21,12.87
32.0,35.0,2011,1,21,6.99
32.0,35.625,2011,1,21,6.51
32.5,34.375,2011,1,21,13.56
32.5,35.0,2011,1,21,8.78
32.5,35.625,2011,1,21,6.31
33.0,34.375,2011,1,21,13.61
33.0,35.0,2011,1,21,10.3
33.0,35.625,2011,1,21,5.79
29.5,34.375,2011,1,22,4.85
29.5,35.0,2011,1,22,5.82
29.5,35.625,2011,1,22,2.63
30.0,34.375,2011,1,22,5.43
30.0,35.0,2011,1,22,5.24
30.0,35.625,2011,1,22,2.01
30.5,34.375,2011,1,22,6.02
30.5,35.0,2011,1,22,6.2
30.5,35.625,2011,1,22,2.74
31.0,34.375,2011,1,22,7.34
31.0,35.0,2011,1,22,6.73
31.0,35.625,2011,1,22,5.72
31.5,34.375,2011,1,22,11.18
31.5,35.0,2011,1,22,6.77
31.5,35.625,2011,1,22,7.96
32.0,34.375,2011,1,22,13.35
32.0,35.0,2011,1,22,8.27
32.0,35.625,2011,1,22,7.2
32.5,34.375,2011,1,22,13.64
32.5,35.0,2011,1,22,9.66
32.5,35.625,2011,1,22,6.91
33.0,34.375,2011,1,22,13.47
33.0,35.0,2011,1,22,10.55
33.0,35.625,2011,1,22,5.85
29.5,34.375,2011,1,23,4.82
29.5,35.0,2011,1,23,5.96
29.5,35.625,2011,1,23,2.97
30.0,34.375,2011,1,23,6.58
30.0,35.0,2011,1,23,5.75
30.0,35.625,2011,1,23,2.15
30.5,34.375,2011,1,23,8.17
30.5,35.0,2011,1,23,7.35
30.5,35.625,2011,1,23,2.9
31.0,34.375,2011,1,23,9.85
31.0,35.0,2011,1,23,8.77
31.0,35.625,2011,1,23,5.91
31.5,34.375,2011,1,23,12.87
31.5,35.0,2011,1,23,8.54
31.5,35.625,2011,1,23,8.53
32.0,34.375,2011,1,23,14.06
32.0,35.0,2011,1,23,9.12
32.0,35.625,2011,1,23,7.52
32.5,34.375,2011,1,23,13.93
32.5,35.0,2011,1,23,9.67
32.5,35.625,2011,1,23,7.25
33.0,34.375,2011,1,23,13.62
33.0,35.0,2011,1,23,10.41
33.0,35.625,2011,1,23,6.04
29.5,34.375,2011,1,24,5.67
29.5,35.0,2011,1,24,6.32
29.5,35.625,2011,1,24,3.06
30.0,34.375,2011,1,24,7.25
30.0,35.0,2011,1,24,6.01
30.0,35.625,2011,1,24,2.64
30.5,34.375,2011,1,24,8.41
30.5,35.0,2011,1,24,6.64
30.5,35.625,2011,1,24,3.45
31.0,34.375,2011,1,24,9.82
31.0,35.0,2011,1,24,7.43
31.0,35.625,2011,1,24,5.83
31.5,34.375,2011,1,24,12.68
31.5,35.0,2011,1,24,7.49
31.5,35.625,2011,1,24,7.77
32.0,34.375,2011,1,24,14.23
32.0,35.0,2011,1,24,8.25
32.0,35.625,2011,1,24,7.33
32.5,34.375,2011,1,24,14.13
32.5,35.0,2011,1,24,9.45
32.5,35.625,2011,1,24,6.86
33.0,34.375,2011,1,24,13.8
33.0,35.0,2011,1,24,10.54
33.0,35.625,2011,1,24,5.86
29.5,34.375,2011,1,25,5.75
29.5,35.0,2011,1,25,6.4
29.5,35.625,2011,1,25,3.53
30.0,34.375,2011,1,25,7.08
30.0,35.0,2011,1,25,6.54
30.0,35.625,2011,1,25,3.01
30.5,34.375,2011,1,25,8.05
30.5,35.0,2011,1,25,7.73
30.5,35.625,2011,1,25,3.6
31.0,34.375,2011,1,25,9.63
31.0,35.0,2011,1,25,8.4
31.0,35.625,2011,1,25,6.6
31.5,34.375,2011,1,25,12.73
31.5,35.0,2011,1,25,8.23
31.5,35.625,2011,1,25,8.83
32.0,34.375,2011,1,25,14.25
32.0,35.0,2011,1,25,9.25
32.0,35.625,2011,1,25,8.44
32.5,34.375,2011,1,25,14.31
32.5,35.0,2011,1,25,10.72
32.5,35.625,2011,1,25,8.3
33.0,34.375,2011,1,25,14.24
33.0,35.0,2011,1,25,12.06
33.0,35.625,2011,1,25,7.29
29.5,34.375,2011,1,26,4.61
29.5,35.0,2011,1,26,6.12
29.5,35.625,2011,1,26,3.01
30.0,34.375,2011,1,26,5.88
30.0,35.0,2011,1,26,6.22
30.0,35.625,2011,1,26,2.76
30.5,34.375,2011,1,26,7.09
30.5,35.0,2011,1,26,7.56
30.5,35.625,2011,1,26,3.81
31.0,34.375,2011,1,26,8.89
31.0,35.0,2011,1,26,8.81
31.0,35.625,2011,1,26,7.32
31.5,34.375,2011,1,26,12.61
31.5,35.0,2011,1,26,9.56
31.5,35.625,2011,1,26,10.3
32.0,34.375,2011,1,26,14.58
32.0,35.0,2011,1,26,10.87
32.0,35.625,2011,1,26,10.56
32.5,34.375,2011,1,26,14.78
32.5,35.0,2011,1,26,12.25
32.5,35.625,2011,1,26,10.41
33.0,34.375,2011,1,26,14.78
33.0,35.0,2011,1,26,13.06
33.0,35.625,2011,1,26,9.37
29.5,34.375,2011,1,27,3.7
29.5,35.0,2011,1,27,6.11
29.5,35.625,2011,1,27,2.77
30.0,34.375,2011,1,27,5.47
30.0,35.0,2011,1,27,5.4
30.0,35.625,2011,1,27,2.0
30.5,34.375,2011,1,27,6.96
30.5,35.0,2011,1,27,6.95
30.5,35.625,2011,1,27,3.46
31.0,34.375,2011,1,27,8.74
31.0,35.0,2011,1,27,8.19
31.0,35.625,2011,1,27,6.53
31.5,34.375,2011,1,27,12.91
31.5,35.0,2011,1,27,8.77
31.5,35.625,2011,1,27,9.41
32.0,34.375,2011,1,27,14.93
32.0,35.0,2011,1,27,10.49
32.0,35.625,2011,1,27,9.76
32.5,34.375,2011,1,27,15.35
32.5,35.0,2011,1,27,12.42
32.5,35.625,2011,1,27,10.17
33.0,34.375,2011,1,27,15.5
33.0,35.0,2011,1,27,13.49
33.0,35.625,2011,1,27,9.63
29.5,34.375,2011,1,28,6.19
29.5,35.0,2011,1,28,7.33
29.5,35.625,2011,1,28,3.64
30.0,34.375,2011,1,28,8.37
30.0,35.0,2011,1,28,8.28
30.0,35.625,2011,1,28,4.19
30.5,34.375,2011,1,28,9.41
30.5,35.0,2011,1,28,9.79
30.5,35.625,2011,1,28,5.91
31.0,34.375,2011,1,28,10.52
31.0,35.0,2011,1,28,10.61
31.0,35.625,2011,1,28,9.46
31.5,34.375,2011,1,28,13.49
31.5,35.0,2011,1,28,10.64
31.5,35.625,2011,1,28,11.79
32.0,34.375,2011,1,28,14.16
32.0,35.0,2011,1,28,11.26
32.0,35.625,2011,1,28,11.42
32.5,34.375,2011,1,28,13.87
32.5,35.0,2011,1,28,12.15
32.5,35.625,2011,1,28,11.2
33.0,34.375,2011,1,28,13.9
33.0,35.0,2011,1,28,12.51
33.0,35.625,2011,1,28,9.3
29.5,34.375,2011,1,29,7.12
29.5,35.0,2011,1,29,9.53
29.5,35.625,2011,1,29,6.67
30.0,34.375,2011,1,29,8.27
30.0,35.0,2011,1,29,8.99
30.0,35.625,2011,1,29,5.72
30.5,34.375,2011,1,29,9.32
30.5,35.0,2011,1,29,9.8
30.5,35.625,2011,1,29,6.49
31.0,34.375,2011,1,29,10.57
31.0,35.0,2011,1,29,10.38
31.0,35.625,2011,1,29,9.48
31.5,34.375,2011,1,29,13.99
31.5,35.0,2011,1,29,10.78
31.5,35.625,2011,1,29,11.69
32.0,34.375,2011,1,29,16.17
32.0,35.0,2011,1,29,12.36
32.0,35.625,2011,1,29,11.78
32.5,34.375,2011,1,29,16.57
32.5,35.0,2011,1,29,14.18
32.5,35.625,2011,1,29,11.95
33.0,34.375,2011,1,29,16.7
33.0,35.0,2011,1,29,14.92
33.0,35.625,2011,1,29,10.88
29.5,34.375,2011,1,30,7.25
29.5,35.0,2011,1,30,8.4
29.5,35.625,2011,1,30,5.54
30.0,34.375,2011,1,30,8.62
30.0,35.0,2011,1,30,8.62
30.0,35.625,2011,1,30,5.57
30.5,34.375,2011,1,30,9.61
30.5,35.0,2011,1,30,9.62
30.5,35.625,2011,1,30,6.24
31.0,34.375,2011,1,30,11.11
31.0,35.0,2011,1,30,10.52
31.0,35.625,2011,1,30,9.19
31.5,34.375,2011,1,30,13.97
31.5,35.0,2011,1,30,10.88
31.5,35.625,2011,1,30,11.37
32.0,34.375,2011,1,30,15.06
32.0,35.0,2011,1,30,11.96
