-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WD10M
29.5,34.375,2023,1,1,116.8
29.5,35.0,2023,1,1,108.2
29.5,35.625,2023,1,1,106.3
30.0,34.375,2023,1,1,113.6
30.0,35.0,2023,1,1,114.0
30.0,35.625,2023,1,1,107.6
30.5,34.375,2023,1,1,107.5
30.5,35.0,2023,1,1,109.0
30.5,35.625,2023,1,1,114.3
31.0,34.375,2023,1,1,107.2
31.0,35.0,2023,1,1,99.1
31.0,35.625,2023,1,1,115.2
31.5,34.375,2023,1,1,102.3
31.5,35.0,2023,1,1,98.0
31.5,35.625,2023,1,1,106.9
32.0,34.375,2023,1,1,98.3
32.0,35.0,2023,1,1,104.0
32.0,35.625,2023,1,1,102.8
32.5,34.375,2023,1,1,96.0
32.5,35.0,2023,1,1,97.0
32.5,35.625,2023,1,1,91.8
33.0,34.375,2023,1,1,97.6
33.0,35.0,2023,1,1,99.0
33.0,35.625,2023,1,1,78.0
29.5,34.375,2023,1,2,101.7
29.5,35.0,2023,1,2,101.4
29.5,35.625,2023,1,2,98.8
30.0,34.375,2023,1,2,106.1
30.0,35.0,2023,1,2,109.9
30.0,35.625,2023,1,2,104.9
30.5,34.375,2023,1,2,106.0
30.5,35.0,2023,1,2,106.8
30.5,35.625,2023,1,2,114.1
31.0,34.375,2023,1,2,105.0
31.0,35.0,2023,1,2,96.2
31.0,35.625,2023,1,2,114.6
31.5,34.375,2023,1,2,93.6
31.5,35.0,2023,1,2,92.4
31.5,35.625,2023,1,2,103.8
32.0,34.375,2023,1,2,92.1
32.0,35.0,2023,1,2,98.4
32.0,35.625,2023,1,2,99.1
32.5,34.375,2023,1,2,97.7
32.5,35.0,2023,1,2,97.0
32.5,35.625,2023,1,2,90.1
33.0,34.375,2023,1,2,105.1
33.0,35.0,2023,1,2,104.6
33.0,35.625,2023,1,2,79.0
29.5,34.375,2023,1,3,69.9
29.5,35.0,2023,1,3,91.5
29.5,35.625,2023,1,3,95.2
30.0,34.375,2023,1,3,94.0
30.0,35.0,2023,1,3,105.1
30.0,35.625,2023,1,3,102.6
30.5,34.375,2023,1,3,99.1
30.5,35.0,2023,1,3,100.9
30.5,35.625,2023,1,3,112.2
31.0,34.375,2023,1,3,107.5
31.0,35.0,2023,1,3,88.6
31.0,35.625,2023,1,3,114.4
31.5,34.375,2023,1,3,102.3
31.5,35.0,2023,1,3,92.1
31.5,35.625,2023,1,3,105.4
32.0,34.375,2023,1,3,98.3
32.0,35.0,2023,1,3,105.4
32.0,35.625,2023,1,3,101.5
32.5,34.375,2023,1,3,96.3
32.5,35.0,2023,1,3,99.6
32.5,35.625,2023,1,3,90.4
33.0,34.375,2023,1,3,95.8
33.0,35.0,2023,1,3,99.2
33.0,35.625,2023,1,3,75.5
29.5,34.375,2023,1,4,323.3
29.5,35.0,2023,1,4,342.1
29.5,35.625,2023,1,4,319.2
30.0,34.375,2023,1,4,319.8
30.0,35.0,2023,1,4,331.1
30.0,35.625,2023,1,4,317.4
30.5,34.375,2023,1,4,320.8
30.5,35.0,2023,1,4,337.2
30.5,35.625,2023,1,4,323.1
31.0,34.375,2023,1,4,324.8
31.0,35.0,2023,1,4,358.5
31.0,35.625,2023,1,4,71.1
31.5,34.375,2023,1,4,357.7
31.5,35.0,2023,1,4,21.9
31.5,35.625,2023,1,4,89.0
32.0,34.375,2023,1,4,25.4
32.0,35.0,2023,1,4,64.9
32.0,35.625,2023,1,4,72.7
32.5,34.375,2023,1,4,68.9
32.5,35.0,2023,1,4,112.3
32.5,35.625,2023,1,4,72.1
33.0,34.375,2023,1,4,238.2
33.0,35.0,2023,1,4,213.5
33.0,35.625,2023,1,4,18.3
29.5,34.375,2023,1,5,344.4
29.5,35.0,2023,1,5,3.6
29.5,35.625,2023,1,5,339.9
30.0,34.375,2023,1,5,334.0
30.0,35.0,2023,1,5,339.8
30.0,35.625,2023,1,5,316.6
30.5,34.375,2023,1,5,319.7
30.5,35.0,2023,1,5,309.7
30.5,35.625,2023,1,5,295.0
31.0,34.375,2023,1,5,296.6
31.0,35.0,2023,1,5,295.5
31.0,35.625,2023,1,5,256.4
31.5,34.375,2023,1,5,289.3
31.5,35.0,2023,1,5,290.8
31.5,35.625,2023,1,5,253.6
32.0,34.375,2023,1,5,284.9
32.0,35.0,2023,1,5,283.5
32.0,35.625,2023,1,5,271.0
32.5,34.375,2023,1,5,281.8
32.5,35.0,2023,1,5,283.3
32.5,35.625,2023,1,5,260.1
33.0,34.375,2023,1,5,276.3
33.0,35.0,2023,1,5,278.3
33.0,35.625,2023,1,5,294.5
29.5,34.375,2023,1,6,346.1
29.5,35.0,2023,1,6,33.7
29.5,35.625,2023,1,6,110.1
30.0,34.375,2023,1,6,265.7
30.0,35.0,2023,1,6,14.9
30.0,35.625,2023,1,6,212.9
30.5,34.375,2023,1,6,196.3
30.5,35.0,2023,1,6,223.4
30.5,35.625,2023,1,6,228.3
31.0,34.375,2023,1,6,206.0
31.0,35.0,2023,1,6,226.3
31.0,35.625,2023,1,6,197.0
31.5,34.375,2023,1,6,221.1
31.5,35.0,2023,1,6,231.8
31.5,35.625,2023,1,6,191.7
32.0,34.375,2023,1,6,228.3
32.0,35.0,2023,1,6,225.1
32.0,35.625,2023,1,6,209.9
32.5,34.375,2023,1,6,231.7
32.5,35.0,2023,1,6,221.5
32.5,35.625,2023,1,6,213.7
33.0,34.375,2023,1,6,234.2
33.0,35.0,2023,1,6,222.8
33.0,35.625,2023,1,6,237.1
29.5,34.375,2023,1,7,344.5
29.5,35.0,2023,1,7,32.5
29.5,35.625,2023,1,7,121.2
30.0,34.375,2023,1,7,293.1
30.0,35.0,2023,1,7,11.7
30.0,35.625,2023,1,7,254.3
30.5,34.375,2023,1,7,222.1
30.5,35.0,2023,1,7,240.7
30.5,35.625,2023,1,7,233.2
31.0,34.375,2023,1,7,230.1
31.0,35.0,2023,1,7,250.3
31.0,35.625,2023,1,7,197.9
31.5,34.375,2023,1,7,246.3
31.5,35.0,2023,1,7,255.6
31.5,35.625,2023,1,7,211.0
32.0,34.375,2023,1,7,268.1
32.0,35.0,2023,1,7,258.7
32.0,35.625,2023,1,7,241.6
32.5,34.375,2023,1,7,289.6
32.5,35.0,2023,1,7,278.9
32.5,35.625,2023,1,7,254.1
33.0,34.375,2023,1,7,292.3
33.0,35.0,2023,1,7,281.7
33.0,35.625,2023,1,7,295.9
29.5,34.375,2023,1,8,335.8
29.5,35.0,2023,1,8,2.4
29.5,35.625,2023,1,8,257.3
30.0,34.375,2023,1,8,347.8
30.0,35.0,2023,1,8,1.0
30.0,35.625,2023,1,8,238.3
30.5,34.375,2023,1,8,34.8
30.5,35.0,2023,1,8,355.3
30.5,35.625,2023,1,8,176.7
31.0,34.375,2023,1,8,32.0
31.0,35.0,2023,1,8,349.5
31.0,35.625,2023,1,8,171.0
31.5,34.375,2023,1,8,2.4
31.5,35.0,2023,1,8,6.3
31.5,35.625,2023,1,8,90.4
32.0,34.375,2023,1,8,26.2
32.0,35.0,2023,1,8,63.8
32.0,35.625,2023,1,8,87.0
32.5,34.375,2023,1,8,54.8
32.5,35.0,2023,1,8,64.8
32.5,35.625,2023,1,8,82.3
33.0,34.375,2023,1,8,60.2
33.0,35.0,2023,1,8,57.3
33.0,35.625,2023,1,8,67.3
29.5,34.375,2023,1,9,321.6
29.5,35.0,2023,1,9,350.0
29.5,35.625,2023,1,9,323.9
30.0,34.375,2023,1,9,308.3
30.0,35.0,2023,1,9,326.9
30.0,35.625,2023,1,9,323.1
30.5,34.375,2023,1,9,285.4
30.5,35.0,2023,1,9,295.8
30.5,35.625,2023,1,9,314.5
31.0,34.375,2023,1,9,244.5
31.0,35.0,2023,1,9,291.2
31.0,35.625,2023,1,9,208.7
31.5,34.375,2023,1,9,268.7
31.5,35.0,2023,1,9,296.8
31.5,35.625,2023,1,9,170.9
32.0,34.375,2023,1,9,310.2
32.0,35.0,2023,1,9,314.0
32.0,35.625,2023,1,9,127.4
32.5,34.375,2023,1,9,27.7
32.5,35.0,2023,1,9,53.0
32.5,35.625,2023,1,9,98.7
33.0,34.375,2023,1,9,32.9
33.0,35.0,2023,1,9,41.8
33.0,35.625,2023,1,9,44.0
29.5,34.375,2023,1,10,93.0
29.5,35.0,2023,1,10,96.6
29.5,35.625,2023,1,10,102.2
30.0,34.375,2023,1,10,115.2
30.0,35.0,2023,1,10,114.5
30.0,35.625,2023,1,10,110.8
30.5,34.375,2023,1,10,124.3
30.5,35.0,2023,1,10,109.6
30.5,35.625,2023,1,10,122.7
31.0,34.375,2023,1,10,142.6
31.0,35.0,2023,1,10,113.7
31.0,35.625,2023,1,10,128.9
31.5,34.375,2023,1,10,180.5
31.5,35.0,2023,1,10,125.8
31.5,35.625,2023,1,10,129.6
32.0,34.375,2023,1,10,213.8
32.0,35.0,2023,1,10,185.8
32.0,35.625,2023,1,10,139.5
32.5,34.375,2023,1,10,217.9
32.5,35.0,2023,1,10,183.9
32.5,35.625,2023,1,10,164.1
33.0,34.375,2023,1,10,185.3
33.0,35.0,2023,1,10,177.3
33.0,35.625,2023,1,10,48.1
29.5,34.375,2023,1,11,121.9
29.5,35.0,2023,1,11,114.9
29.5,35.625,2023,1,11,127.0
30.0,34.375,2023,1,11,129.5
30.0,35.0,2023,1,11,126.7
30.0,35.625,2023,1,11,130.4
30.5,34.375,2023,1,11,131.5
30.5,35.0,2023,1,11,129.5
30.5,35.625,2023,1,11,135.6
31.0,34.375,2023,1,11,137.3
31.0,35.0,2023,1,11,127.9
31.0,35.625,2023,1,11,137.1
31.5,34.375,2023,1,11,136.8
31.5,35.0,2023,1,11,125.0
31.5,35.625,2023,1,11,133.4
32.0,34.375,2023,1,11,141.0
32.0,35.0,2023,1,11,125.4
32.0,35.625,2023,1,11,129.9
32.5,34.375,2023,1,11,145.0
32.5,35.0,2023,1,11,127.2
32.5,35.625,2023,1,11,130.7
33.0,34.375,2023,1,11,150.2
33.0,35.0,2023,1,11,135.3
33.0,35.625,2023,1,11,111.7
29.5,34.375,2023,1,12,263.4
29.5,35.0,2023,1,12,212.5
29.5,35.625,2023,1,12,238.1
30.0,34.375,2023,1,12,237.7
30.0,35.0,2023,1,12,188.4
30.0,35.625,2023,1,12,199.1
30.5,34.375,2023,1,12,212.2
30.5,35.0,2023,1,12,199.0
30.5,35.625,2023,1,12,170.2
31.0,34.375,2023,1,12,206.6
31.0,35.0,2023,1,12,219.3
31.0,35.625,2023,1,12,165.6
31.5,34.375,2023,1,12,204.2
31.5,35.0,2023,1,12,210.5
31.5,35.625,2023,1,12,158.1
32.0,34.375,2023,1,12,201.4
32.0,35.0,2023,1,12,182.0
32.0,35.625,2023,1,12,143.6
32.5,34.375,2023,1,12,192.4
32.5,35.0,2023,1,12,166.9
32.5,35.625,2023,1,12,136.8
33.0,34.375,2023,1,12,180.5
33.0,35.0,2023,1,12,158.2
33.0,35.625,2023,1,12,109.4
29.5,34.375,2023,1,13,267.7
29.5,35.0,2023,1,13,316.9
29.5,35.625,2023,1,13,264.3
30.0,34.375,2023,1,13,234.1
30.0,35.0,2023,1,13,227.0
30.0,35.625,2023,1,13,244.3
30.5,34.375,2023,1,13,212.2
30.5,35.0,2023,1,13,213.3
30.5,35.625,2023,1,13,215.1
31.0,34.375,2023,1,13,207.0
31.0,35.0,2023,1,13,211.4
31.0,35.625,2023,1,13,198.2
31.5,34.375,2023,1,13,210.7
31.5,35.0,2023,1,13,206.7
31.5,35.625,2023,1,13,185.8
32.0,34.375,2023,1,13,215.5
32.0,35.0,2023,1,13,198.4
32.0,35.625,2023,1,13,180.5
32.5,34.375,2023,1,13,215.2
32.5,35.0,2023,1,13,196.4
32.5,35.625,2023,1,13,174.4
33.0,34.375,2023,1,13,211.2
33.0,35.0,2023,1,13,190.9
33.0,35.625,2023,1,13,164.4
29.5,34.375,2023,1,14,264.3
29.5,35.0,2023,1,14,292.7
29.5,35.625,2023,1,14,284.3
30.0,34.375,2023,1,14,244.1
30.0,35.0,2023,1,14,241.5
30.0,35.625,2023,1,14,267.8
30.5,34.375,2023,1,14,229.4
30.5,35.0,2023,1,14,228.2
30.5,35.625,2023,1,14,234.5
31.0,34.375,2023,1,14,223.0
31.0,35.0,2023,1,14,226.9
31.0,35.625,2023,1,14,206.0
31.5,34.375,2023,1,14,224.9
31.5,35.0,2023,1,14,223.4
31.5,35.625,2023,1,14,199.2
32.0,34.375,2023,1,14,225.9
32.0,35.0,2023,1,14,211.4
32.0,35.625,2023,1,14,197.8
32.5,34.375,2023,1,14,223.2
32.5,35.0,2023,1,14,203.8
32.5,35.625,2023,1,14,190.7
33.0,34.375,2023,1,14,220.4
33.0,35.0,2023,1,14,193.8
33.0,35.625,2023,1,14,177.8
29.5,34.375,2023,1,15,286.1
29.5,35.0,2023,1,15,117.7
29.5,35.625,2023,1,15,156.5
30.0,34.375,2023,1,15,221.9
30.0,35.0,2023,1,15,168.2
30.0,35.625,2023,1,15,147.2
30.5,34.375,2023,1,15,209.2
30.5,35.0,2023,1,15,216.0
30.5,35.625,2023,1,15,160.7
31.0,34.375,2023,1,15,218.1
31.0,35.0,2023,1,15,231.5
31.0,35.625,2023,1,15,176.0
31.5,34.375,2023,1,15,224.5
31.5,35.0,2023,1,15,223.6
31.5,35.625,2023,1,15,185.0
32.0,34.375,2023,1,15,221.4
32.0,35.0,2023,1,15,207.4
32.0,35.625,2023,1,15,180.8
32.5,34.375,2023,1,15,216.7
32.5,35.0,2023,1,15,203.5
32.5,35.625,2023,1,15,182.2
33.0,34.375,2023,1,15,209.9
33.0,35.0,2023,1,15,195.2
33.0,35.625,2023,1,15,184.6
29.5,34.375,2023,1,16,281.8
29.5,35.0,2023,1,16,315.0
29.5,35.625,2023,1,16,285.1
30.0,34.375,2023,1,16,265.9
30.0,35.0,2023,1,16,284.5
30.0,35.625,2023,1,16,295.2
30.5,34.375,2023,1,16,239.3
30.5,35.0,2023,1,16,268.5
30.5,35.625,2023,1,16,294.8
31.0,34.375,2023,1,16,229.5
31.0,35.0,2023,1,16,275.3
31.0,35.625,2023,1,16,276.8
31.5,34.375,2023,1,16,231.3
31.5,35.0,2023,1,16,281.9
31.5,35.625,2023,1,16,287.0
32.0,34.375,2023,1,16,234.6
32.0,35.0,2023,1,16,246.0
32.0,35.625,2023,1,16,84.6
32.5,34.375,2023,1,16,242.0
32.5,35.0,2023,1,16,229.9
32.5,35.625,2023,1,16,134.3
33.0,34.375,2023,1,16,240.6
33.0,35.0,2023,1,16,193.9
33.0,35.625,2023,1,16,85.3
29.5,34.375,2023,1,17,4.6
29.5,35.0,2023,1,17,36.7
29.5,35.625,2023,1,17,60.8
30.0,34.375,2023,1,17,31.2
30.0,35.0,2023,1,17,36.9
30.0,35.625,2023,1,17,69.2
30.5,34.375,2023,1,17,79.3
30.5,35.0,2023,1,17,20.1
30.5,35.625,2023,1,17,80.3
31.0,34.375,2023,1,17,235.3
31.0,35.0,2023,1,17,341.5
31.0,35.625,2023,1,17,66.8
31.5,34.375,2023,1,17,246.9
31.5,35.0,2023,1,17,293.2
31.5,35.625,2023,1,17,345.7
32.0,34.375,2023,1,17,237.0
32.0,35.0,2023,1,17,257.3
32.0,35.625,2023,1,17,304.1
32.5,34.375,2023,1,17,228.6
32.5,35.0,2023,1,17,228.8
32.5,35.625,2023,1,17,236.9
33.0,34.375,2023,1,17,220.2
33.0,35.0,2023,1,17,215.8
33.0,35.625,2023,1,17,325.5
29.5,34.375,2023,1,18,72.0
29.5,35.0,2023,1,18,99.8
29.5,35.625,2023,1,18,118.5
30.0,34.375,2023,1,18,77.1
30.0,35.0,2023,1,18,102.2
30.0,35.625,2023,1,18,123.0
30.5,34.375,2023,1,18,70.9
30.5,35.0,2023,1,18,76.1
30.5,35.625,2023,1,18,130.1
31.0,34.375,2023,1,18,68.3
31.0,35.0,2023,1,18,56.3
31.0,35.625,2023,1,18,133.2
31.5,34.375,2023,1,18,46.5
31.5,35.0,2023,1,18,59.0
31.5,35.625,2023,1,18,118.8
32.0,34.375,2023,1,18,36.6
32.0,35.0,2023,1,18,66.8
32.0,35.625,2023,1,18,107.2
32.5,34.375,2023,1,18,36.4
32.5,35.0,2023,1,18,53.6
32.5,35.625,2023,1,18,96.9
33.0,34.375,2023,1,18,23.9
33.0,35.0,2023,1,18,32.7
33.0,35.625,2023,1,18,37.3
29.5,34.375,2023,1,19,116.9
29.5,35.0,2023,1,19,114.6
29.5,35.625,2023,1,19,121.2
30.0,34.375,2023,1,19,118.3
30.0,35.0,2023,1,19,124.2
30.0,35.625,2023,1,19,124.5
30.5,34.375,2023,1,19,117.9
30.5,35.0,2023,1,19,123.4
30.5,35.625,2023,1,19,129.1
31.0,34.375,2023,1,19,122.7
31.0,35.0,2023,1,19,116.5
31.0,35.625,2023,1,19,130.7
31.5,34.375,2023,1,19,110.0
31.5,35.0,2023,1,19,110.8
31.5,35.625,2023,1,19,126.9
32.0,34.375,2023,1,19,75.4
32.0,35.0,2023,1,19,110.2
32.0,35.625,2023,1,19,121.6
