-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M
29.5,34.375,2023,1,1,11.39
29.5,35.0,2023,1,1,13.27
29.5,35.625,2023,1,1,9.74
30.0,34.375,2023,1,1,12.48
30.0,35.0,2023,1,1,12.99
30.0,35.625,2023,1,1,8.44
30.5,34.375,2023,1,1,13.39
30.5,35.0,2023,1,1,13.38
30.5,35.625,2023,1,1,8.23
31.0,34.375,2023,1,1,14.18
31.0,35.0,2023,1,1,13.43
31.0,35.625,2023,1,1,12.02
31.5,34.375,2023,1,1,16.76
31.5,35.0,2023,1,1,12.5
31.5,35.625,2023,1,1,14.34
32.0,34.375,2023,1,1,18.31
32.0,35.0,2023,1,1,13.23
32.0,35.625,2023,1,1,13.39
32.5,34.375,2023,1,1,18.52
32.5,35.0,2023,1,1,14.53
32.5,35.625,2023,1,1,12.78
33.0,34.375,2023,1,1,18.93
33.0,35.0,2023,1,1,15.74
33.0,35.625,2023,1,1,11.17
29.5,34.375,2023,1,2,11.38
29.5,35.0,2023,1,2,13.11
29.5,35.625,2023,1,2,9.51
30.0,34.375,2023,1,2,12.46
30.0,35.0,2023,1,2,12.95
30.0,35.625,2023,1,2,7.95
30.5,34.375,2023,1,2,13.36
30.5,35.0,2023,1,2,13.35
30.5,35.625,2023,1,2,7.61
31.0,34.375,2023,1,2,14.08
31.0,35.0,2023,1,2,13.19
31.0,35.625,2023,1,2,11.14
31.5,34.375,2023,1,2,16.2
31.5,35.0,2023,1,2,11.6
31.5,35.625,2023,1,2,13.09
32.0,34.375,2023,1,2,17.41
32.0,35.0,2023,1,2,11.86
32.0,35.625,2023,1,2,11.73
32.5,34.375,2023,1,2,17.55
32.5,35.0,2023,1,2,13.59
32.5,35.625,2023,1,2,11.5
33.0,34.375,2023,1,2,18.24
33.0,35.0,2023,1,2,15.24
33.0,35.625,2023,1,2,10.8
29.5,34.375,2023,1,3,10.83
29.5,35.0,2023,1,3,12.34
29.5,35.625,2023,1,3,8.49
30.0,34.375,2023,1,3,11.48
30.0,35.0,2023,1,3,12.17
30.0,35.625,2023,1,3,7.73
30.5,34.375,2023,1,3,12.68
30.5,35.0,2023,1,3,12.94
30.5,35.625,2023,1,3,8.07
31.0,34.375,2023,1,3,13.89
31.0,35.0,2023,1,3,13.0
31.0,35.625,2023,1,3,11.25
31.5,34.375,2023,1,3,16.29
31.5,35.0,2023,1,3,11.85
31.5,35.625,2023,1,3,13.32
32.0,34.375,2023,1,3,17.88
32.0,35.0,2023,1,3,12.41
32.0,35.625,2023,1,3,12.32
32.5,34.375,2023,1,3,18.13
32.5,35.0,2023,1,3,14.11
32.5,35.625,2023,1,3,12.07
33.0,34.375,2023,1,3,18.41
33.0,35.0,2023,1,3,15.55
33.0,35.625,2023,1,3,11.08
29.5,34.375,2023,1,4,9.12
29.5,35.0,2023,1,4,10.6
29.5,35.625,2023,1,4,8.14
30.0,34.375,2023,1,4,10.63
30.0,35.0,2023,1,4,11.04
30.0,35.625,2023,1,4,7.03
30.5,34.375,2023,1,4,11.53
30.5,35.0,2023,1,4,12.43
30.5,35.625,2023,1,4,7.26
31.0,34.375,2023,1,4,13.36
31.0,35.0,2023,1,4,12.19
31.0,35.625,2023,1,4,10.32
31.5,34.375,2023,1,4,16.1
31.5,35.0,2023,1,4,11.06
31.5,35.625,2023,1,4,12.0
32.0,34.375,2023,1,4,17.86
32.0,35.0,2023,1,4,11.83
32.0,35.625,2023,1,4,11.4
32.5,34.375,2023,1,4,18.05
32.5,35.0,2023,1,4,13.27
32.5,35.625,2023,1,4,10.7
33.0,34.375,2023,1,4,18.6
33.0,35.0,2023,1,4,15.34
33.0,35.625,2023,1,4,10.44
29.5,34.375,2023,1,5,9.63
29.5,35.0,2023,1,5,10.76
29.5,35.625,2023,1,5,7.28
30.0,34.375,2023,1,5,10.82
30.0,35.0,2023,1,5,11.26
30.0,35.625,2023,1,5,6.78
30.5,34.375,2023,1,5,11.95
30.5,35.0,2023,1,5,12.35
30.5,35.625,2023,1,5,7.43
31.0,34.375,2023,1,5,13.63
31.0,35.0,2023,1,5,12.91
31.0,35.625,2023,1,5,10.91
31.5,34.375,2023,1,5,16.78
31.5,35.0,2023,1,5,12.21
31.5,35.625,2023,1,5,13.41
32.0,34.375,2023,1,5,18.33
32.0,35.0,2023,1,5,13.34
32.0,35.625,2023,1,5,12.93
32.5,34.375,2023,1,5,18.29
32.5,35.0,2023,1,5,15.34
32.5,35.625,2023,1,5,12.6
33.0,34.375,2023,1,5,18.06
33.0,35.0,2023,1,5,15.9
33.0,35.625,2023,1,5,10.87
29.5,34.375,2023,1,6,8.9
29.5,35.0,2023,1,6,10.86
29.5,35.625,2023,1,6,8.27
30.0,34.375,2023,1,6,10.92
30.0,35.0,2023,1,6,11.35
30.0,35.625,2023,1,6,7.03
30.5,34.375,2023,1,6,11.51
30.5,35.0,2023,1,6,12.11
30.5,35.625,2023,1,6,7.06
31.0,34.375,2023,1,6,12.5
31.0,35.0,2023,1,6,12.5
31.0,35.625,2023,1,6,10.67
31.5,34.375,2023,1,6,16.21
31.5,35.0,2023,1,6,11.82
31.5,35.625,2023,1,6,13.44
32.0,34.375,2023,1,6,18.38
32.0,35.0,2023,1,6,13.03
32.0,35.625,2023,1,6,13.0
32.5,34.375,2023,1,6,18.78
32.5,35.0,2023,1,6,15.16
32.5,35.625,2023,1,6,12.54
33.0,34.375,2023,1,6,18.95
33.0,35.0,2023,1,6,16.3
33.0,35.625,2023,1,6,11.85
29.5,34.375,2023,1,7,9.66
29.5,35.0,2023,1,7,12.06
29.5,35.625,2023,1,7,9.18
30.0,34.375,2023,1,7,11.11
30.0,35.0,2023,1,7,11.61
30.0,35.625,2023,1,7,7.71
30.5,34.375,2023,1,7,11.35
30.5,35.0,2023,1,7,11.99
30.5,35.625,2023,1,7,7.52
31.0,34.375,2023,1,7,12.5
31.0,35.0,2023,1,7,12.07
31.0,35.625,2023,1,7,11.12
31.5,34.375,2023,1,7,16.26
31.5,35.0,2023,1,7,11.61
31.5,35.625,2023,1,7,13.93
32.0,34.375,2023,1,7,18.36
32.0,35.0,2023,1,7,13.84
32.0,35.625,2023,1,7,13.29
32.5,34.375,2023,1,7,18.13
32.5,35.0,2023,1,7,15.45
32.5,35.625,2023,1,7,13.34
33.0,34.375,2023,1,7,17.77
33.0,35.0,2023,1,7,16.13
33.0,35.625,2023,1,7,12.25
29.5,34.375,2023,1,8,9.53
29.5,35.0,2023,1,8,11.81
29.5,35.625,2023,1,8,8.28
30.0,34.375,2023,1,8,11.25
30.0,35.0,2023,1,8,11.71
30.0,35.625,2023,1,8,7.2
30.5,34.375,2023,1,8,11.57
30.5,35.0,2023,1,8,12.47
30.5,35.625,2023,1,8,7.55
31.0,34.375,2023,1,8,12.75
31.0,35.0,2023,1,8,12.74
31.0,35.625,2023,1,8,11.14
31.5,34.375,2023,1,8,16.9
31.5,35.0,2023,1,8,11.78
31.5,35.625,2023,1,8,14.02
32.0,34.375,2023,1,8,17.97
32.0,35.0,2023,1,8,12.82
32.0,35.625,2023,1,8,13.21
32.5,34.375,2023,1,8,18.03
32.5,35.0,2023,1,8,14.36
32.5,35.625,2023,1,8,12.87
33.0,34.375,2023,1,8,17.97
33.0,35.0,2023,1,8,15.52
33.0,35.625,2023,1,8,11.15
29.5,34.375,2023,1,9,7.6
29.5,35.0,2023,1,9,9.11
29.5,35.625,2023,1,9,6.02
30.0,34.375,2023,1,9,9.17
30.0,35.0,2023,1,9,9.26
