-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN
29.5,34.5,2023,1,1,3.03
29.5,35.5,2023,1,1,1.65
30.5,34.5,2023,1,1,2.51
30.5,35.5,2023,1,1,1.98
31.5,34.5,2023,1,1,1.72
31.5,35.5,2023,1,1,1.87
32.5,34.5,2023,1,1,2.0
32.5,35.5,2023,1,1,2.03
29.5,34.5,2023,1,2,3.65
29.5,35.5,2023,1,2,2.43
30.5,34.5,2023,1,2,3.44
30.5,35.5,2023,1,2,2.41
31.5,34.5,2023,1,2,2.2
31.5,35.5,2023,1,2,1.53
32.5,34.5,2023,1,2,2.3
32.5,35.5,2023,1,2,1.99
29.5,34.5,2023,1,3,3.44
29.5,35.5,2023,1,3,2.57
30.5,34.5,2023,1,3,3.54
30.5,35.5,2023,1,3,2.4
31.5,34.5,2023,1,3,3.23
31.5,35.5,2023,1,3,2.43
32.5,34.5,2023,1,3,3.2
32.5,35.5,2023,1,3,2.89
29.5,34.5,2023,1,4,2.43
29.5,35.5,2023,1,4,2.24
30.5,34.5,2023,1,4,2.93
30.5,35.5,2023,1,4,1.93
31.5,34.5,2023,1,4,2.89
31.5,35.5,2023,1,4,1.92
32.5,34.5,2023,1,4,2.92
32.5,35.5,2023,1,4,2.51
29.5,34.5,2023,1,5,3.87
29.5,35.5,2023,1,5,4.1
30.5,34.5,2023,1,5,3.37
30.5,35.5,2023,1,5,3.52
31.5,34.5,2023,1,5,2.87
31.5,35.5,2023,1,5,3.1
32.5,34.5,2023,1,5,3.2
32.5,35.5,2023,1,5,2.79
29.5,34.5,2023,1,6,4.17
29.5,35.5,2023,1,6,4.22
30.5,34.5,2023,1,6,3.45
30.5,35.5,2023,1,6,3.55
31.5,34.5,2023,1,6,2.32
31.5,35.5,2023,1,6,1.83
32.5,34.5,2023,1,6,2.66
32.5,35.5,2023,1,6,2.24
29.5,34.5,2023,1,7,3.6
29.5,35.5,2023,1,7,3.99
30.5,34.5,2023,1,7,3.57
30.5,35.5,2023,1,7,3.81
31.5,34.5,2023,1,7,2.32
31.5,35.5,2023,1,7,2.83
32.5,34.5,2023,1,7,2.55
32.5,35.5,2023,1,7,2.06
29.5,34.5,2023,1,8,3.96
29.5,35.5,2023,1,8,4.1
30.5,34.5,2023,1,8,3.71
30.5,35.5,2023,1,8,3.84
31.5,34.5,2023,1,8,3.15
31.5,35.5,2023,1,8,3.51
32.5,34.5,2023,1,8,2.93
32.5,35.5,2023,1,8,3.32
29.5,34.5,2023,1,9,2.52
29.5,35.5,2023,1,9,2.21
30.5,34.5,2023,1,9,2.64
30.5,35.5,2023,1,9,1.62
31.5,34.5,2023,1,9,2.48
31.5,35.5,2023,1,9,1.75
32.5,34.5,2023,1,9,2.78
32.5,35.5,2023,1,9,2.53
29.5,34.5,2023,1,10,4.16
29.5,35.5,2023,1,10,3.78
30.5,34.5,2023,1,10,3.83
30.5,35.5,2023,1,10,3.71
31.5,34.5,2023,1,10,3.28
31.5,35.5,2023,1,10,3.26
32.5,34.5,2023,1,10,3.07
32.5,35.5,2023,1,10,3.27
29.5,34.5,2023,1,11,4.31
29.5,35.5,2023,1,11,4.36
30.5,34.5,2023,1,11,4.01
30.5,35.5,2023,1,11,4.03
31.5,34.5,2023,1,11,3.47
31.5,35.5,2023,1,11,3.59
32.5,34.5,2023,1,11,3.0
32.5,35.5,2023,1,11,3.3
29.5,34.5,2023,1,12,4.07
29.5,35.5,2023,1,12,4.32
30.5,34.5,2023,1,12,3.46
30.5,35.5,2023,1,12,3.88
31.5,34.5,2023,1,12,2.62
31.5,35.5,2023,1,12,2.99
32.5,34.5,2023,1,12,1.64
32.5,35.5,2023,1,12,2.02
29.5,34.5,2023,1,13,3.73
29.5,35.5,2023,1,13,3.97
30.5,34.5,2023,1,13,3.43
30.5,35.5,2023,1,13,3.47
31.5,34.5,2023,1,13,2.94
31.5,35.5,2023,1,13,3.2
32.5,34.5,2023,1,13,1.75
32.5,35.5,2023,1,13,2.26
29.5,34.5,2023,1,14,3.64
29.5,35.5,2023,1,14,4.08
30.5,34.5,2023,1,14,3.17
30.5,35.5,2023,1,14,2.87
31.5,34.5,2023,1,14,2.51
31.5,35.5,2023,1,14,1.97
32.5,34.5,2023,1,14,1.54
32.5,35.5,2023,1,14,1.03
29.5,34.5,2023,1,15,4.19
29.5,35.5,2023,1,15,4.34
30.5,34.5,2023,1,15,3.82
30.5,35.5,2023,1,15,3.85
31.5,34.5,2023,1,15,3.37
31.5,35.5,2023,1,15,3.28
32.5,34.5,2023,1,15,2.13
32.5,35.5,2023,1,15,2.46
29.5,34.5,2023,1,16,3.39
29.5,35.5,2023,1,16,3.96
30.5,34.5,2023,1,16,2.79
30.5,35.5,2023,1,16,3.34
31.5,34.5,2023,1,16,2.1
31.5,35.5,2023,1,16,2.76
32.5,34.5,2023,1,16,2.19
32.5,35.5,2023,1,16,2.74
29.5,34.5,2023,1,17,4.4
29.5,35.5,2023,1,17,4.42
30.5,34.5,2023,1,17,4.06
30.5,35.5,2023,1,17,4.15
31.5,34.5,2023,1,17,3.7
31.5,35.5,2023,1,17,3.91
32.5,34.5,2023,1,17,3.12
32.5,35.5,2023,1,17,3.36
29.5,34.5,2023,1,18,4.45
29.5,35.5,2023,1,18,4.47
30.5,34.5,2023,1,18,4.24
30.5,35.5,2023,1,18,4.24
31.5,34.5,2023,1,18,3.91
31.5,35.5,2023,1,18,4.06
32.5,34.5,2023,1,18,3.89
32.5,35.5,2023,1,18,3.89
29.5,34.5,2023,1,19,4.5
29.5,35.5,2023,1,19,4.51
30.5,34.5,2023,1,19,4.33
30.5,35.5,2023,1,19,4.22
31.5,34.5,2023,1,19,3.88
31.5,35.5,2023,1,19,4.05
32.5,34.5,2023,1,19,3.94
32.5,35.5,2023,1,19,4.04
29.5,34.5,2023,1,20,4.51
29.5,35.5,2023,1,20,4.55
30.5,34.5,2023,1,20,4.32
30.5,35.5,2023,1,20,4.33
31.5,34.5,2023,1,20,4.03
31.5,35.5,2023,1,20,4.15
32.5,34.5,2023,1,20,4.06
32.5,35.5,2023,1,20,4.1
29.5,34.5,2023,1,21,4.53
29.5,35.5,2023,1,21,4.53
30.5,34.5,2023,1,21,4.3
30.5,35.5,2023,1,21,4.22
31.5,34.5,2023,1,21,3.91
31.5,35.5,2023,1,21,4.07
32.5,34.5,2023,1,21,3.95
32.5,35.5,2023,1,21,4.03
29.5,34.5,2023,1,22,4.29
29.5,35.5,2023,1,22,4.46
30.5,34.5,2023,1,22,4.04
30.5,35.5,2023,1,22,4.21
31.5,34.5,2023,1,22,3.71
31.5,35.5,2023,1,22,4.02
32.5,34.5,2023,1,22,3.83
32.5,35.5,2023,1,22,3.86
29.5,34.5,2023,1,23,4.39
29.5,35.5,2023,1,23,4.47
30.5,34.5,2023,1,23,3.96
30.5,35.5,2023,1,23,4.18
31.5,34.5,2023,1,23,3.75
31.5,35.5,2023,1,23,3.92
32.5,34.5,2023,1,23,3.77
32.5,35.5,2023,1,23,3.84
29.5,34.5,2023,1,24,4.32
29.5,35.5,2023,1,24,4.27
30.5,34.5,2023,1,24,4.09
30.5,35.5,2023,1,24,4.16
31.5,34.5,2023,1,24,3.81
31.5,35.5,2023,1,24,3.97
32.5,34.5,2023,1,24,3.75
32.5,35.5,2023,1,24,3.87
29.5,34.5,2023,1,25,4.42
29.5,35.5,2023,1,25,4.33
30.5,34.5,2023,1,25,4.32
30.5,35.5,2023,1,25,4.24
31.5,34.5,2023,1,25,3.97
31.5,35.5,2023,1,25,3.99
32.5,34.5,2023,1,25,3.86
32.5,35.5,2023,1,25,3.86
29.5,34.5,2023,1,26,4.67
29.5,35.5,2023,1,26,4.49
30.5,34.5,2023,1,26,4.39
30.5,35.5,2023,1,26,4.34
31.5,34.5,2023,1,26,4.08
31.5,35.5,2023,1,26,4.13
32.5,34.5,2023,1,26,3.96
32.5,35.5,2023,1,26,4.01
29.5,34.5,2023,1,27,4.76
29.5,35.5,2023,1,27,4.75
30.5,34.5,2023,1,27,4.54
30.5,35.5,2023,1,27,4.45
31.5,34.5,2023,1,27,4.14
31.5,35.5,2023,1,27,4.22
32.5,34.5,2023,1,27,3.94
32.5,35.5,2023,1,27,3.97
29.5,34.5,2023,1,28,3.7
29.5,35.5,2023,1,28,3.9
30.5,34.5,2023,1,28,3.45
30.5,35.5,2023,1,28,3.55
31.5,34.5,2023,1,28,3.23
31.5,35.5,2023,1,28,3.13
32.5,34.5,2023,1,28,3.32
32.5,35.5,2023,1,28,3.06
29.5,34.5,2023,1,29,3.7
29.5,35.5,2023,1,29,3.79
30.5,34.5,2023,1,29,3.33
30.5,35.5,2023,1,29,3.33
31.5,34.5,2023,1,29,3.15
31.5,35.5,2023,1,29,2.89
32.5,34.5,2023,1,29,2.89
32.5,35.5,2023,1,29,2.94
29.5,34.5,2023,1,30,3.73
29.5,35.5,2023,1,30,3.86
30.5,34.5,2023,1,30,4.43
30.5,35.5,2023,1,30,3.58
31.5,34.5,2023,1,30,3.73
31.5,35.5,2023,1,30,3.59
32.5,34.5,2023,1,30,3.62
32.5,35.5,2023,1,30,3.23
29.5,34.5,2023,1,31,4.36
29.5,35.5,2023,1,31,4.45
30.5,34.5,2023,1,31,2.97
30.5,35.5,2023,1,31,3.11
31.5,34.5,2023,1,31,2.32
31.5,35.5,2023,1,31,1.67
32.5,34.5,2023,1,31,2.93
32.5,35.5,2023,1,31,1.84
29.5,34.5,2023,2,1,3.84
29.5,35.5,2023,2,1,4.09
30.5,34.5,2023,2,1,3.63
30.5,35.5,2023,2,1,3.7
31.5,34.5,2023,2,1,2.8
31.5,35.5,2023,2,1,3.0
32.5,34.5,2023,2,1,1.89
32.5,35.5,2023,2,1,1.66
29.5,34.5,2023,2,2,4.9
29.5,35.5,2023,2,2,4.47
30.5,34.5,2023,2,2,3.29
30.5,35.5,2023,2,2,2.97
31.5,34.5,2023,2,2,2.96
31.5,35.5,2023,2,2,2.98
32.5,34.5,2023,2,2,2.9
32.5,35.5,2023,2,2,2.72
29.5,34.5,2023,2,3,4.86
29.5,35.5,2023,2,3,4.87
30.5,34.5,2023,2,3,4.58
30.5,35.5,2023,2,3,4.44
31.5,34.5,2023,2,3,2.8
31.5,35.5,2023,2,3,2.6
32.5,34.5,2023,2,3,3.72
32.5,35.5,2023,2,3,2.57
29.5,34.5,2023,2,4,4.71
29.5,35.5,2023,2,4,4.76
30.5,34.5,2023,2,4,3.99
30.5,35.5,2023,2,4,3.66
31.5,34.5,2023,2,4,2.92
31.5,35.5,2023,2,4,2.54
32.5,34.5,2023,2,4,3.68
32.5,35.5,2023,2,4,2.65
29.5,34.5,2023,2,5,3.96
29.5,35.5,2023,2,5,4.11
30.5,34.5,2023,2,5,4.57
30.5,35.5,2023,2,5,4.14
31.5,34.5,2023,2,5,4.25
31.5,35.5,2023,2,5,3.95
32.5,34.5,2023,2,5,2.79
32.5,35.5,2023,2,5,2.36
29.5,34.5,2023,2,6,3.86
29.5,35.5,2023,2,6,4.43
30.5,34.5,2023,2,6,3.31
30.5,35.5,2023,2,6,3.18
31.5,34.5,2023,2,6,2.51
31.5,35.5,2023,2,6,2.55
32.5,34.5,2023,2,6,2.06
32.5,35.5,2023,2,6,1.93
29.5,34.5,2023,2,7,3.82
29.5,35.5,2023,2,7,3.85
30.5,34.5,2023,2,7,3.25
30.5,35.5,2023,2,7,3.29
31.5,34.5,2023,2,7,2.28
31.5,35.5,2023,2,7,2.04
32.5,34.5,2023,2,7,2.69
32.5,35.5,2023,2,7,1.98
29.5,34.5,2023,2,8,4.08
29.5,35.5,2023,2,8,3.96
30.5,34.5,2023,2,8,3.05
30.5,35.5,2023,2,8,2.68
31.5,34.5,2023,2,8,2.21
31.5,35.5,2023,2,8,2.15
32.5,34.5,2023,2,8,3.27
32.5,35.5,2023,2,8,2.64
29.5,34.5,2023,2,9,5.01
29.5,35.5,2023,2,9,4.99
30.5,34.5,2023,2,9,4.6
30.5,35.5,2023,2,9,4.29
31.5,34.5,2023,2,9,3.2
31.5,35.5,2023,2,9,3.02
32.5,34.5,2023,2,9,3.26
32.5,35.5,2023,2,9,3.35
29.5,34.5,2023,2,10,5.24
29.5,35.5,2023,2,10,5.28
30.5,34.5,2023,2,10,4.97
30.5,35.5,2023,2,10,5.01
31.5,34.5,2023,2,10,4.58
31.5,35.5,2023,2,10,4.8
32.5,34.5,2023,2,10,4.36
32.5,35.5,2023,2,10,4.22
29.5,34.5,2023,2,11,4.81
29.5,35.5,2023,2,11,4.9
30.5,34.5,2023,2,11,3.97
30.5,35.5,2023,2,11,4.31
31.5,34.5,2023,2,11,3.61
31.5,35.5,2023,2,11,3.78
32.5,34.5,2023,2,11,3.94
32.5,35.5,2023,2,11,3.82
29.5,34.5,2023,2,12,4.13
29.5,35.5,2023,2,12,4.04
30.5,34.5,2023,2,12,3.51
30.5,35.5,2023,2,12,3.63
31.5,34.5,2023,2,12,3.26
31.5,35.5,2023,2,12,4.12
32.5,34.5,2023,2,12,3.64
32.5,35.5,2023,2,12,3.91
29.5,34.5,2023,2,13,5.22
29.5,35.5,2023,2,13,5.25
30.5,34.5,2023,2,13,4.75
30.5,35.5,2023,2,13,4.83
31.5,34.5,2023,2,13,3.84
31.5,35.5,2023,2,13,4.27
32.5,34.5,2023,2,13,4.08
32.5,35.5,2023,2,13,4.23
29.5,34.5,2023,2,14,5.03
29.5,35.5,2023,2,14,4.97
30.5,34.5,2023,2,14,4.6
30.5,35.5,2023,2,14,4.22
31.5,34.5,2023,2,14,4.6
31.5,35.5,2023,2,14,4.03
32.5,34.5,2023,2,14,4.48
32.5,35.5,2023,2,14,4.42
29.5,34.5,2023,2,15,4.07
29.5,35.5,2023,2,15,4.4
30.5,34.5,2023,2,15,3.64
30.5,35.5,2023,2,15,4.02
31.5,34.5,2023,2,15,3.27
31.5,35.5,2023,2,15,3.5
32.5,34.5,2023,2,15,4.08
32.5,35.5,2023,2,15,3.21
29.5,34.5,2023,2,16,5.3
29.5,35.5,2023,2,16,5.31
30.5,34.5,2023,2,16,4.97
30.5,35.5,2023,2,16,4.94
31.5,34.5,2023,2,16,3.32
31.5,35.5,2023,2,16,3.11
32.5,34.5,2023,2,16,3.64
32.5,35.5,2023,2,16,3.15
29.5,34.5,2023,2,17,5.52
29.5,35.5,2023,2,17,5.53
30.5,34.5,2023,2,17,5.35
30.5,35.5,2023,2,17,5.32
31.5,34.5,2023,2,17,5.0
31.5,35.5,2023,2,17,4.99
32.5,34.5,2023,2,17,4.88
32.5,35.5,2023,2,17,4.98
29.5,34.5,2023,2,18,5.62
29.5,35.5,2023,2,18,5.59
30.5,34.5,2023,2,18,5.46
30.5,35.5,2023,2,18,5.45
31.5,34.5,2023,2,18,5.01
31.5,35.5,2023,2,18,5.18
32.5,34.5,2023,2,18,5.04
32.5,35.5,2023,2,18,4.96
29.5,34.5,2023,2,19,5.55
29.5,35.5,2023,2,19,5.54
30.5,34.5,2023,2,19,5.53
30.5,35.5,2023,2,19,5.51
31.5,34.5,2023,2,19,5.18
31.5,35.5,2023,2,19,5.24
32.5,34.5,2023,2,19,5.21
32.5,35.5,2023,2,19,5.26
29.5,34.5,2023,2,20,5.26
29.5,35.5,2023,2,20,5.34
30.5,34.5,2023,2,20,4.97
30.5,35.5,2023,2,20,5.25
31.5,34.5,2023,2,20,4.66
31.5,35.5,2023,2,20,4.97
32.5,34.5,2023,2,20,5.14
32.5,35.5,2023,2,20,5.23
29.5,34.5,2023,2,21,5.64
29.5,35.5,2023,2,21,5.77
30.5,34.5,2023,2,21,5.07
30.5,35.5,2023,2,21,5.46
31.5,34.5,2023,2,21,4.61
31.5,35.5,2023,2,21,4.54
32.5,34.5,2023,2,21,3.87
32.5,35.5,2023,2,21,3.66
29.5,34.5,2023,2,22,5.76
29.5,35.5,2023,2,22,5.75
30.5,34.5,2023,2,22,5.6
30.5,35.5,2023,2,22,5.53
31.5,34.5,2023,2,22,5.2
31.5,35.5,2023,2,22,5.31
32.5,34.5,2023,2,22,4.92
32.5,35.5,2023,2,22,5.25
29.5,34.5,2023,2,23,5.76
29.5,35.5,2023,2,23,5.82
30.5,34.5,2023,2,23,4.93
30.5,35.5,2023,2,23,5.45
31.5,34.5,2023,2,23,3.71
31.5,35.5,2023,2,23,4.06
32.5,34.5,2023,2,23,4.66
32.5,35.5,2023,2,23,3.56
29.5,34.5,2023,2,24,5.69
29.5,35.5,2023,2,24,5.83
30.5,34.5,2023,2,24,4.94
30.5,35.5,2023,2,24,5.54
31.5,34.5,2023,2,24,4.67
31.5,35.5,2023,2,24,4.73
32.5,34.5,2023,2,24,4.98
32.5,35.5,2023,2,24,4.2
29.5,34.5,2023,2,25,5.83
29.5,35.5,2023,2,25,5.83
30.5,34.5,2023,2,25,5.63
30.5,35.5,2023,2,25,5.56
31.5,34.5,2023,2,25,5.18
31.5,35.5,2023,2,25,5.25
32.5,34.5,2023,2,25,4.87
32.5,35.5,2023,2,25,4.65
29.5,34.5,2023,2,26,5.81
29.5,35.5,2023,2,26,5.86
30.5,34.5,2023,2,26,5.52
30.5,35.5,2023,2,26,5.55
31.5,34.5,2023,2,26,5.04
31.5,35.5,2023,2,26,5.39
32.5,34.5,2023,2,26,5.06
32.5,35.5,2023,2,26,5.13
29.5,34.5,2023,2,27,5.87
29.5,35.5,2023,2,27,5.97
30.5,34.5,2023,2,27,5.37
30.5,35.5,2023,2,27,5.62
31.5,34.5,2023,2,27,5.16
31.5,35.5,2023,2,27,5.41
32.5,34.5,2023,2,27,4.9
32.5,35.5,2023,2,27,5.04
29.5,34.5,2023,2,28,5.82
29.5,35.5,2023,2,28,5.94
30.5,34.5,2023,2,28,5.45
30.5,35.5,2023,2,28,5.69
31.5,34.5,2023,2,28,5.2
31.5,35.5,2023,2,28,5.56
32.5,34.5,2023,2,28,5.15
32.5,35.5,2023,2,28,5.22
29.5,34.5,2023,3,1,6.05
29.5,35.5,2023,3,1,6.08
30.5,34.5,2023,3,1,5.52
30.5,35.5,2023,3,1,5.81
31.5,34.5,2023,3,1,5.17
31.5,35.5,2023,3,1,5.65
32.5,34.5,2023,3,1,5.21
32.5,35.5,2023,3,1,5.42
29.5,34.5,2023,3,2,6.11
29.5,35.5,2023,3,2,6.23
30.5,34.5,2023,3,2,5.85
30.5,35.5,2023,3,2,5.98
31.5,34.5,2023,3,2,5.45
31.5,35.5,2023,3,2,5.81
32.5,34.5,2023,3,2,5.13
32.5,35.5,2023,3,2,5.47
29.5,34.5,2023,3,3,6.02
29.5,35.5,2023,3,3,6.14
30.5,34.5,2023,3,3,5.95
30.5,35.5,2023,3,3,5.99
31.5,34.5,2023,3,3,5.36
31.5,35.5,2023,3,3,5.81
32.5,34.5,2023,3,3,5.23
32.5,35.5,2023,3,3,4.88
29.5,34.5,2023,3,4,6.03
29.5,35.5,2023,3,4,6.24
30.5,34.5,2023,3,4,5.85
30.5,35.5,2023,3,4,6.03
31.5,34.5,2023,3,4,5.52
31.5,35.5,2023,3,4,5.9
32.5,34.5,2023,3,4,5.56
32.5,35.5,2023,3,4,5.77
29.5,34.5,2023,3,5,6.08
29.5,35.5,2023,3,5,6.33
30.5,34.5,2023,3,5,5.6
30.5,35.5,2023,3,5,5.79
31.5,34.5,2023,3,5,5.3
31.5,35.5,2023,3,5,5.33
32.5,34.5,2023,3,5,5.45
32.5,35.5,2023,3,5,5.39
29.5,34.5,2023,3,6,6.09
29.5,35.5,2023,3,6,6.13
30.5,34.5,2023,3,6,5.8
30.5,35.5,2023,3,6,5.96
31.5,34.5,2023,3,6,4.82
31.5,35.5,2023,3,6,4.73
32.5,34.5,2023,3,6,5.49
32.5,35.5,2023,3,6,4.43
29.5,34.5,2023,3,7,5.9
29.5,35.5,2023,3,7,5.57
30.5,34.5,2023,3,7,5.62
30.5,35.5,2023,3,7,5.41
31.5,34.5,2023,3,7,4.87
31.5,35.5,2023,3,7,5.38
32.5,34.5,2023,3,7,4.32
32.5,35.5,2023,3,7,4.81
29.5,34.5,2023,3,8,5.65
29.5,35.5,2023,3,8,6.0
30.5,34.5,2023,3,8,5.66
30.5,35.5,2023,3,8,5.04
31.5,34.5,2023,3,8,5.41
31.5,35.5,2023,3,8,4.58
32.5,34.5,2023,3,8,5.29
32.5,35.5,2023,3,8,4.25
29.5,34.5,2023,3,9,6.37
29.5,35.5,2023,3,9,6.45
30.5,34.5,2023,3,9,6.28
30.5,35.5,2023,3,9,6.15
31.5,34.5,2023,3,9,5.72
31.5,35.5,2023,3,9,5.88
32.5,34.5,2023,3,9,5.81
32.5,35.5,2023,3,9,5.43
29.5,34.5,2023,3,10,6.78
29.5,35.5,2023,3,10,6.77
30.5,34.5,2023,3,10,6.21
30.5,35.5,2023,3,10,6.64
31.5,34.5,2023,3,10,6.13
31.5,35.5,2023,3,10,6.43
32.5,34.5,2023,3,10,6.04
32.5,35.5,2023,3,10,6.22
29.5,34.5,2023,3,11,6.7
29.5,35.5,2023,3,11,6.68
30.5,34.5,2023,3,11,6.16
30.5,35.5,2023,3,11,6.45
31.5,34.5,2023,3,11,6.17
31.5,35.5,2023,3,11,6.25
32.5,34.5,2023,3,11,6.1
32.5,35.5,2023,3,11,6.22
29.5,34.5,2023,3,12,6.63
29.5,35.5,2023,3,12,6.61
30.5,34.5,2023,3,12,5.98
30.5,35.5,2023,3,12,6.33
31.5,34.5,2023,3,12,5.92
31.5,35.5,2023,3,12,6.15
32.5,34.5,2023,3,12,6.05
32.5,35.5,2023,3,12,6.09
29.5,34.5,2023,3,13,5.36
29.5,35.5,2023,3,13,6.32
30.5,34.5,2023,3,13,4.34
30.5,35.5,2023,3,13,5.38
31.5,34.5,2023,3,13,3.84
31.5,35.5,2023,3,13,4.78
32.5,34.5,2023,3,13,4.29
32.5,35.5,2023,3,13,4.75
29.5,34.5,2023,3,14,2.57
29.5,35.5,2023,3,14,2.58
30.5,34.5,2023,3,14,2.22
30.5,35.5,2023,3,14,1.95
31.5,34.5,2023,3,14,1.62
31.5,35.5,2023,3,14,1.48
32.5,34.5,2023,3,14,2.01
32.5,35.5,2023,3,14,1.13
29.5,34.5,2023,3,15,6.4
29.5,35.5,2023,3,15,6.03
30.5,34.5,2023,3,15,5.69
30.5,35.5,2023,3,15,4.44
31.5,34.5,2023,3,15,4.03
31.5,35.5,2023,3,15,2.82
32.5,34.5,2023,3,15,4.44
32.5,35.5,2023,3,15,3.12
29.5,34.5,2023,3,16,6.88
29.5,35.5,2023,3,16,6.99
30.5,34.5,2023,3,16,6.6
30.5,35.5,2023,3,16,6.58
31.5,34.5,2023,3,16,6.35
31.5,35.5,2023,3,16,6.54
32.5,34.5,2023,3,16,6.21
32.5,35.5,2023,3,16,6.1
29.5,34.5,2023,3,17,6.92
29.5,35.5,2023,3,17,7.04
30.5,34.5,2023,3,17,6.62
30.5,35.5,2023,3,17,6.72
31.5,34.5,2023,3,17,6.13
31.5,35.5,2023,3,17,6.48
32.5,34.5,2023,3,17,5.1
32.5,35.5,2023,3,17,6.07
29.5,34.5,2023,3,18,6.64
29.5,35.5,2023,3,18,6.51
30.5,34.5,2023,3,18,5.6
30.5,35.5,2023,3,18,6.08
31.5,34.5,2023,3,18,4.9
31.5,35.5,2023,3,18,5.36
32.5,34.5,2023,3,18,4.13
32.5,35.5,2023,3,18,4.69
29.5,34.5,2023,3,19,6.93
29.5,35.5,2023,3,19,6.87
30.5,34.5,2023,3,19,6.09
30.5,35.5,2023,3,19,5.93
31.5,34.5,2023,3,19,4.68
31.5,35.5,2023,3,19,3.81
32.5,34.5,2023,3,19,4.36
32.5,35.5,2023,3,19,3.58
29.5,34.5,2023,3,20,4.1
29.5,35.5,2023,3,20,3.86
30.5,34.5,2023,3,20,3.43
30.5,35.5,2023,3,20,2.73
31.5,34.5,2023,3,20,3.45
31.5,35.5,2023,3,20,2.62
32.5,34.5,2023,3,20,4.56
32.5,35.5,2023,3,20,2.72
29.5,34.5,2023,3,21,5.73
29.5,35.5,2023,3,21,5.47
30.5,34.5,2023,3,21,4.29
30.5,35.5,2023,3,21,4.59
31.5,34.5,2023,3,21,5.18
31.5,35.5,2023,3,21,4.86
32.5,34.5,2023,3,21,5.72
32.5,35.5,2023,3,21,4.48
29.5,34.5,2023,3,22,5.9
29.5,35.5,2023,3,22,6.22
30.5,34.5,2023,3,22,5.28
30.5,35.5,2023,3,22,5.6
31.5,34.5,2023,3,22,4.68
31.5,35.5,2023,3,22,5.38
32.5,34.5,2023,3,22,3.94
32.5,35.5,2023,3,22,4.48
29.5,34.5,2023,3,23,3.94
29.5,35.5,2023,3,23,4.13
30.5,34.5,2023,3,23,4.65
30.5,35.5,2023,3,23,3.73
31.5,34.5,2023,3,23,3.44
31.5,35.5,2023,3,23,3.53
32.5,34.5,2023,3,23,2.97
32.5,35.5,2023,3,23,3.0
29.5,34.5,2023,3,24,5.71
29.5,35.5,2023,3,24,6.47
30.5,34.5,2023,3,24,5.81
30.5,35.5,2023,3,24,5.87
31.5,34.5,2023,3,24,5.3
31.5,35.5,2023,3,24,5.71
32.5,34.5,2023,3,24,5.07
32.5,35.5,2023,3,24,5.79
29.5,34.5,2023,3,25,4.63
29.5,35.5,2023,3,25,4.36
30.5,34.5,2023,3,25,3.9
30.5,35.5,2023,3,25,3.64
31.5,34.5,2023,3,25,2.52
