-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MAX     MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MAX
29.5,34.375,2023,1,1,8.49
29.5,35.0,2023,1,1,11.79
29.5,35.625,2023,1,1,11.22
30.0,34.375,2023,1,1,9.8
30.0,35.0,2023,1,1,11.38
30.0,35.625,2023,1,1,12.69
30.5,34.375,2023,1,1,11.27
30.5,35.0,2023,1,1,9.87
30.5,35.625,2023,1,1,14.58
31.0,34.375,2023,1,1,10.25
31.0,35.0,2023,1,1,9.44
31.0,35.625,2023,1,1,14.08
31.5,34.375,2023,1,1,8.9
31.5,35.0,2023,1,1,8.69
31.5,35.625,2023,1,1,11.69
32.0,34.375,2023,1,1,10.85
32.0,35.0,2023,1,1,9.95
32.0,35.625,2023,1,1,10.81
32.5,34.375,2023,1,1,11.26
32.5,35.0,2023,1,1,9.47
32.5,35.625,2023,1,1,8.0
33.0,34.375,2023,1,1,12.27
33.0,35.0,2023,1,1,10.23
33.0,35.625,2023,1,1,8.47
29.5,34.375,2023,1,2,7.53
29.5,35.0,2023,1,2,10.43
29.5,35.625,2023,1,2,9.22
30.0,34.375,2023,1,2,9.17
30.0,35.0,2023,1,2,10.5
30.0,35.625,2023,1,2,11.49
30.5,34.375,2023,1,2,10.25
30.5,35.0,2023,1,2,9.0
30.5,35.625,2023,1,2,13.88
31.0,34.375,2023,1,2,9.44
31.0,35.0,2023,1,2,8.51
31.0,35.625,2023,1,2,13.57
31.5,34.375,2023,1,2,8.75
31.5,35.0,2023,1,2,8.76
31.5,35.625,2023,1,2,11.88
32.0,34.375,2023,1,2,10.74
32.0,35.0,2023,1,2,10.71
32.0,35.625,2023,1,2,10.63
32.5,34.375,2023,1,2,11.44
32.5,35.0,2023,1,2,9.57
32.5,35.625,2023,1,2,7.61
33.0,34.375,2023,1,2,12.49
33.0,35.0,2023,1,2,10.27
33.0,35.625,2023,1,2,8.61
29.5,34.375,2023,1,3,6.93
29.5,35.0,2023,1,3,9.14
29.5,35.625,2023,1,3,7.05
30.0,34.375,2023,1,3,7.97
30.0,35.0,2023,1,3,9.32
30.0,35.625,2023,1,3,8.53
30.5,34.375,2023,1,3,9.46
30.5,35.0,2023,1,3,7.83
30.5,35.625,2023,1,3,11.57
31.0,34.375,2023,1,3,9.39
31.0,35.0,2023,1,3,7.09
31.0,35.625,2023,1,3,11.71
31.5,34.375,2023,1,3,7.75
31.5,35.0,2023,1,3,6.88
31.5,35.625,2023,1,3,9.29
32.0,34.375,2023,1,3,8.87
32.0,35.0,2023,1,3,8.4
32.0,35.625,2023,1,3,9.3
32.5,34.375,2023,1,3,10.02
32.5,35.0,2023,1,3,8.41
32.5,35.625,2023,1,3,6.62
33.0,34.375,2023,1,3,10.25
33.0,35.0,2023,1,3,9.49
33.0,35.625,2023,1,3,7.72
29.5,34.375,2023,1,4,7.43
29.5,35.0,2023,1,4,6.02
29.5,35.625,2023,1,4,6.32
30.0,34.375,2023,1,4,6.1
30.0,35.0,2023,1,4,5.26
30.0,35.625,2023,1,4,6.62
30.5,34.375,2023,1,4,5.41
30.5,35.0,2023,1,4,4.94
30.5,35.625,2023,1,4,6.18
31.0,34.375,2023,1,4,5.29
31.0,35.0,2023,1,4,4.52
31.0,35.625,2023,1,4,5.62
31.5,34.375,2023,1,4,5.02
31.5,35.0,2023,1,4,4.39
31.5,35.625,2023,1,4,5.92
32.0,34.375,2023,1,4,4.76
32.0,35.0,2023,1,4,5.74
32.0,35.625,2023,1,4,6.07
32.5,34.375,2023,1,4,5.77
32.5,35.0,2023,1,4,6.45
32.5,35.625,2023,1,4,5.46
33.0,34.375,2023,1,4,5.88
33.0,35.0,2023,1,4,6.73
33.0,35.625,2023,1,4,6.33
29.5,34.375,2023,1,5,6.33
29.5,35.0,2023,1,5,4.66
29.5,35.625,2023,1,5,4.07
30.0,34.375,2023,1,5,5.64
30.0,35.0,2023,1,5,3.85
30.0,35.625,2023,1,5,4.45
30.5,34.375,2023,1,5,5.41
30.5,35.0,2023,1,5,4.96
30.5,35.625,2023,1,5,3.99
31.0,34.375,2023,1,5,5.31
31.0,35.0,2023,1,5,5.98
31.0,35.625,2023,1,5,3.82
31.5,34.375,2023,1,5,5.73
31.5,35.0,2023,1,5,6.18
31.5,35.625,2023,1,5,4.66
32.0,34.375,2023,1,5,6.43
32.0,35.0,2023,1,5,5.71
32.0,35.625,2023,1,5,5.41
32.5,34.375,2023,1,5,6.62
32.5,35.0,2023,1,5,5.12
32.5,35.625,2023,1,5,5.09
33.0,34.375,2023,1,5,6.8
33.0,35.0,2023,1,5,5.26
33.0,35.625,2023,1,5,5.09
29.5,34.375,2023,1,6,3.91
29.5,35.0,2023,1,6,4.12
29.5,35.625,2023,1,6,2.73
30.0,34.375,2023,1,6,2.43
30.0,35.0,2023,1,6,2.96
30.0,35.625,2023,1,6,2.8
30.5,34.375,2023,1,6,5.21
30.5,35.0,2023,1,6,3.24
30.5,35.625,2023,1,6,3.93
31.0,34.375,2023,1,6,7.11
31.0,35.0,2023,1,6,3.61
31.0,35.625,2023,1,6,4.38
31.5,34.375,2023,1,6,6.18
31.5,35.0,2023,1,6,4.21
31.5,35.625,2023,1,6,3.94
32.0,34.375,2023,1,6,6.45
32.0,35.0,2023,1,6,5.31
32.0,35.625,2023,1,6,3.91
32.5,34.375,2023,1,6,7.59
32.5,35.0,2023,1,6,5.34
32.5,35.625,2023,1,6,4.25
33.0,34.375,2023,1,6,7.88
33.0,35.0,2023,1,6,6.37
33.0,35.625,2023,1,6,4.59
