-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MAX     MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MAX
29.5,34.375,2019,1,1,7.92
29.5,35.0,2019,1,1,7.45
29.5,35.625,2019,1,1,8.03
30.0,34.375,2019,1,1,7.28
30.0,35.0,2019,1,1,9.21
30.0,35.625,2019,1,1,9.51
30.5,34.375,2019,1,1,9.32
30.5,35.0,2019,1,1,8.55
30.5,35.625,2019,1,1,13.06
31.0,34.375,2019,1,1,10.04
31.0,35.0,2019,1,1,6.56
31.0,35.625,2019,1,1,12.38
31.5,34.375,2019,1,1,7.0
31.5,35.0,2019,1,1,5.73
31.5,35.625,2019,1,1,10.07
32.0,34.375,2019,1,1,5.07
32.0,35.0,2019,1,1,7.51
32.0,35.625,2019,1,1,8.88
32.5,34.375,2019,1,1,5.07
32.5,35.0,2019,1,1,7.22
32.5,35.625,2019,1,1,6.91
33.0,34.375,2019,1,1,6.1
33.0,35.0,2019,1,1,8.33
33.0,35.625,2019,1,1,6.85
29.5,34.375,2019,1,2,10.09
29.5,35.0,2019,1,2,8.41
29.5,35.625,2019,1,2,10.32
30.0,34.375,2019,1,2,9.51
30.0,35.0,2019,1,2,8.51
30.0,35.625,2019,1,2,9.67
30.5,34.375,2019,1,2,8.96
30.5,35.0,2019,1,2,8.66
30.5,35.625,2019,1,2,9.27
31.0,34.375,2019,1,2,10.2
31.0,35.0,2019,1,2,7.78
31.0,35.625,2019,1,2,7.24
31.5,34.375,2019,1,2,9.9
31.5,35.0,2019,1,2,8.3
31.5,35.625,2019,1,2,5.79
32.0,34.375,2019,1,2,12.06
32.0,35.0,2019,1,2,9.17
32.0,35.625,2019,1,2,5.01
32.5,34.375,2019,1,2,11.98
32.5,35.0,2019,1,2,8.41
32.5,35.625,2019,1,2,4.46
33.0,34.375,2019,1,2,11.27
33.0,35.0,2019,1,2,8.86
33.0,35.625,2019,1,2,5.6
29.5,34.375,2019,1,3,9.57
29.5,35.0,2019,1,3,7.45
29.5,35.625,2019,1,3,9.92
30.0,34.375,2019,1,3,8.24
30.0,35.0,2019,1,3,7.16
30.0,35.625,2019,1,3,9.64
30.5,34.375,2019,1,3,8.06
30.5,35.0,2019,1,3,7.96
30.5,35.625,2019,1,3,9.5
31.0,34.375,2019,1,3,9.24
31.0,35.0,2019,1,3,7.43
31.0,35.625,2019,1,3,7.99
31.5,34.375,2019,1,3,9.37
31.5,35.0,2019,1,3,7.98
31.5,35.625,2019,1,3,7.54
32.0,34.375,2019,1,3,12.39
32.0,35.0,2019,1,3,9.49
32.0,35.625,2019,1,3,6.81
32.5,34.375,2019,1,3,12.84
32.5,35.0,2019,1,3,9.74
32.5,35.625,2019,1,3,6.64
33.0,34.375,2019,1,3,12.01
33.0,35.0,2019,1,3,10.05
33.0,35.625,2019,1,3,6.36
29.5,34.375,2019,1,4,3.22
29.5,35.0,2019,1,4,3.85
29.5,35.625,2019,1,4,6.45
30.0,34.375,2019,1,4,4.61
30.0,35.0,2019,1,4,5.5
30.0,35.625,2019,1,4,7.93
30.5,34.375,2019,1,4,5.96
30.5,35.0,2019,1,4,5.81
30.5,35.625,2019,1,4,8.88
31.0,34.375,2019,1,4,7.6
31.0,35.0,2019,1,4,5.64
31.0,35.625,2019,1,4,7.17
31.5,34.375,2019,1,4,7.15
31.5,35.0,2019,1,4,4.95
31.5,35.625,2019,1,4,4.4
32.0,34.375,2019,1,4,9.2
32.0,35.0,2019,1,4,5.62
32.0,35.625,2019,1,4,5.37
32.5,34.375,2019,1,4,10.32
32.5,35.0,2019,1,4,7.08
32.5,35.625,2019,1,4,6.07
33.0,34.375,2019,1,4,10.81
33.0,35.0,2019,1,4,7.73
33.0,35.625,2019,1,4,4.78
29.5,34.375,2019,1,5,7.97
29.5,35.0,2019,1,5,5.23
29.5,35.625,2019,1,5,8.83
30.0,34.375,2019,1,5,6.77
30.0,35.0,2019,1,5,5.22
30.0,35.625,2019,1,5,7.54
30.5,34.375,2019,1,5,5.89
30.5,35.0,2019,1,5,6.13
30.5,35.625,2019,1,5,5.81
31.0,34.375,2019,1,5,7.97
31.0,35.0,2019,1,5,5.16
31.0,35.625,2019,1,5,4.79
31.5,34.375,2019,1,5,8.61
31.5,35.0,2019,1,5,5.48
31.5,35.625,2019,1,5,4.25
32.0,34.375,2019,1,5,9.74
32.0,35.0,2019,1,5,7.09
32.0,35.625,2019,1,5,5.6
32.5,34.375,2019,1,5,10.25
32.5,35.0,2019,1,5,7.47
32.5,35.625,2019,1,5,5.58
33.0,34.375,2019,1,5,10.11
33.0,35.0,2019,1,5,8.14
33.0,35.625,2019,1,5,6.52
29.5,34.375,2019,1,6,14.29
29.5,35.0,2019,1,6,11.29
29.5,35.625,2019,1,6,14.55
30.0,34.375,2019,1,6,14.27
30.0,35.0,2019,1,6,13.34
30.0,35.625,2019,1,6,14.7
30.5,34.375,2019,1,6,14.37
30.5,35.0,2019,1,6,14.57
30.5,35.625,2019,1,6,14.29
31.0,34.375,2019,1,6,15.42
31.0,35.0,2019,1,6,14.63
31.0,35.625,2019,1,6,13.41
31.5,34.375,2019,1,6,15.26
31.5,35.0,2019,1,6,14.37
31.5,35.625,2019,1,6,13.18
32.0,34.375,2019,1,6,17.09
32.0,35.0,2019,1,6,14.46
32.0,35.625,2019,1,6,13.22
32.5,34.375,2019,1,6,18.62
32.5,35.0,2019,1,6,14.87
32.5,35.625,2019,1,6,11.19
33.0,34.375,2019,1,6,18.94
33.0,35.0,2019,1,6,16.39
33.0,35.625,2019,1,6,11.0
29.5,34.375,2019,1,7,8.55
29.5,35.0,2019,1,7,4.53
29.5,35.625,2019,1,7,8.62
30.0,34.375,2019,1,7,8.05
30.0,35.0,2019,1,7,6.53
30.0,35.625,2019,1,7,8.88
30.5,34.375,2019,1,7,9.1
30.5,35.0,2019,1,7,9.09
30.5,35.625,2019,1,7,8.66
31.0,34.375,2019,1,7,11.12
31.0,35.0,2019,1,7,9.6
31.0,35.625,2019,1,7,9.06
31.5,34.375,2019,1,7,11.38
31.5,35.0,2019,1,7,10.0
31.5,35.625,2019,1,7,9.91
32.0,34.375,2019,1,7,13.53
32.0,35.0,2019,1,7,10.74
32.0,35.625,2019,1,7,9.77
32.5,34.375,2019,1,7,15.6
32.5,35.0,2019,1,7,11.31
32.5,35.625,2019,1,7,7.91
33.0,34.375,2019,1,7,16.17
33.0,35.0,2019,1,7,13.37
33.0,35.625,2019,1,7,7.38
29.5,34.375,2019,1,8,11.19
29.5,35.0,2019,1,8,8.76
29.5,35.625,2019,1,8,12.26
30.0,34.375,2019,1,8,11.79
30.0,35.0,2019,1,8,10.53
30.0,35.625,2019,1,8,12.5
30.5,34.375,2019,1,8,12.15
30.5,35.0,2019,1,8,11.7
30.5,35.625,2019,1,8,11.18
31.0,34.375,2019,1,8,13.32
31.0,35.0,2019,1,8,12.27
31.0,35.625,2019,1,8,11.01
31.5,34.375,2019,1,8,14.04
31.5,35.0,2019,1,8,12.59
31.5,35.625,2019,1,8,11.64
32.0,34.375,2019,1,8,16.37
32.0,35.0,2019,1,8,13.09
32.0,35.625,2019,1,8,11.89
32.5,34.375,2019,1,8,17.2
32.5,35.0,2019,1,8,13.43
32.5,35.625,2019,1,8,10.13
33.0,34.375,2019,1,8,17.54
33.0,35.0,2019,1,8,14.53
33.0,35.625,2019,1,8,8.21
29.5,34.375,2019,1,9,8.25
29.5,35.0,2019,1,9,6.48
29.5,35.625,2019,1,9,10.07
30.0,34.375,2019,1,9,6.69
30.0,35.0,2019,1,9,5.5
30.0,35.625,2019,1,9,10.94
30.5,34.375,2019,1,9,5.93
30.5,35.0,2019,1,9,6.16
30.5,35.625,2019,1,9,9.38
31.0,34.375,2019,1,9,8.23
31.0,35.0,2019,1,9,8.27
31.0,35.625,2019,1,9,7.63
31.5,34.375,2019,1,9,10.55
31.5,35.0,2019,1,9,9.73
31.5,35.625,2019,1,9,8.21
32.0,34.375,2019,1,9,13.44
32.0,35.0,2019,1,9,10.1
32.0,35.625,2019,1,9,7.83
32.5,34.375,2019,1,9,14.49
32.5,35.0,2019,1,9,11.1
32.5,35.625,2019,1,9,7.1
33.0,34.375,2019,1,9,15.22
33.0,35.0,2019,1,9,13.11
33.0,35.625,2019,1,9,8.96
29.5,34.375,2019,1,10,4.77
29.5,35.0,2019,1,10,6.95
29.5,35.625,2019,1,10,7.38
30.0,34.375,2019,1,10,6.28
30.0,35.0,2019,1,10,6.43
30.0,35.625,2019,1,10,8.65
30.5,34.375,2019,1,10,6.92
30.5,35.0,2019,1,10,5.94
30.5,35.625,2019,1,10,12.62
31.0,34.375,2019,1,10,5.94
31.0,35.0,2019,1,10,5.06
31.0,35.625,2019,1,10,12.66
31.5,34.375,2019,1,10,4.33
