-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MAX     MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MAX
29.5,34.375,2024,1,1,5.51
29.5,35.0,2024,1,1,4.76
29.5,35.625,2024,1,1,4.96
30.0,34.375,2024,1,1,6.43
30.0,35.0,2024,1,1,5.09
30.0,35.625,2024,1,1,6.37
30.5,34.375,2024,1,1,6.12
30.5,35.0,2024,1,1,4.53
30.5,35.625,2024,1,1,7.62
31.0,34.375,2024,1,1,5.92
31.0,35.0,2024,1,1,5.51
31.0,35.625,2024,1,1,6.66
31.5,34.375,2024,1,1,5.47
31.5,35.0,2024,1,1,3.78
31.5,35.625,2024,1,1,6.02
32.0,34.375,2024,1,1,4.87
32.0,35.0,2024,1,1,4.57
32.0,35.625,2024,1,1,6.39
32.5,34.375,2024,1,1,5.5
32.5,35.0,2024,1,1,4.83
32.5,35.625,2024,1,1,5.79
33.0,34.375,2024,1,1,4.59
33.0,35.0,2024,1,1,4.99
33.0,35.625,2024,1,1,6.5
29.5,34.375,2024,1,2,7.77
29.5,35.0,2024,1,2,7.05
29.5,35.625,2024,1,2,6.77
30.0,34.375,2024,1,2,6.41
30.0,35.0,2024,1,2,5.85
30.0,35.625,2024,1,2,6.69
30.5,34.375,2024,1,2,5.8
30.5,35.0,2024,1,2,5.41
30.5,35.625,2024,1,2,8.47
31.0,34.375,2024,1,2,6.93
31.0,35.0,2024,1,2,5.66
31.0,35.625,2024,1,2,8.07
31.5,34.375,2024,1,2,6.27
31.5,35.0,2024,1,2,5.62
31.5,35.625,2024,1,2,7.0
32.0,34.375,2024,1,2,5.36
32.0,35.0,2024,1,2,5.05
32.0,35.625,2024,1,2,6.42
32.5,34.375,2024,1,2,4.75
32.5,35.0,2024,1,2,4.7
32.5,35.625,2024,1,2,5.43
33.0,34.375,2024,1,2,4.3
33.0,35.0,2024,1,2,4.4
33.0,35.625,2024,1,2,5.49
29.5,34.375,2024,1,3,6.36
29.5,35.0,2024,1,3,5.96
29.5,35.625,2024,1,3,3.52
30.0,34.375,2024,1,3,6.35
30.0,35.0,2024,1,3,5.49
30.0,35.625,2024,1,3,4.45
30.5,34.375,2024,1,3,5.5
30.5,35.0,2024,1,3,4.45
30.5,35.625,2024,1,3,5.3
31.0,34.375,2024,1,3,4.42
31.0,35.0,2024,1,3,4.03
31.0,35.625,2024,1,3,3.39
31.5,34.375,2024,1,3,3.8
31.5,35.0,2024,1,3,3.97
31.5,35.625,2024,1,3,2.74
32.0,34.375,2024,1,3,4.33
32.0,35.0,2024,1,3,3.78
32.0,35.625,2024,1,3,2.44
32.5,34.375,2024,1,3,4.6
32.5,35.0,2024,1,3,3.65
32.5,35.625,2024,1,3,3.32
33.0,34.375,2024,1,3,4.8
33.0,35.0,2024,1,3,3.88
33.0,35.625,2024,1,3,4.22
29.5,34.375,2024,1,4,8.55
29.5,35.0,2024,1,4,7.28
29.5,35.625,2024,1,4,6.29
30.0,34.375,2024,1,4,7.65
30.0,35.0,2024,1,4,6.34
30.0,35.625,2024,1,4,6.4
30.5,34.375,2024,1,4,6.41
30.5,35.0,2024,1,4,5.57
30.5,35.625,2024,1,4,6.57
31.0,34.375,2024,1,4,4.58
31.0,35.0,2024,1,4,5.74
31.0,35.625,2024,1,4,5.08
31.5,34.375,2024,1,4,4.08
31.5,35.0,2024,1,4,5.03
31.5,35.625,2024,1,4,3.57
32.0,34.375,2024,1,4,5.08
32.0,35.0,2024,1,4,4.24
32.0,35.625,2024,1,4,4.11
32.5,34.375,2024,1,4,5.69
32.5,35.0,2024,1,4,4.04
32.5,35.625,2024,1,4,4.01
33.0,34.375,2024,1,4,6.55
33.0,35.0,2024,1,4,4.41
33.0,35.625,2024,1,4,4.26
29.5,34.375,2024,1,5,7.13
29.5,35.0,2024,1,5,5.97
29.5,35.625,2024,1,5,5.48
30.0,34.375,2024,1,5,6.08
30.0,35.0,2024,1,5,4.64
30.0,35.625,2024,1,5,4.15
30.5,34.375,2024,1,5,4.94
30.5,35.0,2024,1,5,4.55
30.5,35.625,2024,1,5,4.07
31.0,34.375,2024,1,5,4.1
31.0,35.0,2024,1,5,5.5
31.0,35.625,2024,1,5,3.05
31.5,34.375,2024,1,5,4.97
31.5,35.0,2024,1,5,5.53
31.5,35.625,2024,1,5,3.8
32.0,34.375,2024,1,5,6.5
32.0,35.0,2024,1,5,5.45
32.0,35.625,2024,1,5,4.5
32.5,34.375,2024,1,5,7.08
32.5,35.0,2024,1,5,5.51
32.5,35.625,2024,1,5,4.57
33.0,34.375,2024,1,5,7.79
33.0,35.0,2024,1,5,6.18
33.0,35.625,2024,1,5,5.72
29.5,34.375,2024,1,6,5.31
29.5,35.0,2024,1,6,8.93
29.5,35.625,2024,1,6,7.79
30.0,34.375,2024,1,6,7.2
30.0,35.0,2024,1,6,9.92
30.0,35.625,2024,1,6,10.03
30.5,34.375,2024,1,6,8.78
30.5,35.0,2024,1,6,8.55
30.5,35.625,2024,1,6,13.37
31.0,34.375,2024,1,6,9.64
31.0,35.0,2024,1,6,7.1
31.0,35.625,2024,1,6,13.17
31.5,34.375,2024,1,6,7.17
31.5,35.0,2024,1,6,7.5
31.5,35.625,2024,1,6,10.56
32.0,34.375,2024,1,6,7.68
32.0,35.0,2024,1,6,8.47
32.0,35.625,2024,1,6,8.65
32.5,34.375,2024,1,6,8.82
32.5,35.0,2024,1,6,7.65
32.5,35.625,2024,1,6,6.9
33.0,34.375,2024,1,6,8.26
33.0,35.0,2024,1,6,8.11
33.0,35.625,2024,1,6,7.15
29.5,34.375,2024,1,7,6.24
29.5,35.0,2024,1,7,9.24
29.5,35.625,2024,1,7,7.44
30.0,34.375,2024,1,7,9.17
30.0,35.0,2024,1,7,10.21
30.0,35.625,2024,1,7,9.88
30.5,34.375,2024,1,7,10.4
30.5,35.0,2024,1,7,8.84
30.5,35.625,2024,1,7,13.42
31.0,34.375,2024,1,7,10.8
31.0,35.0,2024,1,7,6.07
31.0,35.625,2024,1,7,13.15
31.5,34.375,2024,1,7,7.5
31.5,35.0,2024,1,7,5.71
31.5,35.625,2024,1,7,10.21
32.0,34.375,2024,1,7,6.58
32.0,35.0,2024,1,7,8.13
32.0,35.625,2024,1,7,8.95
32.5,34.375,2024,1,7,8.79
32.5,35.0,2024,1,7,8.64
32.5,35.625,2024,1,7,7.94
33.0,34.375,2024,1,7,9.81
33.0,35.0,2024,1,7,9.96
33.0,35.625,2024,1,7,7.48
29.5,34.375,2024,1,8,5.85
29.5,35.0,2024,1,8,3.86
29.5,35.625,2024,1,8,6.46
30.0,34.375,2024,1,8,6.79
30.0,35.0,2024,1,8,4.86
30.0,35.625,2024,1,8,6.22
30.5,34.375,2024,1,8,6.87
30.5,35.0,2024,1,8,4.92
30.5,35.625,2024,1,8,8.53
31.0,34.375,2024,1,8,8.19
31.0,35.0,2024,1,8,4.75
31.0,35.625,2024,1,8,6.03
31.5,34.375,2024,1,8,7.22
31.5,35.0,2024,1,8,4.1
31.5,35.625,2024,1,8,4.67
32.0,34.375,2024,1,8,7.12
32.0,35.0,2024,1,8,4.29
32.0,35.625,2024,1,8,5.61
32.5,34.375,2024,1,8,7.25
32.5,35.0,2024,1,8,5.4
32.5,35.625,2024,1,8,6.38
33.0,34.375,2024,1,8,7.43
33.0,35.0,2024,1,8,7.07
33.0,35.625,2024,1,8,5.55
29.5,34.375,2024,1,9,9.52
29.5,35.0,2024,1,9,7.24
29.5,35.625,2024,1,9,9.98
30.0,34.375,2024,1,9,9.14
30.0,35.0,2024,1,9,7.4
30.0,35.625,2024,1,9,8.9
30.5,34.375,2024,1,9,6.98
30.5,35.0,2024,1,9,7.62
30.5,35.625,2024,1,9,9.05
31.0,34.375,2024,1,9,6.64
31.0,35.0,2024,1,9,7.79
31.0,35.625,2024,1,9,6.38
31.5,34.375,2024,1,9,6.49
31.5,35.0,2024,1,9,6.4
31.5,35.625,2024,1,9,4.83
32.0,34.375,2024,1,9,7.83
32.0,35.0,2024,1,9,6.65
32.0,35.625,2024,1,9,5.44
32.5,34.375,2024,1,9,8.84
32.5,35.0,2024,1,9,6.92
32.5,35.625,2024,1,9,5.37
33.0,34.375,2024,1,9,9.4
33.0,35.0,2024,1,9,7.29
33.0,35.625,2024,1,9,5.83
29.5,34.375,2024,1,10,8.19
29.5,35.0,2024,1,10,5.85
29.5,35.625,2024,1,10,7.55
30.0,34.375,2024,1,10,6.2
30.0,35.0,2024,1,10,4.98
30.0,35.625,2024,1,10,7.4
30.5,34.375,2024,1,10,5.35
30.5,35.0,2024,1,10,5.35
30.5,35.625,2024,1,10,6.35
31.0,34.375,2024,1,10,6.57
31.0,35.0,2024,1,10,5.54
31.0,35.625,2024,1,10,4.7
31.5,34.375,2024,1,10,7.76
31.5,35.0,2024,1,10,6.72
31.5,35.625,2024,1,10,4.89
32.0,34.375,2024,1,10,9.36
32.0,35.0,2024,1,10,7.53
32.0,35.625,2024,1,10,5.47
32.5,34.375,2024,1,10,11.01
32.5,35.0,2024,1,10,8.06
32.5,35.625,2024,1,10,5.35
33.0,34.375,2024,1,10,11.39
33.0,35.0,2024,1,10,8.74
33.0,35.625,2024,1,10,6.06
29.5,34.375,2024,1,11,7.96
29.5,35.0,2024,1,11,5.86
29.5,35.625,2024,1,11,6.71
30.0,34.375,2024,1,11,6.8
30.0,35.0,2024,1,11,5.67
30.0,35.625,2024,1,11,7.74
30.5,34.375,2024,1,11,6.68
30.5,35.0,2024,1,11,6.6
30.5,35.625,2024,1,11,7.47
31.0,34.375,2024,1,11,7.9
31.0,35.0,2024,1,11,7.76
31.0,35.625,2024,1,11,6.57
31.5,34.375,2024,1,11,8.95
31.5,35.0,2024,1,11,8.43
31.5,35.625,2024,1,11,7.1
32.0,34.375,2024,1,11,10.1
32.0,35.0,2024,1,11,8.88
32.0,35.625,2024,1,11,7.6
32.5,34.375,2024,1,11,10.03
32.5,35.0,2024,1,11,8.25
32.5,35.625,2024,1,11,6.9
33.0,34.375,2024,1,11,9.76
33.0,35.0,2024,1,11,7.95
33.0,35.625,2024,1,11,7.69
29.5,34.375,2024,1,12,6.57
29.5,35.0,2024,1,12,4.56
29.5,35.625,2024,1,12,6.61
30.0,34.375,2024,1,12,5.46
30.0,35.0,2024,1,12,4.77
30.0,35.625,2024,1,12,7.25
30.5,34.375,2024,1,12,5.82
30.5,35.0,2024,1,12,6.0
30.5,35.625,2024,1,12,7.36
31.0,34.375,2024,1,12,7.87
31.0,35.0,2024,1,12,7.61
31.0,35.625,2024,1,12,6.66
31.5,34.375,2024,1,12,9.25
31.5,35.0,2024,1,12,8.66
31.5,35.625,2024,1,12,7.73
32.0,34.375,2024,1,12,11.1
32.0,35.0,2024,1,12,9.33
32.0,35.625,2024,1,12,8.49
32.5,34.375,2024,1,12,12.34
32.5,35.0,2024,1,12,8.97
32.5,35.625,2024,1,12,7.83
33.0,34.375,2024,1,12,12.81
33.0,35.0,2024,1,12,9.78
33.0,35.625,2024,1,12,8.73
29.5,34.375,2024,1,13,9.63
29.5,35.0,2024,1,13,8.12
29.5,35.625,2024,1,13,11.01
30.0,34.375,2024,1,13,9.64
30.0,35.0,2024,1,13,8.37
30.0,35.625,2024,1,13,9.5
30.5,34.375,2024,1,13,8.97
30.5,35.0,2024,1,13,7.96
30.5,35.625,2024,1,13,8.48
31.0,34.375,2024,1,13,9.51
31.0,35.0,2024,1,13,7.79
31.0,35.625,2024,1,13,7.56
31.5,34.375,2024,1,13,10.04
31.5,35.0,2024,1,13,8.43
31.5,35.625,2024,1,13,7.62
32.0,34.375,2024,1,13,13.88
32.0,35.0,2024,1,13,9.34
32.0,35.625,2024,1,13,7.89
32.5,34.375,2024,1,13,13.91
32.5,35.0,2024,1,13,9.82
32.5,35.625,2024,1,13,6.78
33.0,34.375,2024,1,13,13.49
33.0,35.0,2024,1,13,10.6
33.0,35.625,2024,1,13,6.69
29.5,34.375,2024,1,14,9.73
29.5,35.0,2024,1,14,6.5
29.5,35.625,2024,1,14,8.59
30.0,34.375,2024,1,14,8.18
30.0,35.0,2024,1,14,6.88
30.0,35.625,2024,1,14,8.03
30.5,34.375,2024,1,14,6.7
30.5,35.0,2024,1,14,7.11
30.5,35.625,2024,1,14,7.42
31.0,34.375,2024,1,14,7.84
31.0,35.0,2024,1,14,6.47
31.0,35.625,2024,1,14,6.95
31.5,34.375,2024,1,14,9.33
31.5,35.0,2024,1,14,7.63
31.5,35.625,2024,1,14,7.61
32.0,34.375,2024,1,14,13.89
32.0,35.0,2024,1,14,9.37
32.0,35.625,2024,1,14,7.14
32.5,34.375,2024,1,14,13.67
32.5,35.0,2024,1,14,9.31
32.5,35.625,2024,1,14,6.07
33.0,34.375,2024,1,14,11.93
33.0,35.0,2024,1,14,8.91
33.0,35.625,2024,1,14,6.2
29.5,34.375,2024,1,15,6.12
29.5,35.0,2024,1,15,5.36
29.5,35.625,2024,1,15,4.87
30.0,34.375,2024,1,15,5.08
30.0,35.0,2024,1,15,4.47
30.0,35.625,2024,1,15,4.2
30.5,34.375,2024,1,15,3.87
30.5,35.0,2024,1,15,3.75
30.5,35.625,2024,1,15,4.95
31.0,34.375,2024,1,15,4.6
31.0,35.0,2024,1,15,3.18
31.0,35.625,2024,1,15,3.95
31.5,34.375,2024,1,15,6.47
31.5,35.0,2024,1,15,4.83
31.5,35.625,2024,1,15,3.79
32.0,34.375,2024,1,15,7.29
32.0,35.0,2024,1,15,5.65
32.0,35.625,2024,1,15,3.71
32.5,34.375,2024,1,15,7.57
32.5,35.0,2024,1,15,5.45
32.5,35.625,2024,1,15,3.73
33.0,34.375,2024,1,15,7.75
33.0,35.0,2024,1,15,6.11
33.0,35.625,2024,1,15,4.3
29.5,34.375,2024,1,16,6.43
29.5,35.0,2024,1,16,5.43
29.5,35.625,2024,1,16,5.46
30.0,34.375,2024,1,16,5.53
30.0,35.0,2024,1,16,4.72
30.0,35.625,2024,1,16,6.85
30.5,34.375,2024,1,16,4.61
30.5,35.0,2024,1,16,4.61
30.5,35.625,2024,1,16,8.94
31.0,34.375,2024,1,16,5.14
31.0,35.0,2024,1,16,5.11
31.0,35.625,2024,1,16,6.93
31.5,34.375,2024,1,16,4.85
31.5,35.0,2024,1,16,4.74
31.5,35.625,2024,1,16,4.6
32.0,34.375,2024,1,16,6.75
32.0,35.0,2024,1,16,4.59
32.0,35.625,2024,1,16,5.7
32.5,34.375,2024,1,16,7.82
32.5,35.0,2024,1,16,5.04
