-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DNI     CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DNI
29.5,34.5,2024,1,1,6.42
29.5,35.5,2024,1,1,6.98
30.5,34.5,2024,1,1,4.84
30.5,35.5,2024,1,1,6.03
31.5,34.5,2024,1,1,4.15
31.5,35.5,2024,1,1,5.58
32.5,34.5,2024,1,1,4.59
32.5,35.5,2024,1,1,5.32
29.5,34.5,2024,1,2,4.48
29.5,35.5,2024,1,2,6.19
30.5,34.5,2024,1,2,3.63
30.5,35.5,2024,1,2,4.17
31.5,34.5,2024,1,2,2.33
31.5,35.5,2024,1,2,2.9
32.5,34.5,2024,1,2,3.87
32.5,35.5,2024,1,2,3.15
29.5,34.5,2024,1,3,6.97
29.5,35.5,2024,1,3,6.93
30.5,34.5,2024,1,3,6.13
30.5,35.5,2024,1,3,6.0
31.5,34.5,2024,1,3,2.28
31.5,35.5,2024,1,3,4.25
32.5,34.5,2024,1,3,4.99
32.5,35.5,2024,1,3,1.97
29.5,34.5,2024,1,4,6.81
29.5,35.5,2024,1,4,6.8
30.5,34.5,2024,1,4,6.0
30.5,35.5,2024,1,4,7.07
31.5,34.5,2024,1,4,4.74
31.5,35.5,2024,1,4,5.95
32.5,34.5,2024,1,4,4.63
32.5,35.5,2024,1,4,4.96
29.5,34.5,2024,1,5,7.08
29.5,35.5,2024,1,5,7.72
30.5,34.5,2024,1,5,5.77
30.5,35.5,2024,1,5,6.87
31.5,34.5,2024,1,5,3.85
31.5,35.5,2024,1,5,5.2
32.5,34.5,2024,1,5,3.62
32.5,35.5,2024,1,5,1.81
29.5,34.5,2024,1,6,7.35
29.5,35.5,2024,1,6,7.56
30.5,34.5,2024,1,6,7.49
30.5,35.5,2024,1,6,7.24
31.5,34.5,2024,1,6,5.99
31.5,35.5,2024,1,6,6.48
32.5,34.5,2024,1,6,5.78
32.5,35.5,2024,1,6,6.29
29.5,34.5,2024,1,7,7.03
29.5,35.5,2024,1,7,6.86
30.5,34.5,2024,1,7,6.64
30.5,35.5,2024,1,7,6.41
31.5,34.5,2024,1,7,5.84
31.5,35.5,2024,1,7,6.14
32.5,34.5,2024,1,7,6.75
32.5,35.5,2024,1,7,6.26
29.5,34.5,2024,1,8,6.2
29.5,35.5,2024,1,8,6.86
30.5,34.5,2024,1,8,5.24
30.5,35.5,2024,1,8,5.15
31.5,34.5,2024,1,8,3.69
31.5,35.5,2024,1,8,4.65
32.5,34.5,2024,1,8,3.96
32.5,35.5,2024,1,8,3.93
29.5,34.5,2024,1,9,4.33
29.5,35.5,2024,1,9,3.92
30.5,34.5,2024,1,9,4.88
30.5,35.5,2024,1,9,5.17
31.5,34.5,2024,1,9,3.42
31.5,35.5,2024,1,9,5.35
32.5,34.5,2024,1,9,3.31
32.5,35.5,2024,1,9,4.99
29.5,34.5,2024,1,10,5.66
29.5,35.5,2024,1,10,6.55
30.5,34.5,2024,1,10,4.08
30.5,35.5,2024,1,10,5.29
31.5,34.5,2024,1,10,3.35
31.5,35.5,2024,1,10,4.92
32.5,34.5,2024,1,10,2.64
32.5,35.5,2024,1,10,2.42
29.5,34.5,2024,1,11,5.44
29.5,35.5,2024,1,11,6.36
30.5,34.5,2024,1,11,5.03
30.5,35.5,2024,1,11,4.91
31.5,34.5,2024,1,11,1.94
31.5,35.5,2024,1,11,2.03
32.5,34.5,2024,1,11,2.39
32.5,35.5,2024,1,11,1.71
29.5,34.5,2024,1,12,6.61
29.5,35.5,2024,1,12,6.49
30.5,34.5,2024,1,12,5.3
30.5,35.5,2024,1,12,4.48
31.5,34.5,2024,1,12,1.93
31.5,35.5,2024,1,12,1.8
32.5,34.5,2024,1,12,2.16
32.5,35.5,2024,1,12,1.45
29.5,34.5,2024,1,13,6.81
29.5,35.5,2024,1,13,7.43
30.5,34.5,2024,1,13,4.48
30.5,35.5,2024,1,13,4.76
31.5,34.5,2024,1,13,3.27
31.5,35.5,2024,1,13,4.03
32.5,34.5,2024,1,13,1.0
32.5,35.5,2024,1,13,1.69
29.5,34.5,2024,1,14,4.18
29.5,35.5,2024,1,14,6.18
30.5,34.5,2024,1,14,3.89
30.5,35.5,2024,1,14,3.24
31.5,34.5,2024,1,14,2.4
31.5,35.5,2024,1,14,1.51
32.5,34.5,2024,1,14,3.34
32.5,35.5,2024,1,14,2.17
29.5,34.5,2024,1,15,7.56
29.5,35.5,2024,1,15,6.43
30.5,34.5,2024,1,15,6.25
30.5,35.5,2024,1,15,6.25
31.5,34.5,2024,1,15,3.02
31.5,35.5,2024,1,15,4.56
32.5,34.5,2024,1,15,3.55
32.5,35.5,2024,1,15,2.95
29.5,34.5,2024,1,16,8.45
29.5,35.5,2024,1,16,7.87
30.5,34.5,2024,1,16,6.89
30.5,35.5,2024,1,16,8.19
31.5,34.5,2024,1,16,5.83
31.5,35.5,2024,1,16,7.68
32.5,34.5,2024,1,16,4.39
32.5,35.5,2024,1,16,5.56
29.5,34.5,2024,1,17,3.48
29.5,35.5,2024,1,17,3.25
30.5,34.5,2024,1,17,2.03
30.5,35.5,2024,1,17,2.01
