-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_PAR_TOT
29.5,34.5,2024,1,1,1.73
29.5,35.5,2024,1,1,1.77
30.5,34.5,2024,1,1,1.55
30.5,35.5,2024,1,1,1.64
31.5,34.5,2024,1,1,1.44
31.5,35.5,2024,1,1,1.56
32.5,34.5,2024,1,1,1.38
32.5,35.5,2024,1,1,1.46
29.5,34.5,2024,1,2,1.55
29.5,35.5,2024,1,2,1.72
30.5,34.5,2024,1,2,1.32
30.5,35.5,2024,1,2,1.41
31.5,34.5,2024,1,2,1.12
31.5,35.5,2024,1,2,1.25
32.5,34.5,2024,1,2,1.33
32.5,35.5,2024,1,2,1.25
29.5,34.5,2024,1,3,1.78
29.5,35.5,2024,1,3,1.77
30.5,34.5,2024,1,3,1.69
30.5,35.5,2024,1,3,1.6
31.5,34.5,2024,1,3,1.11
31.5,35.5,2024,1,3,1.33
32.5,34.5,2024,1,3,1.43
32.5,35.5,2024,1,3,0.93
29.5,34.5,2024,1,4,1.76
29.5,35.5,2024,1,4,1.76
30.5,34.5,2024,1,4,1.67
30.5,35.5,2024,1,4,1.72
31.5,34.5,2024,1,4,1.52
31.5,35.5,2024,1,4,1.56
32.5,34.5,2024,1,4,1.42
32.5,35.5,2024,1,4,1.39
29.5,34.5,2024,1,5,1.79
29.5,35.5,2024,1,5,1.82
30.5,34.5,2024,1,5,1.66
30.5,35.5,2024,1,5,1.71
31.5,34.5,2024,1,5,1.38
31.5,35.5,2024,1,5,1.47
32.5,34.5,2024,1,5,1.32
32.5,35.5,2024,1,5,0.84
29.5,34.5,2024,1,6,1.83
29.5,35.5,2024,1,6,1.83
30.5,34.5,2024,1,6,1.78
30.5,35.5,2024,1,6,1.75
31.5,34.5,2024,1,6,1.61
31.5,35.5,2024,1,6,1.65
32.5,34.5,2024,1,6,1.53
32.5,35.5,2024,1,6,1.58
29.5,34.5,2024,1,7,1.81
29.5,35.5,2024,1,7,1.79
30.5,34.5,2024,1,7,1.75
30.5,35.5,2024,1,7,1.71
31.5,34.5,2024,1,7,1.62
31.5,35.5,2024,1,7,1.63
32.5,34.5,2024,1,7,1.62
32.5,35.5,2024,1,7,1.57
29.5,34.5,2024,1,8,1.74
29.5,35.5,2024,1,8,1.8
30.5,34.5,2024,1,8,1.65
30.5,35.5,2024,1,8,1.59
31.5,34.5,2024,1,8,1.43
31.5,35.5,2024,1,8,1.44
32.5,34.5,2024,1,8,1.32
32.5,35.5,2024,1,8,1.3
29.5,34.5,2024,1,9,1.61
29.5,35.5,2024,1,9,1.54
30.5,34.5,2024,1,9,1.66
30.5,35.5,2024,1,9,1.63
31.5,34.5,2024,1,9,1.47
31.5,35.5,2024,1,9,1.59
32.5,34.5,2024,1,9,1.37
32.5,35.5,2024,1,9,1.5
29.5,34.5,2024,1,10,1.78
29.5,35.5,2024,1,10,1.81
30.5,34.5,2024,1,10,1.6
30.5,35.5,2024,1,10,1.69
31.5,34.5,2024,1,10,1.49
31.5,35.5,2024,1,10,1.61
32.5,34.5,2024,1,10,1.3
32.5,35.5,2024,1,10,1.24
29.5,34.5,2024,1,11,1.67
29.5,35.5,2024,1,11,1.79
30.5,34.5,2024,1,11,1.56
30.5,35.5,2024,1,11,1.47
31.5,34.5,2024,1,11,0.95
31.5,35.5,2024,1,11,0.81
32.5,34.5,2024,1,11,1.09
32.5,35.5,2024,1,11,0.81
29.5,34.5,2024,1,12,1.8
29.5,35.5,2024,1,12,1.77
30.5,34.5,2024,1,12,1.68
30.5,35.5,2024,1,12,1.5
31.5,34.5,2024,1,12,1.01
31.5,35.5,2024,1,12,0.78
32.5,34.5,2024,1,12,1.08
32.5,35.5,2024,1,12,0.76
29.5,34.5,2024,1,13,1.86
29.5,35.5,2024,1,13,1.87
30.5,34.5,2024,1,13,1.67
30.5,35.5,2024,1,13,1.65
31.5,34.5,2024,1,13,1.48
31.5,35.5,2024,1,13,1.54
32.5,34.5,2024,1,13,1.12
32.5,35.5,2024,1,13,1.18
29.5,34.5,2024,1,14,1.48
29.5,35.5,2024,1,14,1.81
30.5,34.5,2024,1,14,1.35
30.5,35.5,2024,1,14,1.27
31.5,34.5,2024,1,14,1.1
31.5,35.5,2024,1,14,0.87
32.5,34.5,2024,1,14,1.27
32.5,35.5,2024,1,14,0.95
29.5,34.5,2024,1,15,1.89
29.5,35.5,2024,1,15,1.79
30.5,34.5,2024,1,15,1.77
30.5,35.5,2024,1,15,1.73
31.5,34.5,2024,1,15,1.28
31.5,35.5,2024,1,15,1.47
32.5,34.5,2024,1,15,1.26
32.5,35.5,2024,1,15,1.12
29.5,34.5,2024,1,16,2.08
29.5,35.5,2024,1,16,2.07
30.5,34.5,2024,1,16,1.95
30.5,35.5,2024,1,16,2.01
31.5,34.5,2024,1,16,1.8
31.5,35.5,2024,1,16,1.9
32.5,34.5,2024,1,16,1.53
32.5,35.5,2024,1,16,1.68
29.5,34.5,2024,1,17,1.58
29.5,35.5,2024,1,17,1.59
30.5,34.5,2024,1,17,1.37
30.5,35.5,2024,1,17,1.4
31.5,34.5,2024,1,17,1.05
31.5,35.5,2024,1,17,1.16
32.5,34.5,2024,1,17,1.07
32.5,35.5,2024,1,17,0.97
29.5,34.5,2024,1,18,1.84
29.5,35.5,2024,1,18,1.91
30.5,34.5,2024,1,18,1.78
30.5,35.5,2024,1,18,1.78
31.5,34.5,2024,1,18,1.67
31.5,35.5,2024,1,18,1.71
32.5,34.5,2024,1,18,1.6
32.5,35.5,2024,1,18,1.66
29.5,34.5,2024,1,19,1.94
29.5,35.5,2024,1,19,1.93
30.5,34.5,2024,1,19,1.88
30.5,35.5,2024,1,19,1.85
31.5,34.5,2024,1,19,1.7
31.5,35.5,2024,1,19,1.77
32.5,34.5,2024,1,19,1.67
32.5,35.5,2024,1,19,1.7
29.5,34.5,2024,1,20,1.97
29.5,35.5,2024,1,20,1.97
30.5,34.5,2024,1,20,1.88
30.5,35.5,2024,1,20,1.88
31.5,34.5,2024,1,20,1.72
31.5,35.5,2024,1,20,1.8
32.5,34.5,2024,1,20,1.65
32.5,35.5,2024,1,20,1.7
29.5,34.5,2024,1,21,1.62
29.5,35.5,2024,1,21,1.62
30.5,34.5,2024,1,21,1.59
30.5,35.5,2024,1,21,1.55
31.5,34.5,2024,1,21,1.49
31.5,35.5,2024,1,21,1.45
32.5,34.5,2024,1,21,1.16
32.5,35.5,2024,1,21,1.21
29.5,34.5,2024,1,22,1.75
29.5,35.5,2024,1,22,1.91
30.5,34.5,2024,1,22,1.82
30.5,35.5,2024,1,22,1.86
31.5,34.5,2024,1,22,1.73
31.5,35.5,2024,1,22,1.78
32.5,34.5,2024,1,22,1.65
32.5,35.5,2024,1,22,1.71
29.5,34.5,2024,1,23,1.55
29.5,35.5,2024,1,23,1.52
30.5,34.5,2024,1,23,1.35
30.5,35.5,2024,1,23,1.44
31.5,34.5,2024,1,23,1.13
31.5,35.5,2024,1,23,0.94
32.5,34.5,2024,1,23,1.27
32.5,35.5,2024,1,23,0.69
29.5,34.5,2024,1,24,1.76
29.5,35.5,2024,1,24,1.71
30.5,34.5,2024,1,24,1.68
30.5,35.5,2024,1,24,1.62
31.5,34.5,2024,1,24,1.18
31.5,35.5,2024,1,24,1.19
32.5,34.5,2024,1,24,1.25
32.5,35.5,2024,1,24,0.92
29.5,34.5,2024,1,25,2.01
29.5,35.5,2024,1,25,2.02
30.5,34.5,2024,1,25,1.9
30.5,35.5,2024,1,25,1.91
31.5,34.5,2024,1,25,1.46
31.5,35.5,2024,1,25,1.7
32.5,34.5,2024,1,25,1.08
32.5,35.5,2024,1,25,1.16
29.5,34.5,2024,1,26,1.8
29.5,35.5,2024,1,26,1.78
30.5,34.5,2024,1,26,1.61
30.5,35.5,2024,1,26,1.42
31.5,34.5,2024,1,26,1.24
31.5,35.5,2024,1,26,0.94
32.5,34.5,2024,1,26,0.94
32.5,35.5,2024,1,26,0.59
29.5,34.5,2024,1,27,1.65
29.5,35.5,2024,1,27,1.63
30.5,34.5,2024,1,27,1.34
30.5,35.5,2024,1,27,1.14
31.5,34.5,2024,1,27,1.06
31.5,35.5,2024,1,27,0.9
32.5,34.5,2024,1,27,1.28
32.5,35.5,2024,1,27,1.04
29.5,34.5,2024,1,28,1.76
29.5,35.5,2024,1,28,1.84
30.5,34.5,2024,1,28,1.68
30.5,35.5,2024,1,28,1.35
31.5,34.5,2024,1,28,1.05
31.5,35.5,2024,1,28,1.08
32.5,34.5,2024,1,28,1.11
32.5,35.5,2024,1,28,0.99
29.5,34.5,2024,1,29,1.91
29.5,35.5,2024,1,29,1.98
30.5,34.5,2024,1,29,1.81
30.5,35.5,2024,1,29,1.61
31.5,34.5,2024,1,29,1.05
31.5,35.5,2024,1,29,1.16
32.5,34.5,2024,1,29,1.38
32.5,35.5,2024,1,29,1.12
29.5,34.5,2024,1,30,2.01
29.5,35.5,2024,1,30,2.04
30.5,34.5,2024,1,30,1.76
30.5,35.5,2024,1,30,1.83
31.5,34.5,2024,1,30,1.51
31.5,35.5,2024,1,30,1.6
32.5,34.5,2024,1,30,0.87
32.5,35.5,2024,1,30,1.01
29.5,34.5,2024,1,31,1.79
29.5,35.5,2024,1,31,1.77
30.5,34.5,2024,1,31,1.81
30.5,35.5,2024,1,31,1.74
31.5,34.5,2024,1,31,1.53
31.5,35.5,2024,1,31,1.68
32.5,34.5,2024,1,31,0.65
32.5,35.5,2024,1,31,1.14
29.5,34.5,2024,2,1,1.8
29.5,35.5,2024,2,1,1.68
30.5,34.5,2024,2,1,1.93
30.5,35.5,2024,2,1,1.58
31.5,34.5,2024,2,1,1.47
31.5,35.5,2024,2,1,1.41
32.5,34.5,2024,2,1,0.99
32.5,35.5,2024,2,1,0.97
29.5,34.5,2024,2,2,1.45
29.5,35.5,2024,2,2,1.39
30.5,34.5,2024,2,2,1.39
30.5,35.5,2024,2,2,1.15
31.5,34.5,2024,2,2,1.11
31.5,35.5,2024,2,2,0.8
32.5,34.5,2024,2,2,1.65
32.5,35.5,2024,2,2,1.43
29.5,34.5,2024,2,3,1.92
29.5,35.5,2024,2,3,1.94
30.5,34.5,2024,2,3,1.88
30.5,35.5,2024,2,3,1.78
31.5,34.5,2024,2,3,1.58
31.5,35.5,2024,2,3,1.39
32.5,34.5,2024,2,3,1.07
32.5,35.5,2024,2,3,1.04
29.5,34.5,2024,2,4,2.17
29.5,35.5,2024,2,4,2.19
30.5,34.5,2024,2,4,2.1
30.5,35.5,2024,2,4,2.09
31.5,34.5,2024,2,4,1.34
31.5,35.5,2024,2,4,1.51
32.5,34.5,2024,2,4,1.06
32.5,35.5,2024,2,4,1.01
29.5,34.5,2024,2,5,2.16
29.5,35.5,2024,2,5,2.18
30.5,34.5,2024,2,5,2.05
30.5,35.5,2024,2,5,1.98
31.5,34.5,2024,2,5,1.62
31.5,35.5,2024,2,5,1.28
32.5,34.5,2024,2,5,1.09
32.5,35.5,2024,2,5,0.98
29.5,34.5,2024,2,6,2.12
29.5,35.5,2024,2,6,2.18
30.5,34.5,2024,2,6,1.56
30.5,35.5,2024,2,6,1.09
31.5,34.5,2024,2,6,1.58
31.5,35.5,2024,2,6,1.2
32.5,34.5,2024,2,6,1.91
32.5,35.5,2024,2,6,1.7
29.5,34.5,2024,2,7,2.25
29.5,35.5,2024,2,7,2.25
30.5,34.5,2024,2,7,2.19
30.5,35.5,2024,2,7,2.17
31.5,34.5,2024,2,7,2.05
31.5,35.5,2024,2,7,2.05
32.5,34.5,2024,2,7,1.93
32.5,35.5,2024,2,7,1.95
29.5,34.5,2024,2,8,2.21
29.5,35.5,2024,2,8,2.23
30.5,34.5,2024,2,8,2.06
30.5,35.5,2024,2,8,2.14
31.5,34.5,2024,2,8,1.98
31.5,35.5,2024,2,8,2.0
32.5,34.5,2024,2,8,1.99
32.5,35.5,2024,2,8,1.93
29.5,34.5,2024,2,9,2.24
29.5,35.5,2024,2,9,2.29
30.5,34.5,2024,2,9,2.17
30.5,35.5,2024,2,9,2.2
31.5,34.5,2024,2,9,1.92
31.5,35.5,2024,2,9,2.05
32.5,34.5,2024,2,9,1.89
32.5,35.5,2024,2,9,1.78
29.5,34.5,2024,2,10,2.27
29.5,35.5,2024,2,10,2.31
30.5,34.5,2024,2,10,2.14
30.5,35.5,2024,2,10,2.19
31.5,34.5,2024,2,10,1.95
31.5,35.5,2024,2,10,1.95
32.5,34.5,2024,2,10,1.92
32.5,35.5,2024,2,10,1.8
29.5,34.5,2024,2,11,2.35
29.5,35.5,2024,2,11,2.35
30.5,34.5,2024,2,11,2.24
30.5,35.5,2024,2,11,2.24
31.5,34.5,2024,2,11,2.14
31.5,35.5,2024,2,11,2.17
32.5,34.5,2024,2,11,2.06
32.5,35.5,2024,2,11,2.05
29.5,34.5,2024,2,12,1.79
29.5,35.5,2024,2,12,1.88
30.5,34.5,2024,2,12,1.54
30.5,35.5,2024,2,12,1.68
31.5,34.5,2024,2,12,1.32
31.5,35.5,2024,2,12,1.54
32.5,34.5,2024,2,12,1.19
32.5,35.5,2024,2,12,1.45
29.5,34.5,2024,2,13,1.88
29.5,35.5,2024,2,13,2.11
30.5,34.5,2024,2,13,1.67
30.5,35.5,2024,2,13,1.67
31.5,34.5,2024,2,13,1.3
31.5,35.5,2024,2,13,1.46
32.5,34.5,2024,2,13,1.1
32.5,35.5,2024,2,13,1.39
29.5,34.5,2024,2,14,1.87
29.5,35.5,2024,2,14,1.99
30.5,34.5,2024,2,14,1.88
30.5,35.5,2024,2,14,1.72
31.5,34.5,2024,2,14,1.81
31.5,35.5,2024,2,14,1.56
32.5,34.5,2024,2,14,1.29
32.5,35.5,2024,2,14,0.85
29.5,34.5,2024,2,15,1.49
29.5,35.5,2024,2,15,1.37
30.5,34.5,2024,2,15,1.74
30.5,35.5,2024,2,15,1.4
31.5,34.5,2024,2,15,1.88
31.5,35.5,2024,2,15,1.49
32.5,34.5,2024,2,15,1.39
32.5,35.5,2024,2,15,1.39
29.5,34.5,2024,2,16,1.55
29.5,35.5,2024,2,16,1.72
30.5,34.5,2024,2,16,1.7
30.5,35.5,2024,2,16,1.42
31.5,34.5,2024,2,16,1.68
31.5,35.5,2024,2,16,1.23
32.5,34.5,2024,2,16,0.78
32.5,35.5,2024,2,16,0.62
29.5,34.5,2024,2,17,1.86
29.5,35.5,2024,2,17,2.08
30.5,34.5,2024,2,17,1.73
30.5,35.5,2024,2,17,1.48
31.5,34.5,2024,2,17,1.76
31.5,35.5,2024,2,17,1.3
32.5,34.5,2024,2,17,1.12
32.5,35.5,2024,2,17,0.86
29.5,34.5,2024,2,18,2.35
29.5,35.5,2024,2,18,2.43
30.5,34.5,2024,2,18,2.04
30.5,35.5,2024,2,18,1.9
31.5,34.5,2024,2,18,1.21
31.5,35.5,2024,2,18,1.2
32.5,34.5,2024,2,18,1.71
32.5,35.5,2024,2,18,1.36
29.5,34.5,2024,2,19,2.14
29.5,35.5,2024,2,19,2.42
30.5,34.5,2024,2,19,1.94
30.5,35.5,2024,2,19,1.78
31.5,34.5,2024,2,19,1.66
31.5,35.5,2024,2,19,1.12
32.5,34.5,2024,2,19,1.94
32.5,35.5,2024,2,19,1.35
29.5,34.5,2024,2,20,2.46
29.5,35.5,2024,2,20,2.48
30.5,34.5,2024,2,20,2.34
30.5,35.5,2024,2,20,2.32
31.5,34.5,2024,2,20,1.83
31.5,35.5,2024,2,20,1.77
32.5,34.5,2024,2,20,1.53
32.5,35.5,2024,2,20,1.59
29.5,34.5,2024,2,21,2.37
29.5,35.5,2024,2,21,2.42
30.5,34.5,2024,2,21,2.41
30.5,35.5,2024,2,21,2.3
31.5,34.5,2024,2,21,2.31
31.5,35.5,2024,2,21,2.3
32.5,34.5,2024,2,21,2.28
32.5,35.5,2024,2,21,2.25
29.5,34.5,2024,2,22,2.24
29.5,35.5,2024,2,22,2.28
30.5,34.5,2024,2,22,2.35
30.5,35.5,2024,2,22,2.32
31.5,34.5,2024,2,22,2.15
31.5,35.5,2024,2,22,2.26
32.5,34.5,2024,2,22,2.21
32.5,35.5,2024,2,22,2.12
29.5,34.5,2024,2,23,1.5
29.5,35.5,2024,2,23,1.51
30.5,34.5,2024,2,23,1.46
30.5,35.5,2024,2,23,1.56
31.5,34.5,2024,2,23,1.27
31.5,35.5,2024,2,23,1.52
32.5,34.5,2024,2,23,1.26
