-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_LW_DWN
29.5,34.0,2024,1,1,-999.0
29.5,34.5,2024,1,1,6.86
29.5,35.0,2024,1,1,-999.0
29.5,35.5,2024,1,1,6.43
29.5,36.0,2024,1,1,-999.0
30.0,34.0,2024,1,1,-999.0
30.0,34.5,2024,1,1,-999.0
30.0,35.0,2024,1,1,-999.0
30.0,35.5,2024,1,1,-999.0
30.0,36.0,2024,1,1,-999.0
30.5,34.0,2024,1,1,-999.0
30.5,34.5,2024,1,1,7.21
30.5,35.0,2024,1,1,-999.0
30.5,35.5,2024,1,1,6.67
30.5,36.0,2024,1,1,-999.0
31.0,34.0,2024,1,1,-999.0
31.0,34.5,2024,1,1,-999.0
31.0,35.0,2024,1,1,-999.0
31.0,35.5,2024,1,1,-999.0
31.0,36.0,2024,1,1,-999.0
31.5,34.0,2024,1,1,-999.0
31.5,34.5,2024,1,1,7.87
31.5,35.0,2024,1,1,-999.0
31.5,35.5,2024,1,1,7.09
31.5,36.0,2024,1,1,-999.0
32.0,34.0,2024,1,1,-999.0
32.0,34.5,2024,1,1,-999.0
32.0,35.0,2024,1,1,-999.0
32.0,35.5,2024,1,1,-999.0
32.0,36.0,2024,1,1,-999.0
32.5,34.0,2024,1,1,-999.0
32.5,34.5,2024,1,1,8.06
32.5,35.0,2024,1,1,-999.0
32.5,35.5,2024,1,1,7.18
32.5,36.0,2024,1,1,-999.0
33.0,34.0,2024,1,1,-999.0
33.0,34.5,2024,1,1,-999.0
33.0,35.0,2024,1,1,-999.0
33.0,35.5,2024,1,1,-999.0
33.0,36.0,2024,1,1,-999.0
29.5,34.0,2024,1,2,-999.0
29.5,34.5,2024,1,2,7.1
29.5,35.0,2024,1,2,-999.0
29.5,35.5,2024,1,2,6.5
29.5,36.0,2024,1,2,-999.0
30.0,34.0,2024,1,2,-999.0
30.0,34.5,2024,1,2,-999.0
30.0,35.0,2024,1,2,-999.0
30.0,35.5,2024,1,2,-999.0
30.0,36.0,2024,1,2,-999.0
30.5,34.0,2024,1,2,-999.0
30.5,34.5,2024,1,2,7.51
30.5,35.0,2024,1,2,-999.0
30.5,35.5,2024,1,2,7.18
30.5,36.0,2024,1,2,-999.0
31.0,34.0,2024,1,2,-999.0
31.0,34.5,2024,1,2,-999.0
31.0,35.0,2024,1,2,-999.0
31.0,35.5,2024,1,2,-999.0
31.0,36.0,2024,1,2,-999.0
31.5,34.0,2024,1,2,-999.0
31.5,34.5,2024,1,2,8.51
31.5,35.0,2024,1,2,-999.0
31.5,35.5,2024,1,2,7.68
31.5,36.0,2024,1,2,-999.0
32.0,34.0,2024,1,2,-999.0
32.0,34.5,2024,1,2,-999.0
32.0,35.0,2024,1,2,-999.0
32.0,35.5,2024,1,2,-999.0
32.0,36.0,2024,1,2,-999.0
32.5,34.0,2024,1,2,-999.0
32.5,34.5,2024,1,2,8.32
32.5,35.0,2024,1,2,-999.0
32.5,35.5,2024,1,2,7.68
32.5,36.0,2024,1,2,-999.0
33.0,34.0,2024,1,2,-999.0
33.0,34.5,2024,1,2,-999.0
33.0,35.0,2024,1,2,-999.0
33.0,35.5,2024,1,2,-999.0
33.0,36.0,2024,1,2,-999.0
29.5,34.0,2024,1,3,-999.0
29.5,34.5,2024,1,3,6.78
29.5,35.0,2024,1,3,-999.0
29.5,35.5,2024,1,3,6.43
29.5,36.0,2024,1,3,-999.0
30.0,34.0,2024,1,3,-999.0
30.0,34.5,2024,1,3,-999.0
30.0,35.0,2024,1,3,-999.0
30.0,35.5,2024,1,3,-999.0
30.0,36.0,2024,1,3,-999.0
30.5,34.0,2024,1,3,-999.0
30.5,34.5,2024,1,3,7.13
30.5,35.0,2024,1,3,-999.0
30.5,35.5,2024,1,3,6.92
30.5,36.0,2024,1,3,-999.0
31.0,34.0,2024,1,3,-999.0
31.0,34.5,2024,1,3,-999.0
31.0,35.0,2024,1,3,-999.0
31.0,35.5,2024,1,3,-999.0
31.0,36.0,2024,1,3,-999.0
31.5,34.0,2024,1,3,-999.0
31.5,34.5,2024,1,3,8.58
31.5,35.0,2024,1,3,-999.0
31.5,35.5,2024,1,3,7.58
31.5,36.0,2024,1,3,-999.0
32.0,34.0,2024,1,3,-999.0
32.0,34.5,2024,1,3,-999.0
32.0,35.0,2024,1,3,-999.0
32.0,35.5,2024,1,3,-999.0
32.0,36.0,2024,1,3,-999.0
32.5,34.0,2024,1,3,-999.0
32.5,34.5,2024,1,3,8.38
32.5,35.0,2024,1,3,-999.0
32.5,35.5,2024,1,3,8.08
32.5,36.0,2024,1,3,-999.0
33.0,34.0,2024,1,3,-999.0
33.0,34.5,2024,1,3,-999.0
33.0,35.0,2024,1,3,-999.0
33.0,35.5,2024,1,3,-999.0
33.0,36.0,2024,1,3,-999.0
29.5,34.0,2024,1,4,-999.0
29.5,34.5,2024,1,4,6.67
29.5,35.0,2024,1,4,-999.0
29.5,35.5,2024,1,4,6.43
29.5,36.0,2024,1,4,-999.0
30.0,34.0,2024,1,4,-999.0
30.0,34.5,2024,1,4,-999.0
30.0,35.0,2024,1,4,-999.0
30.0,35.5,2024,1,4,-999.0
30.0,36.0,2024,1,4,-999.0
30.5,34.0,2024,1,4,-999.0
30.5,34.5,2024,1,4,7.08
30.5,35.0,2024,1,4,-999.0
30.5,35.5,2024,1,4,6.68
30.5,36.0,2024,1,4,-999.0
31.0,34.0,2024,1,4,-999.0
31.0,34.5,2024,1,4,-999.0
31.0,35.0,2024,1,4,-999.0
31.0,35.5,2024,1,4,-999.0
31.0,36.0,2024,1,4,-999.0
31.5,34.0,2024,1,4,-999.0
31.5,34.5,2024,1,4,7.99
31.5,35.0,2024,1,4,-999.0
31.5,35.5,2024,1,4,7.34
31.5,36.0,2024,1,4,-999.0
32.0,34.0,2024,1,4,-999.0
32.0,34.5,2024,1,4,-999.0
32.0,35.0,2024,1,4,-999.0
32.0,35.5,2024,1,4,-999.0
32.0,36.0,2024,1,4,-999.0
32.5,34.0,2024,1,4,-999.0
32.5,34.5,2024,1,4,8.14
32.5,35.0,2024,1,4,-999.0
32.5,35.5,2024,1,4,7.71
32.5,36.0,2024,1,4,-999.0
33.0,34.0,2024,1,4,-999.0
33.0,34.5,2024,1,4,-999.0
33.0,35.0,2024,1,4,-999.0
33.0,35.5,2024,1,4,-999.0
33.0,36.0,2024,1,4,-999.0
29.5,34.0,2024,1,5,-999.0
29.5,34.5,2024,1,5,6.58
29.5,35.0,2024,1,5,-999.0
29.5,35.5,2024,1,5,6.29
29.5,36.0,2024,1,5,-999.0
30.0,34.0,2024,1,5,-999.0
30.0,34.5,2024,1,5,-999.0
30.0,35.0,2024,1,5,-999.0
30.0,35.5,2024,1,5,-999.0
30.0,36.0,2024,1,5,-999.0
30.5,34.0,2024,1,5,-999.0
30.5,34.5,2024,1,5,7.02
30.5,35.0,2024,1,5,-999.0
30.5,35.5,2024,1,5,6.69
30.5,36.0,2024,1,5,-999.0
31.0,34.0,2024,1,5,-999.0
31.0,34.5,2024,1,5,-999.0
31.0,35.0,2024,1,5,-999.0
31.0,35.5,2024,1,5,-999.0
31.0,36.0,2024,1,5,-999.0
31.5,34.0,2024,1,5,-999.0
31.5,34.5,2024,1,5,8.27
31.5,35.0,2024,1,5,-999.0
31.5,35.5,2024,1,5,7.37
31.5,36.0,2024,1,5,-999.0
32.0,34.0,2024,1,5,-999.0
32.0,34.5,2024,1,5,-999.0
32.0,35.0,2024,1,5,-999.0
32.0,35.5,2024,1,5,-999.0
32.0,36.0,2024,1,5,-999.0
32.5,34.0,2024,1,5,-999.0
32.5,34.5,2024,1,5,8.63
32.5,35.0,2024,1,5,-999.0
32.5,35.5,2024,1,5,8.3
32.5,36.0,2024,1,5,-999.0
33.0,34.0,2024,1,5,-999.0
33.0,34.5,2024,1,5,-999.0
33.0,35.0,2024,1,5,-999.0
33.0,35.5,2024,1,5,-999.0
33.0,36.0,2024,1,5,-999.0
29.5,34.0,2024,1,6,-999.0
29.5,34.5,2024,1,6,6.76
29.5,35.0,2024,1,6,-999.0
29.5,35.5,2024,1,6,6.52
29.5,36.0,2024,1,6,-999.0
30.0,34.0,2024,1,6,-999.0
30.0,34.5,2024,1,6,-999.0
30.0,35.0,2024,1,6,-999.0
30.0,35.5,2024,1,6,-999.0
30.0,36.0,2024,1,6,-999.0
30.5,34.0,2024,1,6,-999.0
30.5,34.5,2024,1,6,7.04
30.5,35.0,2024,1,6,-999.0
30.5,35.5,2024,1,6,6.74
30.5,36.0,2024,1,6,-999.0
31.0,34.0,2024,1,6,-999.0
31.0,34.5,2024,1,6,-999.0
31.0,35.0,2024,1,6,-999.0
31.0,35.5,2024,1,6,-999.0
31.0,36.0,2024,1,6,-999.0
31.5,34.0,2024,1,6,-999.0
31.5,34.5,2024,1,6,7.96
31.5,35.0,2024,1,6,-999.0
31.5,35.5,2024,1,6,7.32
31.5,36.0,2024,1,6,-999.0
32.0,34.0,2024,1,6,-999.0
32.0,34.5,2024,1,6,-999.0
32.0,35.0,2024,1,6,-999.0
32.0,35.5,2024,1,6,-999.0
32.0,36.0,2024,1,6,-999.0
32.5,34.0,2024,1,6,-999.0
32.5,34.5,2024,1,6,8.1
32.5,35.0,2024,1,6,-999.0
32.5,35.5,2024,1,6,7.57
32.5,36.0,2024,1,6,-999.0
33.0,34.0,2024,1,6,-999.0
33.0,34.5,2024,1,6,-999.0
33.0,35.0,2024,1,6,-999.0
33.0,35.5,2024,1,6,-999.0
33.0,36.0,2024,1,6,-999.0
29.5,34.0,2024,1,7,-999.0
29.5,34.5,2024,1,7,7.11
29.5,35.0,2024,1,7,-999.0
29.5,35.5,2024,1,7,6.74
29.5,36.0,2024,1,7,-999.0
30.0,34.0,2024,1,7,-999.0
30.0,34.5,2024,1,7,-999.0
30.0,35.0,2024,1,7,-999.0
30.0,35.5,2024,1,7,-999.0
30.0,36.0,2024,1,7,-999.0
30.5,34.0,2024,1,7,-999.0
30.5,34.5,2024,1,7,7.2
30.5,35.0,2024,1,7,-999.0
30.5,35.5,2024,1,7,7.06
30.5,36.0,2024,1,7,-999.0
31.0,34.0,2024,1,7,-999.0
31.0,34.5,2024,1,7,-999.0
31.0,35.0,2024,1,7,-999.0
31.0,35.5,2024,1,7,-999.0
31.0,36.0,2024,1,7,-999.0
31.5,34.0,2024,1,7,-999.0
31.5,34.5,2024,1,7,7.65
31.5,35.0,2024,1,7,-999.0
31.5,35.5,2024,1,7,7.17
31.5,36.0,2024,1,7,-999.0
32.0,34.0,2024,1,7,-999.0
32.0,34.5,2024,1,7,-999.0
32.0,35.0,2024,1,7,-999.0
32.0,35.5,2024,1,7,-999.0
32.0,36.0,2024,1,7,-999.0
32.5,34.0,2024,1,7,-999.0
32.5,34.5,2024,1,7,7.71
32.5,35.0,2024,1,7,-999.0
32.5,35.5,2024,1,7,7.3
32.5,36.0,2024,1,7,-999.0
33.0,34.0,2024,1,7,-999.0
33.0,34.5,2024,1,7,-999.0
33.0,35.0,2024,1,7,-999.0
33.0,35.5,2024,1,7,-999.0
33.0,36.0,2024,1,7,-999.0
29.5,34.0,2024,1,8,-999.0
29.5,34.5,2024,1,8,6.99
29.5,35.0,2024,1,8,-999.0
29.5,35.5,2024,1,8,6.87
29.5,36.0,2024,1,8,-999.0
30.0,34.0,2024,1,8,-999.0
30.0,34.5,2024,1,8,-999.0
30.0,35.0,2024,1,8,-999.0
30.0,35.5,2024,1,8,-999.0
30.0,36.0,2024,1,8,-999.0
30.5,34.0,2024,1,8,-999.0
30.5,34.5,2024,1,8,7.14
30.5,35.0,2024,1,8,-999.0
30.5,35.5,2024,1,8,7.15
30.5,36.0,2024,1,8,-999.0
31.0,34.0,2024,1,8,-999.0
31.0,34.5,2024,1,8,-999.0
31.0,35.0,2024,1,8,-999.0
31.0,35.5,2024,1,8,-999.0
31.0,36.0,2024,1,8,-999.0
31.5,34.0,2024,1,8,-999.0
31.5,34.5,2024,1,8,7.74
31.5,35.0,2024,1,8,-999.0
31.5,35.5,2024,1,8,7.24
31.5,36.0,2024,1,8,-999.0
32.0,34.0,2024,1,8,-999.0
32.0,34.5,2024,1,8,-999.0
32.0,35.0,2024,1,8,-999.0
32.0,35.5,2024,1,8,-999.0
32.0,36.0,2024,1,8,-999.0
32.5,34.0,2024,1,8,-999.0
32.5,34.5,2024,1,8,7.75
32.5,35.0,2024,1,8,-999.0
32.5,35.5,2024,1,8,7.35
32.5,36.0,2024,1,8,-999.0
33.0,34.0,2024,1,8,-999.0
33.0,34.5,2024,1,8,-999.0
33.0,35.0,2024,1,8,-999.0
33.0,35.5,2024,1,8,-999.0
33.0,36.0,2024,1,8,-999.0
29.5,34.0,2024,1,9,-999.0
29.5,34.5,2024,1,9,6.93
29.5,35.0,2024,1,9,-999.0
29.5,35.5,2024,1,9,7.09
29.5,36.0,2024,1,9,-999.0
30.0,34.0,2024,1,9,-999.0
30.0,34.5,2024,1,9,-999.0
30.0,35.0,2024,1,9,-999.0
30.0,35.5,2024,1,9,-999.0
30.0,36.0,2024,1,9,-999.0
30.5,34.0,2024,1,9,-999.0
30.5,34.5,2024,1,9,6.78
30.5,35.0,2024,1,9,-999.0
30.5,35.5,2024,1,9,6.69
30.5,36.0,2024,1,9,-999.0
31.0,34.0,2024,1,9,-999.0
31.0,34.5,2024,1,9,-999.0
31.0,35.0,2024,1,9,-999.0
31.0,35.5,2024,1,9,-999.0
31.0,36.0,2024,1,9,-999.0
31.5,34.0,2024,1,9,-999.0
31.5,34.5,2024,1,9,7.66
31.5,35.0,2024,1,9,-999.0
31.5,35.5,2024,1,9,6.67
31.5,36.0,2024,1,9,-999.0
32.0,34.0,2024,1,9,-999.0
32.0,34.5,2024,1,9,-999.0
32.0,35.0,2024,1,9,-999.0
32.0,35.5,2024,1,9,-999.0
32.0,36.0,2024,1,9,-999.0
32.5,34.0,2024,1,9,-999.0
32.5,34.5,2024,1,9,7.84
32.5,35.0,2024,1,9,-999.0
32.5,35.5,2024,1,9,7.07
32.5,36.0,2024,1,9,-999.0
33.0,34.0,2024,1,9,-999.0
33.0,34.5,2024,1,9,-999.0
33.0,35.0,2024,1,9,-999.0
33.0,35.5,2024,1,9,-999.0
33.0,36.0,2024,1,9,-999.0
29.5,34.0,2024,1,10,-999.0
29.5,34.5,2024,1,10,6.31
29.5,35.0,2024,1,10,-999.0
29.5,35.5,2024,1,10,6.13
29.5,36.0,2024,1,10,-999.0
30.0,34.0,2024,1,10,-999.0
30.0,34.5,2024,1,10,-999.0
30.0,35.0,2024,1,10,-999.0
30.0,35.5,2024,1,10,-999.0
30.0,36.0,2024,1,10,-999.0
30.5,34.0,2024,1,10,-999.0
30.5,34.5,2024,1,10,6.63
30.5,35.0,2024,1,10,-999.0
30.5,35.5,2024,1,10,6.27
30.5,36.0,2024,1,10,-999.0
31.0,34.0,2024,1,10,-999.0
31.0,34.5,2024,1,10,-999.0
31.0,35.0,2024,1,10,-999.0
