-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2018 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M     MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M
29.5,34.375,2018,1,1,7.41
29.5,35.0,2018,1,1,8.66
29.5,35.625,2018,1,1,5.38
30.0,34.375,2018,1,1,8.75
30.0,35.0,2018,1,1,8.92
30.0,35.625,2018,1,1,4.64
30.5,34.375,2018,1,1,9.22
30.5,35.0,2018,1,1,9.18
30.5,35.625,2018,1,1,4.88
31.0,34.375,2018,1,1,10.35
31.0,35.0,2018,1,1,9.49
31.0,35.625,2018,1,1,7.97
31.5,34.375,2018,1,1,14.76
31.5,35.0,2018,1,1,9.89
31.5,35.625,2018,1,1,10.27
32.0,34.375,2018,1,1,17.14
32.0,35.0,2018,1,1,11.81
32.0,35.625,2018,1,1,10.23
32.5,34.375,2018,1,1,17.38
32.5,35.0,2018,1,1,13.59
32.5,35.625,2018,1,1,10.3
33.0,34.375,2018,1,1,17.26
33.0,35.0,2018,1,1,14.75
33.0,35.625,2018,1,1,9.49
29.5,34.375,2018,1,2,7.9
29.5,35.0,2018,1,2,9.45
29.5,35.625,2018,1,2,6.56
30.0,34.375,2018,1,2,9.03
30.0,35.0,2018,1,2,9.21
30.0,35.625,2018,1,2,6.11
30.5,34.375,2018,1,2,9.59
30.5,35.0,2018,1,2,10.2
30.5,35.625,2018,1,2,6.61
31.0,34.375,2018,1,2,11.64
31.0,35.0,2018,1,2,11.3
31.0,35.625,2018,1,2,9.78
31.5,34.375,2018,1,2,16.53
31.5,35.0,2018,1,2,12.18
31.5,35.625,2018,1,2,12.87
32.0,34.375,2018,1,2,18.33
32.0,35.0,2018,1,2,14.12
32.0,35.625,2018,1,2,13.21
32.5,34.375,2018,1,2,18.33
32.5,35.0,2018,1,2,15.85
32.5,35.625,2018,1,2,13.18
33.0,34.375,2018,1,2,18.23
33.0,35.0,2018,1,2,16.4
33.0,35.625,2018,1,2,12.49
29.5,34.375,2018,1,3,9.46
29.5,35.0,2018,1,3,11.39
29.5,35.625,2018,1,3,8.02
30.0,34.375,2018,1,3,9.88
30.0,35.0,2018,1,3,10.88
30.0,35.625,2018,1,3,7.6
30.5,34.375,2018,1,3,10.21
30.5,35.0,2018,1,3,11.66
30.5,35.625,2018,1,3,7.86
31.0,34.375,2018,1,3,11.61
31.0,35.0,2018,1,3,11.89
31.0,35.625,2018,1,3,11.28
31.5,34.375,2018,1,3,15.51
31.5,35.0,2018,1,3,11.58
31.5,35.625,2018,1,3,13.85
32.0,34.375,2018,1,3,17.89
32.0,35.0,2018,1,3,13.34
32.0,35.625,2018,1,3,13.51
32.5,34.375,2018,1,3,18.3
32.5,35.0,2018,1,3,15.27
32.5,35.625,2018,1,3,13.31
33.0,34.375,2018,1,3,18.35
33.0,35.0,2018,1,3,16.27
33.0,35.625,2018,1,3,12.21
29.5,34.375,2018,1,4,7.56
29.5,35.0,2018,1,4,9.61
29.5,35.625,2018,1,4,5.85
30.0,34.375,2018,1,4,8.99
30.0,35.0,2018,1,4,9.23
30.0,35.625,2018,1,4,4.85
30.5,34.375,2018,1,4,9.98
30.5,35.0,2018,1,4,10.14
30.5,35.625,2018,1,4,5.54
31.0,34.375,2018,1,4,11.84
31.0,35.0,2018,1,4,10.75
31.0,35.625,2018,1,4,9.16
31.5,34.375,2018,1,4,15.38
31.5,35.0,2018,1,4,10.71
31.5,35.625,2018,1,4,12.25
32.0,34.375,2018,1,4,17.53
32.0,35.0,2018,1,4,12.63
32.0,35.625,2018,1,4,12.13
32.5,34.375,2018,1,4,17.8
32.5,35.0,2018,1,4,14.68
32.5,35.625,2018,1,4,12.12
33.0,34.375,2018,1,4,17.82
33.0,35.0,2018,1,4,15.5
33.0,35.625,2018,1,4,10.99
29.5,34.375,2018,1,5,8.92
29.5,35.0,2018,1,5,10.63
29.5,35.625,2018,1,5,7.27
30.0,34.375,2018,1,5,10.68
30.0,35.0,2018,1,5,10.91
30.0,35.625,2018,1,5,5.85
30.5,34.375,2018,1,5,11.59
30.5,35.0,2018,1,5,11.54
30.5,35.625,2018,1,5,5.92
31.0,34.375,2018,1,5,13.11
31.0,35.0,2018,1,5,11.9
31.0,35.625,2018,1,5,9.72
31.5,34.375,2018,1,5,15.85
31.5,35.0,2018,1,5,11.55
31.5,35.625,2018,1,5,12.52
32.0,34.375,2018,1,5,17.41
32.0,35.0,2018,1,5,12.76
32.0,35.625,2018,1,5,11.85
32.5,34.375,2018,1,5,17.48
32.5,35.0,2018,1,5,14.35
32.5,35.625,2018,1,5,11.45
33.0,34.375,2018,1,5,17.4
33.0,35.0,2018,1,5,14.95
33.0,35.625,2018,1,5,9.68
29.5,34.375,2018,1,6,9.54
29.5,35.0,2018,1,6,10.87
29.5,35.625,2018,1,6,7.97
30.0,34.375,2018,1,6,10.68
30.0,35.0,2018,1,6,10.5
30.0,35.625,2018,1,6,6.71
30.5,34.375,2018,1,6,10.89
30.5,35.0,2018,1,6,11.44
30.5,35.625,2018,1,6,7.23
31.0,34.375,2018,1,6,13.1
31.0,35.0,2018,1,6,12.7
31.0,35.625,2018,1,6,10.94
31.5,34.375,2018,1,6,16.59
31.5,35.0,2018,1,6,12.61
31.5,35.625,2018,1,6,13.55
32.0,34.375,2018,1,6,17.94
32.0,35.0,2018,1,6,13.31
32.0,35.625,2018,1,6,13.08
32.5,34.375,2018,1,6,17.83
32.5,35.0,2018,1,6,14.62
32.5,35.625,2018,1,6,12.62
33.0,34.375,2018,1,6,17.67
33.0,35.0,2018,1,6,15.15
33.0,35.625,2018,1,6,10.34
29.5,34.375,2018,1,7,9.99
29.5,35.0,2018,1,7,11.43
29.5,35.625,2018,1,7,7.53
30.0,34.375,2018,1,7,10.67
30.0,35.0,2018,1,7,11.11
30.0,35.625,2018,1,7,7.16
30.5,34.375,2018,1,7,10.78
30.5,35.0,2018,1,7,11.53
30.5,35.625,2018,1,7,7.17
31.0,34.375,2018,1,7,12.24
31.0,35.0,2018,1,7,11.69
31.0,35.625,2018,1,7,9.94
31.5,34.375,2018,1,7,15.94
31.5,35.0,2018,1,7,11.06
31.5,35.625,2018,1,7,12.82
32.0,34.375,2018,1,7,17.61
32.0,35.0,2018,1,7,11.62
32.0,35.625,2018,1,7,12.18
32.5,34.375,2018,1,7,17.59
32.5,35.0,2018,1,7,12.88
32.5,35.625,2018,1,7,10.87
33.0,34.375,2018,1,7,17.62
33.0,35.0,2018,1,7,14.58
33.0,35.625,2018,1,7,10.25
29.5,34.375,2018,1,8,8.92
29.5,35.0,2018,1,8,10.64
29.5,35.625,2018,1,8,6.08
30.0,34.375,2018,1,8,9.28
30.0,35.0,2018,1,8,10.28
30.0,35.625,2018,1,8,5.38
30.5,34.375,2018,1,8,9.62
30.5,35.0,2018,1,8,10.42
30.5,35.625,2018,1,8,6.03
31.0,34.375,2018,1,8,10.9
31.0,35.0,2018,1,8,10.81
31.0,35.625,2018,1,8,9.6
31.5,34.375,2018,1,8,14.86
31.5,35.0,2018,1,8,10.43
31.5,35.625,2018,1,8,12.87
32.0,34.375,2018,1,8,17.87
32.0,35.0,2018,1,8,11.44
32.0,35.625,2018,1,8,12.04
32.5,34.375,2018,1,8,17.94
32.5,35.0,2018,1,8,13.09
32.5,35.625,2018,1,8,11.23
33.0,34.375,2018,1,8,18.08
33.0,35.0,2018,1,8,15.07
33.0,35.625,2018,1,8,10.39
29.5,34.375,2018,1,9,8.6
29.5,35.0,2018,1,9,11.28
29.5,35.625,2018,1,9,9.21
30.0,34.375,2018,1,9,9.43
30.0,35.0,2018,1,9,10.11
30.0,35.625,2018,1,9,8.52
30.5,34.375,2018,1,9,9.43
30.5,35.0,2018,1,9,10.59
30.5,35.625,2018,1,9,7.53
31.0,34.375,2018,1,9,11.0
31.0,35.0,2018,1,9,10.87
31.0,35.625,2018,1,9,10.63
31.5,34.375,2018,1,9,15.22
31.5,35.0,2018,1,9,10.45
31.5,35.625,2018,1,9,13.57
32.0,34.375,2018,1,9,17.14
32.0,35.0,2018,1,9,12.04
32.0,35.625,2018,1,9,12.36
32.5,34.375,2018,1,9,17.08
32.5,35.0,2018,1,9,13.23
32.5,35.625,2018,1,9,11.11
33.0,34.375,2018,1,9,16.91
33.0,35.0,2018,1,9,14.44
33.0,35.625,2018,1,9,10.06
29.5,34.375,2018,1,10,9.9
29.5,35.0,2018,1,10,12.75
29.5,35.625,2018,1,10,11.68
30.0,34.375,2018,1,10,10.48
30.0,35.0,2018,1,10,11.11
30.0,35.625,2018,1,10,10.32
30.5,34.375,2018,1,10,10.7
30.5,35.0,2018,1,10,11.52
30.5,35.625,2018,1,10,9.49
31.0,34.375,2018,1,10,12.12
31.0,35.0,2018,1,10,11.85
31.0,35.625,2018,1,10,10.94
31.5,34.375,2018,1,10,15.9
31.5,35.0,2018,1,10,11.46
31.5,35.625,2018,1,10,13.38
32.0,34.375,2018,1,10,16.97
32.0,35.0,2018,1,10,13.12
32.0,35.625,2018,1,10,13.37
32.5,34.375,2018,1,10,16.84
32.5,35.0,2018,1,10,14.12
32.5,35.625,2018,1,10,12.75
33.0,34.375,2018,1,10,16.72
33.0,35.0,2018,1,10,14.95
33.0,35.625,2018,1,10,11.3
29.5,34.375,2018,1,11,13.38
29.5,35.0,2018,1,11,15.47
29.5,35.625,2018,1,11,12.77
30.0,34.375,2018,1,11,13.99
30.0,35.0,2018,1,11,14.48
30.0,35.625,2018,1,11,11.53
30.5,34.375,2018,1,11,13.62
30.5,35.0,2018,1,11,14.67
30.5,35.625,2018,1,11,11.13
31.0,34.375,2018,1,11,14.32
31.0,35.0,2018,1,11,15.0
31.0,35.625,2018,1,11,14.52
31.5,34.375,2018,1,11,16.83
31.5,35.0,2018,1,11,13.65
31.5,35.625,2018,1,11,17.1
32.0,34.375,2018,1,11,18.63
32.0,35.0,2018,1,11,13.85
32.0,35.625,2018,1,11,15.64
32.5,34.375,2018,1,11,18.61
32.5,35.0,2018,1,11,14.76
32.5,35.625,2018,1,11,14.12
33.0,34.375,2018,1,11,18.37
33.0,35.0,2018,1,11,15.75
33.0,35.625,2018,1,11,13.36
29.5,34.375,2018,1,12,11.19
29.5,35.0,2018,1,12,13.75
29.5,35.625,2018,1,12,11.25
30.0,34.375,2018,1,12,11.19
30.0,35.0,2018,1,12,11.91
30.0,35.625,2018,1,12,9.46
30.5,34.375,2018,1,12,11.18
30.5,35.0,2018,1,12,11.96
30.5,35.625,2018,1,12,8.72
31.0,34.375,2018,1,12,11.71
31.0,35.0,2018,1,12,11.79
31.0,35.625,2018,1,12,11.61
31.5,34.375,2018,1,12,15.74
31.5,35.0,2018,1,12,11.37
31.5,35.625,2018,1,12,13.89
32.0,34.375,2018,1,12,18.23
32.0,35.0,2018,1,12,13.15
32.0,35.625,2018,1,12,13.18
32.5,34.375,2018,1,12,18.25
32.5,35.0,2018,1,12,14.82
32.5,35.625,2018,1,12,12.36
33.0,34.375,2018,1,12,17.95
33.0,35.0,2018,1,12,15.72
33.0,35.625,2018,1,12,11.53
29.5,34.375,2018,1,13,11.42
29.5,35.0,2018,1,13,13.17
29.5,35.625,2018,1,13,10.25
30.0,34.375,2018,1,13,11.66
30.0,35.0,2018,1,13,12.06
30.0,35.625,2018,1,13,8.64
30.5,34.375,2018,1,13,11.77
30.5,35.0,2018,1,13,12.79
30.5,35.625,2018,1,13,8.85
31.0,34.375,2018,1,13,11.97
31.0,35.0,2018,1,13,12.42
31.0,35.625,2018,1,13,12.06
31.5,34.375,2018,1,13,15.23
31.5,35.0,2018,1,13,11.85
31.5,35.625,2018,1,13,14.11
32.0,34.375,2018,1,13,17.7
32.0,35.0,2018,1,13,12.75
32.0,35.625,2018,1,13,13.57
32.5,34.375,2018,1,13,17.78
32.5,35.0,2018,1,13,14.17
32.5,35.625,2018,1,13,13.09
33.0,34.375,2018,1,13,17.57
33.0,35.0,2018,1,13,15.41
33.0,35.625,2018,1,13,12.3
29.5,34.375,2018,1,14,9.61
29.5,35.0,2018,1,14,10.74
29.5,35.625,2018,1,14,7.82
30.0,34.375,2018,1,14,10.27
30.0,35.0,2018,1,14,10.2
30.0,35.625,2018,1,14,6.55
30.5,34.375,2018,1,14,10.39
30.5,35.0,2018,1,14,11.28
30.5,35.625,2018,1,14,6.49
31.0,34.375,2018,1,14,11.78
31.0,35.0,2018,1,14,11.76
31.0,35.625,2018,1,14,9.94
31.5,34.375,2018,1,14,16.19
31.5,35.0,2018,1,14,11.99
31.5,35.625,2018,1,14,12.87
32.0,34.375,2018,1,14,17.8
32.0,35.0,2018,1,14,13.56
32.0,35.625,2018,1,14,12.84
32.5,34.375,2018,1,14,17.6
32.5,35.0,2018,1,14,15.12
32.5,35.625,2018,1,14,12.48
33.0,34.375,2018,1,14,17.33
33.0,35.0,2018,1,14,15.57
33.0,35.625,2018,1,14,11.53
29.5,34.375,2018,1,15,8.77
29.5,35.0,2018,1,15,9.92
29.5,35.625,2018,1,15,7.9
30.0,34.375,2018,1,15,9.37
30.0,35.0,2018,1,15,9.69
30.0,35.625,2018,1,15,7.21
30.5,34.375,2018,1,15,10.37
30.5,35.0,2018,1,15,11.07
30.5,35.625,2018,1,15,7.28
31.0,34.375,2018,1,15,12.74
31.0,35.0,2018,1,15,11.96
31.0,35.625,2018,1,15,10.15
31.5,34.375,2018,1,15,16.2
31.5,35.0,2018,1,15,12.35
31.5,35.625,2018,1,15,13.37
32.0,34.375,2018,1,15,17.49
32.0,35.0,2018,1,15,13.5
32.0,35.625,2018,1,15,13.14
32.5,34.375,2018,1,15,17.42
32.5,35.0,2018,1,15,14.72
32.5,35.625,2018,1,15,12.8
33.0,34.375,2018,1,15,17.11
33.0,35.0,2018,1,15,15.26
33.0,35.625,2018,1,15,11.44
29.5,34.375,2018,1,16,9.63
29.5,35.0,2018,1,16,10.79
29.5,35.625,2018,1,16,8.31
30.0,34.375,2018,1,16,10.26
30.0,35.0,2018,1,16,10.21
30.0,35.625,2018,1,16,6.96
30.5,34.375,2018,1,16,10.36
30.5,35.0,2018,1,16,10.87
30.5,35.625,2018,1,16,7.48
31.0,34.375,2018,1,16,12.13
31.0,35.0,2018,1,16,11.95
31.0,35.625,2018,1,16,10.24
31.5,34.375,2018,1,16,15.58
31.5,35.0,2018,1,16,12.13
31.5,35.625,2018,1,16,13.26
32.0,34.375,2018,1,16,16.83
32.0,35.0,2018,1,16,13.33
32.0,35.625,2018,1,16,13.2
32.5,34.375,2018,1,16,16.73
32.5,35.0,2018,1,16,14.26
32.5,35.625,2018,1,16,12.77
33.0,34.375,2018,1,16,16.45
33.0,35.0,2018,1,16,14.63
33.0,35.625,2018,1,16,11.36
29.5,34.375,2018,1,17,8.27
29.5,35.0,2018,1,17,9.67
29.5,35.625,2018,1,17,7.44
30.0,34.375,2018,1,17,9.82
30.0,35.0,2018,1,17,9.58
30.0,35.625,2018,1,17,5.96
30.5,34.375,2018,1,17,10.11
30.5,35.0,2018,1,17,10.77
30.5,35.625,2018,1,17,6.16
31.0,34.375,2018,1,17,11.64
31.0,35.0,2018,1,17,11.42
31.0,35.625,2018,1,17,9.55
31.5,34.375,2018,1,17,14.91
31.5,35.0,2018,1,17,11.15
31.5,35.625,2018,1,17,12.91
32.0,34.375,2018,1,17,16.82
32.0,35.0,2018,1,17,12.45
32.0,35.625,2018,1,17,12.7
32.5,34.375,2018,1,17,16.81
32.5,35.0,2018,1,17,13.53
32.5,35.625,2018,1,17,11.91
33.0,34.375,2018,1,17,16.67
33.0,35.0,2018,1,17,14.07
33.0,35.625,2018,1,17,10.29
29.5,34.375,2018,1,18,9.9
29.5,35.0,2018,1,18,11.65
29.5,35.625,2018,1,18,8.71
30.0,34.375,2018,1,18,10.74
30.0,35.0,2018,1,18,10.82
30.0,35.625,2018,1,18,7.24
30.5,34.375,2018,1,18,11.04
30.5,35.0,2018,1,18,11.35
30.5,35.625,2018,1,18,6.77
31.0,34.375,2018,1,18,12.4
31.0,35.0,2018,1,18,11.52
31.0,35.625,2018,1,18,10.12
31.5,34.375,2018,1,18,15.69
31.5,35.0,2018,1,18,11.57
31.5,35.625,2018,1,18,13.24
32.0,34.375,2018,1,18,17.56
32.0,35.0,2018,1,18,13.0
32.0,35.625,2018,1,18,12.71
32.5,34.375,2018,1,18,17.68
32.5,35.0,2018,1,18,15.19
32.5,35.625,2018,1,18,12.85
33.0,34.375,2018,1,18,17.4
33.0,35.0,2018,1,18,15.65
33.0,35.625,2018,1,18,11.31
29.5,34.375,2018,1,19,7.18
29.5,35.0,2018,1,19,8.66
29.5,35.625,2018,1,19,5.1
30.0,34.375,2018,1,19,8.79
30.0,35.0,2018,1,19,8.81
30.0,35.625,2018,1,19,3.9
30.5,34.375,2018,1,19,9.69
30.5,35.0,2018,1,19,9.51
30.5,35.625,2018,1,19,4.01
31.0,34.375,2018,1,19,11.74
31.0,35.0,2018,1,19,10.62
31.0,35.625,2018,1,19,8.08
31.5,34.375,2018,1,19,14.82
31.5,35.0,2018,1,19,10.61
31.5,35.625,2018,1,19,11.68
32.0,34.375,2018,1,19,16.0
32.0,35.0,2018,1,19,11.36
32.0,35.625,2018,1,19,11.09
32.5,34.375,2018,1,19,15.81
32.5,35.0,2018,1,19,12.91
32.5,35.625,2018,1,19,10.55
33.0,34.375,2018,1,19,15.29
33.0,35.0,2018,1,19,13.47
33.0,35.625,2018,1,19,8.73
29.5,34.375,2018,1,20,6.92
29.5,35.0,2018,1,20,8.83
29.5,35.625,2018,1,20,4.83
30.0,34.375,2018,1,20,8.03
30.0,35.0,2018,1,20,8.78
30.0,35.625,2018,1,20,4.98
30.5,34.375,2018,1,20,8.86
30.5,35.0,2018,1,20,9.49
30.5,35.625,2018,1,20,5.26
31.0,34.375,2018,1,20,11.28
31.0,35.0,2018,1,20,10.85
31.0,35.625,2018,1,20,8.36
31.5,34.375,2018,1,20,15.04
31.5,35.0,2018,1,20,11.3
31.5,35.625,2018,1,20,12.21
32.0,34.375,2018,1,20,16.24
32.0,35.0,2018,1,20,12.2
32.0,35.625,2018,1,20,12.13
32.5,34.375,2018,1,20,16.18
32.5,35.0,2018,1,20,13.32
32.5,35.625,2018,1,20,11.76
33.0,34.375,2018,1,20,16.17
