LAT,LON,YEAR,MO,DY,ALLSKY_KT
29.5,35.5,2022,7,3,0.77
29.5,34.5,2022,7,3,0.75
29.5,35.5,2020,1,6,0.74
29.5,34.5,2020,1,6,0.72
29.5,35.5,2024,12,29,-999.0
29.5,34.5,2024,12,29,-999.0
29.5,35.5,2024,12,28,-999.0
29.5,34.5,2024,12,28,-999.0
29.5,35.5,2020,1,5,0.74
29.5,34.5,2020,1,5,0.73
29.5,35.5,2021,4,6,0.69
29.5,34.5,2021,4,6,0.71
29.5,35.5,2023,9,30,0.74
29.5,34.5,2023,9,30,0.73
29.5,35.5,2023,9,29,0.72
29.5,34.5,2023,9,29,0.71
29.5,35.5,2022,7,1,0.75
29.5,34.5,2022,7,1,0.73
29.5,35.5,2020,1,8,0.66
29.5,34.5,2020,1,8,0.65
29.5,35.5,2024,12,27,-999.0
29.5,34.5,2024,12,27,-999.0
29.5,35.5,2024,12,26,-999.0
29.5,34.5,2024,12,26,-999.0
29.5,35.5,2020,1,7,0.69
29.5,34.5,2020,1,7,0.54
29.5,35.5,2020,1,4,0.38
29.5,34.5,2020,1,4,0.33
29.5,34.5,2024,12,31,-999.0
29.5,35.5,2024,12,31,-999.0
29.5,35.5,2020,1,1,0.56
29.5,34.5,2020,1,2,0.69
29.5,35.5,2022,6,27,0.76
29.5,34.5,2022,6,27,0.75
29.5,35.5,2020,1,12,0.56
29.5,34.5,2020,1,12,0.49
29.5,35.5,2024,12,23,-999.0
29.5,34.5,2024,12,23,-999.0
29.5,35.5,2024,12,22,-999.0
29.5,34.5,2024,12,22,-999.0
29.5,35.5,2020,1,11,0.68
29.5,34.5,2020,1,11,0.67
29.5,35.5,2022,6,30,0.75
29.5,34.5,2022,6,30,0.74
29.5,35.5,2022,7,7,0.79
29.5,34.5,2022,7,7,0.78
29.5,35.5,2022,7,6,0.78
29.5,34.5,2022,7,6,0.77
29.5,35.5,2022,6,25,0.75
29.5,34.5,2022,6,25,0.74
29.5,35.5,2020,1,14,0.69
29.5,34.5,2020,1,14,0.67
29.5,35.5,2024,12,21,-999.0
29.5,34.5,2024,12,21,-999.0
29.5,35.5,2024,12,20,-999.0
29.5,34.5,2024,12,20,-999.0
29.5,35.5,2020,1,13,0.68
29.5,34.5,2020,1,13,0.64
29.5,35.5,2022,6,28,0.75
29.5,34.5,2022,6,28,0.75
29.5,35.5,2022,7,9,0.76
29.5,34.5,2022,7,9,0.75
29.5,35.5,2022,7,8,0.77
29.5,34.5,2022,7,8,0.77
29.5,35.5,2022,6,23,0.75
29.5,34.5,2022,6,23,0.74
29.5,35.5,2020,1,16,0.66
29.5,34.5,2020,1,16,0.69
29.5,35.5,2024,12,19,-999.0
29.5,34.5,2024,12,19,-999.0
29.5,35.5,2024,12,18,-999.0
29.5,34.5,2024,12,18,-999.0
29.5,35.5,2020,1,15,0.71
29.5,34.5,2020,1,15,0.7
29.5,35.5,2022,6,26,0.77
29.5,34.5,2022,6,26,0.75
29.5,35.5,2022,7,11,0.73
29.5,34.5,2022,7,11,0.75
29.5,35.5,2022,7,10,0.77
29.5,34.5,2022,7,10,0.76
29.5,35.5,2022,6,21,0.76
29.5,34.5,2022,6,21,0.74
29.5,35.5,2020,1,18,0.48
29.5,34.5,2020,1,18,0.48
29.5,35.5,2024,12,17,-999.0
29.5,34.5,2024,12,17,-999.0
29.5,35.5,2024,12,16,-999.0
29.5,34.5,2024,12,16,-999.0
29.5,35.5,2020,1,17,0.64
29.5,34.5,2020,1,17,0.54
29.5,35.5,2022,6,24,0.76
29.5,34.5,2022,6,24,0.76
29.5,35.5,2022,7,13,0.73
29.5,34.5,2022,7,13,0.74
29.5,35.5,2022,7,12,0.74
29.5,34.5,2022,7,12,0.74
29.5,35.5,2022,6,19,0.74
29.5,34.5,2022,6,19,0.75
29.5,35.5,2020,1,20,0.67
29.5,34.5,2020,1,20,0.62
29.5,35.5,2024,12,15,-999.0
29.5,34.5,2024,12,15,-999.0
29.5,35.5,2024,12,14,-999.0
29.5,34.5,2024,12,14,-999.0
29.5,35.5,2020,1,19,0.67
29.5,34.5,2020,1,19,0.59
29.5,35.5,2022,6,22,0.77
29.5,34.5,2022,6,22,0.7
29.5,35.5,2022,7,15,0.76
29.5,34.5,2022,7,15,0.75
29.5,35.5,2022,7,14,0.77
29.5,34.5,2022,7,14,0.75
29.5,35.5,2022,6,17,0.71
29.5,34.5,2022,6,17,0.67
29.5,35.5,2020,1,22,0.57
29.5,34.5,2020,1,22,0.48
29.5,35.5,2024,12,13,-999.0
29.5,34.5,2024,12,13,-999.0
29.5,35.5,2024,12,12,-999.0
29.5,34.5,2024,12,12,-999.0
29.5,35.5,2020,1,21,0.47
29.5,34.5,2020,1,21,0.54
29.5,35.5,2022,6,20,0.75
29.5,34.5,2022,6,20,0.77
29.5,35.5,2022,7,17,0.76
29.5,34.5,2022,7,17,0.76
29.5,35.5,2022,7,16,0.76
29.5,34.5,2022,7,16,0.75
29.5,35.5,2022,6,15,0.76
29.5,34.5,2022,6,15,0.75
29.5,35.5,2020,1,24,0.42
29.5,34.5,2020,1,24,0.43
29.5,35.5,2024,12,11,-999.0
29.5,34.5,2024,12,11,-999.0
29.5,35.5,2024,12,10,-999.0
29.5,34.5,2024,12,10,-999.0
29.5,35.5,2020,1,23,0.72
29.5,34.5,2020,1,23,0.72
29.5,35.5,2022,6,18,0.73
29.5,34.5,2022,6,18,0.74
29.5,35.5,2022,7,19,0.73
29.5,34.5,2022,7,19,0.74
29.5,35.5,2022,7,18,0.73
29.5,34.5,2022,7,18,0.74
29.5,35.5,2022,6,13,0.77
29.5,34.5,2022,6,13,0.76
29.5,35.5,2020,1,26,0.78
29.5,34.5,2020,1,26,0.76
29.5,35.5,2024,12,9,-999.0
29.5,34.5,2024,12,9,-999.0
29.5,35.5,2024,12,8,-999.0
29.5,34.5,2024,12,8,-999.0
29.5,35.5,2020,1,25,0.77
29.5,34.5,2020,1,25,0.76
29.5,35.5,2022,6,16,0.73
29.5,34.5,2022,6,16,0.72
29.5,35.5,2022,7,21,0.74
29.5,34.5,2022,7,21,0.75
29.5,35.5,2022,7,20,0.73
29.5,34.5,2022,7,20,0.72
29.5,35.5,2022,6,11,0.77
29.5,34.5,2022,6,11,0.76
29.5,35.5,2020,1,28,0.47
29.5,34.5,2020,1,28,0.53
29.5,35.5,2024,12,7,-999.0
29.5,34.5,2024,12,7,-999.0
29.5,35.5,2024,12,6,-999.0
29.5,34.5,2024,12,6,-999.0
29.5,35.5,2020,1,27,0.72
29.5,34.5,2020,1,27,0.73
29.5,35.5,2022,6,14,0.75
29.5,34.5,2022,6,14,0.74
29.5,35.5,2022,7,23,0.77
29.5,34.5,2022,7,23,0.75
29.5,35.5,2022,7,22,0.76
29.5,34.5,2022,7,22,0.75
29.5,35.5,2022,6,9,0.76
29.5,34.5,2022,6,9,0.76
29.5,35.5,2020,1,30,0.75
29.5,34.5,2020,1,30,0.74
29.5,35.5,2024,12,5,-999.0
29.5,34.5,2024,12,5,-999.0
29.5,35.5,2024,12,4,-999.0
29.5,34.5,2024,12,4,-999.0
29.5,35.5,2020,1,29,0.73
29.5,34.5,2020,1,29,0.73
29.5,35.5,2022,6,12,0.74
29.5,34.5,2022,6,12,0.72
29.5,35.5,2022,7,25,0.76
29.5,34.5,2022,7,25,0.74
29.5,35.5,2022,7,24,0.77
29.5,34.5,2022,7,24,0.73
29.5,35.5,2022,6,7,0.76
29.5,34.5,2022,6,7,0.74
29.5,35.5,2020,2,1,0.78
29.5,34.5,2020,2,1,0.77
29.5,35.5,2024,12,3,-999.0
29.5,34.5,2024,12,3,-999.0
29.5,35.5,2024,12,2,-999.0
29.5,34.5,2024,12,2,-999.0
29.5,35.5,2020,1,31,0.71
29.5,34.5,2020,1,31,0.67
29.5,35.5,2022,6,10,0.77
29.5,34.5,2022,6,10,0.76
29.5,35.5,2022,7,27,0.76
29.5,34.5,2022,7,27,0.76
29.5,35.5,2022,7,26,0.77
29.5,34.5,2022,7,26,0.77
29.5,35.5,2022,6,5,0.67
29.5,34.5,2022,6,5,0.7
29.5,35.5,2020,2,3,0.75
29.5,34.5,2020,2,3,0.74
29.5,35.5,2024,12,1,-999.0
29.5,34.5,2024,12,1,-999.0
29.5,35.5,2024,11,30,-999.0
29.5,34.5,2024,11,30,-999.0
29.5,35.5,2020,2,2,0.76
29.5,34.5,2020,2,2,0.74
29.5,35.5,2022,6,8,0.76
29.5,34.5,2022,6,8,0.75
29.5,35.5,2022,7,29,0.75
29.5,34.5,2022,7,29,0.75
29.5,35.5,2022,7,28,0.77
29.5,34.5,2022,7,28,0.76
29.5,35.5,2022,6,3,0.67
29.5,34.5,2022,6,3,0.73
29.5,35.5,2020,2,5,0.76
29.5,34.5,2020,2,5,0.75
29.5,35.5,2024,11,29,-999.0
29.5,34.5,2024,11,29,-999.0
29.5,35.5,2024,11,28,-999.0
29.5,34.5,2024,11,28,-999.0
29.5,35.5,2020,2,4,0.75
29.5,34.5,2020,2,4,0.7
29.5,35.5,2022,6,6,0.7
29.5,34.5,2022,6,6,0.69
29.5,35.5,2022,7,31,0.73
29.5,34.5,2022,7,31,0.75
29.5,35.5,2022,7,30,0.71
29.5,34.5,2022,7,30,0.73
29.5,35.5,2022,6,1,0.75
29.5,34.5,2022,6,1,0.75
29.5,35.5,2020,2,7,0.56
29.5,34.5,2020,2,7,0.52
29.5,35.5,2024,11,27,-999.0
29.5,34.5,2024,11,27,-999.0
29.5,35.5,2024,11,26,-999.0
29.5,34.5,2024,11,26,-999.0
29.5,35.5,2020,2,6,0.76
29.5,34.5,2020,2,6,0.74
29.5,35.5,2022,6,4,0.68
29.5,34.5,2022,6,4,0.74
29.5,35.5,2022,8,2,0.74
29.5,34.5,2022,8,2,0.73
29.5,35.5,2022,8,1,0.73
29.5,34.5,2022,8,1,0.72
29.5,35.5,2022,5,30,0.73
29.5,34.5,2022,5,30,0.73
29.5,35.5,2020,2,9,0.52
29.5,34.5,2020,2,9,0.48
29.5,35.5,2024,11,25,-999.0
29.5,34.5,2024,11,25,-999.0
29.5,35.5,2024,11,24,-999.0
29.5,34.5,2024,11,24,-999.0
29.5,35.5,2020,2,8,0.53
29.5,34.5,2020,2,8,0.47
29.5,35.5,2022,6,2,0.76
29.5,34.5,2022,6,2,0.75
29.5,35.5,2022,8,4,0.59
29.5,34.5,2022,8,4,0.64
29.5,35.5,2022,8,3,0.69
29.5,34.5,2022,8,3,0.7
29.5,35.5,2022,5,28,0.71
29.5,34.5,2022,5,28,0.69
29.5,35.5,2020,2,11,0.76
29.5,34.5,2020,2,11,0.74
29.5,35.5,2024,11,23,-999.0
29.5,34.5,2024,11,23,-999.0
29.5,35.5,2024,11,22,-999.0
29.5,34.5,2024,11,22,-999.0
29.5,35.5,2020,2,10,0.7
29.5,34.5,2020,2,10,0.52
29.5,35.5,2022,5,31,0.73
29.5,34.5,2022,5,31,0.73
29.5,35.5,2022,8,6,0.64
29.5,34.5,2022,8,6,0.67
29.5,35.5,2022,8,5,0.66
29.5,34.5,2022,8,5,0.67
29.5,35.5,2022,5,26,0.69
29.5,34.5,2022,5,26,0.7
29.5,35.5,2020,2,13,0.73
29.5,34.5,2020,2,13,0.74
29.5,35.5,2024,11,21,-999.0
29.5,34.5,2024,11,21,-999.0
29.5,35.5,2024,11,20,-999.0
29.5,34.5,2024,11,20,-999.0
29.5,35.5,2020,2,12,0.74
29.5,34.5,2020,2,12,0.74
29.5,35.5,2022,5,29,0.72
29.5,34.5,2022,5,29,0.72
29.5,35.5,2022,8,8,0.67
29.5,34.5,2022,8,8,0.68
29.5,35.5,2022,8,7,0.67
29.5,34.5,2022,8,7,0.68
29.5,35.5,2022,5,24,0.78
29.5,34.5,2022,5,24,0.76
29.5,35.5,2020,2,15,0.72
29.5,34.5,2020,2,15,0.74
29.5,35.5,2024,11,19,-999.0
29.5,34.5,2024,11,19,-999.0
29.5,35.5,2024,11,18,-999.0
29.5,34.5,2024,11,18,-999.0
29.5,35.5,2020,2,14,0.64
29.5,34.5,2020,2,14,0.59
29.5,35.5,2022,5,27,0.59
29.5,34.5,2022,5,27,0.62
29.5,35.5,2022,8,10,0.7
29.5,34.5,2022,8,10,0.69
29.5,35.5,2022,8,9,0.69
29.5,34.5,2022,8,9,0.69
29.5,35.5,2022,5,22,0.63
29.5,34.5,2022,5,22,0.68
29.5,35.5,2020,2,17,0.72
29.5,34.5,2020,2,17,0.67
29.5,35.5,2024,11,17,-999.0
29.5,34.5,2024,11,17,-999.0
29.5,35.5,2024,11,16,-999.0
29.5,34.5,2024,11,16,-999.0
29.5,35.5,2020,2,16,0.72
29.5,34.5,2020,2,16,0.64
29.5,35.5,2022,5,25,0.76
29.5,34.5,2022,5,25,0.75
29.5,35.5,2022,8,12,0.7
29.5,34.5,2022,8,12,0.71
29.5,35.5,2022,8,11,0.68
29.5,34.5,2022,8,11,0.7
29.5,35.5,2022,5,20,0.63
29.5,34.5,2022,5,20,0.64
29.5,35.5,2020,2,19,0.3
29.5,34.5,2020,2,19,0.39
29.5,35.5,2024,11,15,-999.0
29.5,34.5,2024,11,15,-999.0
29.5,35.5,2024,11,14,-999.0
29.5,34.5,2024,11,14,-999.0
29.5,35.5,2020,2,18,0.72
29.5,34.5,2020,2,18,0.67
29.5,35.5,2022,5,23,0.78
29.5,34.5,2022,5,23,0.77
29.5,35.5,2022,8,14,0.74
29.5,34.5,2022,8,14,0.73
29.5,35.5,2022,8,13,0.72
29.5,34.5,2022,8,13,0.73
29.5,35.5,2022,5,18,0.77
29.5,34.5,2022,5,18,0.77
29.5,35.5,2020,2,21,0.74
29.5,34.5,2020,2,21,0.73
29.5,35.5,2024,11,13,-999.0
29.5,34.5,2024,11,13,-999.0
29.5,35.5,2024,11,12,-999.0
29.5,34.5,2024,11,12,-999.0
29.5,35.5,2020,2,20,0.44
29.5,34.5,2020,2,20,0.58
29.5,35.5,2022,5,21,0.66
29.5,34.5,2022,5,21,0.58
29.5,35.5,2022,8,16,0.73
29.5,34.5,2022,8,16,0.72
29.5,35.5,2022,8,15,0.72
29.5,34.5,2022,8,15,0.72
29.5,35.5,2022,5,16,0.72
29.5,34.5,2022,5,16,0.66
29.5,35.5,2020,2,23,0.72
29.5,34.5,2020,2,23,0.7
29.5,35.5,2024,11,11,-999.0
29.5,34.5,2024,11,11,-999.0
29.5,35.5,2024,11,10,-999.0
29.5,34.5,2024,11,10,-999.0
29.5,35.5,2020,2,22,0.74
29.5,34.5,2020,2,22,0.68
29.5,35.5,2022,5,19,0.71
29.5,34.5,2022,5,19,0.76
29.5,35.5,2022,8,18,0.72
29.5,34.5,2022,8,18,0.72
29.5,35.5,2022,8,17,0.69
29.5,34.5,2022,8,17,0.69
29.5,35.5,2022,5,14,0.66
29.5,34.5,2022,5,14,0.62
29.5,35.5,2020,2,25,0.3
29.5,34.5,2020,2,25,0.42
29.5,35.5,2024,11,9,-999.0
29.5,34.5,2024,11,9,-999.0
29.5,35.5,2024,11,8,-999.0
29.5,34.5,2024,11,8,-999.0
29.5,35.5,2020,2,24,0.57
29.5,34.5,2020,2,24,0.54
29.5,35.5,2022,5,17,0.61
29.5,34.5,2022,5,17,0.7
29.5,35.5,2022,8,20,0.76
29.5,34.5,2022,8,20,0.73
29.5,35.5,2022,8,19,0.73
29.5,34.5,2022,8,19,0.75
29.5,35.5,2022,5,12,0.73
29.5,34.5,2022,5,12,0.7
29.5,35.5,2020,2,27,0.75
29.5,34.5,2020,2,27,0.69
29.5,35.5,2024,11,7,-999.0
29.5,34.5,2024,11,7,-999.0
29.5,35.5,2024,11,6,-999.0
29.5,34.5,2024,11,6,-999.0
29.5,35.5,2020,2,26,0.72
29.5,34.5,2020,2,26,0.74
29.5,35.5,2022,5,15,0.65
29.5,34.5,2022,5,15,0.65
29.5,35.5,2022,8,22,0.75
29.5,34.5,2022,8,22,0.74
29.5,35.5,2022,8,21,0.74
29.5,34.5,2022,8,21,0.73
29.5,35.5,2022,5,10,0.78
29.5,34.5,2022,5,10,0.75
29.5,35.5,2020,2,29,0.75
29.5,34.5,2020,2,29,0.71
29.5,35.5,2024,11,5,-999.0
29.5,34.5,2024,11,5,-999.0
29.5,35.5,2024,11,4,-999.0
29.5,34.5,2024,11,4,-999.0
29.5,35.5,2020,2,28,0.76
29.5,34.5,2020,2,28,0.76
29.5,35.5,2022,5,13,0.69
29.5,34.5,2022,5,13,0.65
29.5,35.5,2022,8,24,0.77
29.5,34.5,2022,8,24,0.75
29.5,35.5,2022,8,23,0.77
29.5,34.5,2022,8,23,0.76
29.5,35.5,2022,5,8,0.75
29.5,34.5,2022,5,8,0.72
29.5,35.5,2020,3,2,0.78
29.5,34.5,2020,3,2,0.76
29.5,35.5,2024,11,3,-999.0
29.5,34.5,2024,11,3,-999.0
29.5,35.5,2024,11,2,-999.0
29.5,34.5,2024,11,2,-999.0
29.5,35.5,2020,3,1,0.74
29.5,34.5,2020,3,1,0.73
29.5,35.5,2022,5,11,0.76
29.5,34.5,2022,5,11,0.75
29.5,35.5,2022,8,26,0.74
29.5,34.5,2022,8,26,0.72
29.5,35.5,2022,8,25,0.76
29.5,34.5,2022,8,25,0.71
29.5,35.5,2022,5,6,0.77
29.5,34.5,2022,5,6,0.75
29.5,35.5,2020,3,4,0.77
29.5,34.5,2020,3,4,0.76
29.5,35.5,2024,11,1,-999.0
29.5,34.5,2024,11,1,-999.0
29.5,35.5,2024,10,31,-999.0
29.5,34.5,2024,10,31,-999.0
29.5,35.5,2020,3,3,0.78
29.5,34.5,2020,3,3,0.76
29.5,35.5,2022,5,9,0.7
29.5,34.5,2022,5,9,0.69
29.5,35.5,2022,8,28,0.74
29.5,34.5,2022,8,28,0.73
29.5,35.5,2022,8,27,0.75
29.5,34.5,2022,8,27,0.72
29.5,35.5,2022,5,4,0.7
29.5,34.5,2022,5,4,0.71
29.5,35.5,2020,3,6,0.54
29.5,34.5,2020,3,6,0.5
29.5,35.5,2024,10,30,-999.0
29.5,34.5,2024,10,30,-999.0
29.5,35.5,2024,10,29,-999.0
29.5,34.5,2024,10,29,-999.0
29.5,35.5,2020,3,5,0.76
29.5,34.5,2020,3,5,0.74
29.5,35.5,2022,5,7,0.77
29.5,34.5,2022,5,7,0.76
29.5,35.5,2022,8,30,0.75
29.5,34.5,2022,8,30,0.69
29.5,35.5,2022,8,29,0.7
29.5,34.5,2022,8,29,0.68
29.5,35.5,2022,5,2,0.72
29.5,34.5,2022,5,2,0.67
29.5,35.5,2020,3,8,0.76
29.5,34.5,2020,3,8,0.77
29.5,35.5,2024,10,28,-999.0
29.5,34.5,2024,10,28,-999.0
29.5,35.5,2024,10,27,-999.0
29.5,34.5,2024,10,27,-999.0
29.5,35.5,2020,3,7,0.76
29.5,34.5,2020,3,7,0.75
29.5,35.5,2022,5,5,0.79
29.5,34.5,2022,5,5,0.78
29.5,35.5,2022,9,1,0.72
29.5,34.5,2022,9,1,0.66
29.5,35.5,2022,8,31,0.72
29.5,34.5,2022,8,31,0.68
29.5,35.5,2022,4,30,0.67
29.5,34.5,2022,4,30,0.68
29.5,35.5,2020,3,10,0.72
29.5,34.5,2020,3,10,0.67
29.5,35.5,2024,10,26,-999.0
29.5,34.5,2024,10,26,-999.0
29.5,35.5,2024,10,25,-999.0
29.5,34.5,2024,10,25,-999.0
29.5,35.5,2020,3,9,0.63
29.5,34.5,2020,3,9,0.58
29.5,35.5,2022,5,3,0.71
29.5,34.5,2022,5,3,0.64
29.5,35.5,2022,9,3,0.71
29.5,34.5,2022,9,3,0.68
29.5,35.5,2022,9,2,0.7
29.5,34.5,2022,9,2,0.64
29.5,35.5,2022,4,28,0.72
29.5,34.5,2022,4,28,0.75
29.5,35.5,2020,3,12,0.19
29.5,34.5,2020,3,12,0.33
29.5,35.5,2024,10,24,-999.0
29.5,34.5,2024,10,24,-999.0
29.5,35.5,2024,10,23,-999.0
29.5,34.5,2024,10,23,-999.0
29.5,35.5,2020,3,11,0.55
29.5,34.5,2020,3,11,0.53
29.5,35.5,2022,5,1,0.76
29.5,34.5,2022,5,1,0.75
29.5,35.5,2022,9,5,0.7
29.5,34.5,2022,9,5,0.68
29.5,35.5,2022,9,4,0.7
29.5,34.5,2022,9,4,0.66
29.5,35.5,2022,4,26,0.7
29.5,34.5,2022,4,26,0.68
29.5,35.5,2020,3,14,0.36
29.5,34.5,2020,3,14,0.39
29.5,35.5,2024,10,22,-999.0
29.5,34.5,2024,10,22,-999.0
29.5,35.5,2024,10,21,-999.0
29.5,34.5,2024,10,21,-999.0
29.5,35.5,2020,3,13,0.43
29.5,34.5,2020,3,13,0.25
29.5,35.5,2022,4,29,0.74
29.5,34.5,2022,4,29,0.69
29.5,35.5,2022,9,7,0.72
29.5,34.5,2022,9,7,0.73
29.5,35.5,2022,9,6,0.71
29.5,34.5,2022,9,6,0.71
29.5,35.5,2022,4,24,0.65
29.5,34.5,2022,4,24,0.71
29.5,35.5,2020,3,16,0.74
29.5,34.5,2020,3,16,0.74
29.5,35.5,2024,10,20,-999.0
29.5,34.5,2024,10,20,-999.0
29.5,35.5,2024,10,19,-999.0
29.5,34.5,2024,10,19,-999.0
29.5,35.5,2020,3,15,0.69
29.5,34.5,2020,3,15,0.73
29.5,35.5,2022,4,27,0.67
29.5,34.5,2022,4,27,0.68
29.5,35.5,2022,9,9,0.71
29.5,34.5,2022,9,9,0.72
29.5,35.5,2022,9,8,0.73
29.5,34.5,2022,9,8,0.73
29.5,35.5,2022,4,22,0.61
29.5,34.5,2022,4,22,0.61
29.5,35.5,2020,3,18,0.76
29.5,34.5,2020,3,18,0.78
29.5,35.5,2024,10,18,-999.0
29.5,34.5,2024,10,18,-999.0
29.5,35.5,2024,10,17,-999.0
29.5,34.5,2024,10,17,-999.0
29.5,35.5,2020,3,17,0.68
29.5,34.5,2020,3,17,0.63
29.5,35.5,2022,4,25,0.69
29.5,34.5,2022,4,25,0.68
29.5,35.5,2022,9,11,0.71
29.5,34.5,2022,9,11,0.72
29.5,35.5,2022,9,10,0.71
29.5,34.5,2022,9,10,0.71
29.5,35.5,2022,4,20,0.79
29.5,34.5,2022,4,20,0.77
29.5,35.5,2020,3,20,0.75
29.5,34.5,2020,3,20,0.71
29.5,35.5,2024,10,16,-999.0
29.5,34.5,2024,10,16,-999.0
29.5,35.5,2024,10,15,-999.0
29.5,34.5,2024,10,15,-999.0
29.5,35.5,2020,3,19,0.77
29.5,34.5,2020,3,19,0.76
29.5,35.5,2022,4,23,0.73
29.5,34.5,2022,4,23,0.7
29.5,35.5,2022,9,13,0.75
29.5,34.5,2022,9,13,0.74
29.5,35.5,2022,9,12,0.73
29.5,34.5,2022,9,12,0.74
29.5,35.5,2022,4,18,0.56
29.5,34.5,2022,4,18,0.57
29.5,35.5,2020,3,22,0.79
29.5,34.5,2020,3,22,0.79
29.5,35.5,2024,10,14,-999.0
29.5,34.5,2024,10,14,-999.0
29.5,35.5,2024,10,13,-999.0
29.5,34.5,2024,10,13,-999.0
29.5,35.5,2020,3,21,0.54
29.5,34.5,2020,3,21,0.54
29.5,35.5,2022,4,21,0.78
29.5,34.5,2022,4,21,0.78
29.5,35.5,2022,9,15,0.73
29.5,34.5,2022,9,15,0.73
29.5,35.5,2022,9,14,0.72
29.5,34.5,2022,9,14,0.72
29.5,35.5,2022,4,16,0.73
29.5,34.5,2022,4,16,0.73
29.5,35.5,2020,3,24,0.74
29.5,34.5,2020,3,24,0.73
29.5,35.5,2024,10,12,-999.0
29.5,34.5,2024,10,12,-999.0
29.5,35.5,2024,10,11,-999.0
29.5,34.5,2024,10,11,-999.0
29.5,35.5,2020,3,23,0.55
29.5,34.5,2020,3,23,0.55
29.5,35.5,2022,4,19,0.59
29.5,34.5,2022,4,19,0.59
29.5,35.5,2022,9,17,0.74
29.5,34.5,2022,9,17,0.72
29.5,35.5,2022,9,16,0.73
29.5,34.5,2022,9,16,0.72
29.5,35.5,2022,4,14,0.76
29.5,34.5,2022,4,14,0.77
29.5,35.5,2020,3,26,0.59
29.5,34.5,2020,3,26,0.54
29.5,35.5,2024,10,10,-999.0
29.5,34.5,2024,10,10,-999.0
29.5,35.5,2024,10,9,-999.0
29.5,34.5,2024,10,9,-999.0
29.5,35.5,2020,3,25,0.75
29.5,34.5,2020,3,25,0.73
29.5,35.5,2022,4,17,0.69
29.5,34.5,2022,4,17,0.7
29.5,35.5,2022,9,19,0.72
29.5,34.5,2022,9,19,0.71
29.5,35.5,2022,9,18,0.72
29.5,34.5,2022,9,18,0.71
29.5,35.5,2022,4,12,0.79
29.5,34.5,2022,4,12,0.79
29.5,35.5,2020,3,28,0.7
29.5,34.5,2020,3,28,0.57
29.5,35.5,2024,10,8,-999.0
29.5,34.5,2024,10,8,-999.0
29.5,35.5,2024,10,7,-999.0
29.5,34.5,2024,10,7,-999.0
29.5,35.5,2020,3,27,0.69
29.5,34.5,2020,3,27,0.7
29.5,35.5,2022,4,15,0.74
29.5,34.5,2022,4,15,0.74
29.5,35.5,2022,9,21,0.72
29.5,34.5,2022,9,21,0.72
29.5,35.5,2022,9,20,0.74
29.5,34.5,2022,9,20,0.72
29.5,35.5,2022,4,10,0.7
29.5,34.5,2022,4,10,0.71
29.5,35.5,2020,3,30,0.75
29.5,34.5,2020,3,30,0.73
29.5,35.5,2024,10,6,-999.0
29.5,34.5,2024,10,6,-999.0
29.5,35.5,2024,10,5,-999.0
29.5,34.5,2024,10,5,-999.0
29.5,35.5,2020,3,29,0.78
29.5,34.5,2020,3,29,0.76
29.5,35.5,2022,4,13,0.78
29.5,34.5,2022,4,13,0.77
29.5,35.5,2022,9,23,0.71
29.5,34.5,2022,9,23,0.72
29.5,35.5,2022,9,22,0.74
29.5,34.5,2022,9,22,0.74
29.5,35.5,2022,4,8,0.63
29.5,34.5,2022,4,8,0.61
29.5,35.5,2020,4,1,0.75
29.5,34.5,2020,4,1,0.75
29.5,35.5,2024,10,4,-999.0
29.5,34.5,2024,10,4,-999.0
29.5,35.5,2024,10,3,-999.0
29.5,34.5,2024,10,3,-999.0
29.5,35.5,2020,3,31,0.68
29.5,34.5,2020,3,31,0.69
29.5,35.5,2022,4,11,0.73
29.5,34.5,2022,4,11,0.7
29.5,35.5,2022,9,25,0.72
29.5,34.5,2022,9,25,0.73
29.5,35.5,2022,9,24,0.73
29.5,34.5,2022,9,24,0.72
29.5,35.5,2022,4,6,0.71
29.5,34.5,2022,4,6,0.69
29.5,35.5,2020,4,3,0.77
29.5,34.5,2020,4,3,0.76
29.5,35.5,2024,10,2,-999.0
29.5,34.5,2024,10,2,-999.0
29.5,35.5,2024,10,1,-999.0
29.5,34.5,2024,10,1,-999.0
29.5,35.5,2020,4,2,0.75
29.5,34.5,2020,4,2,0.75
29.5,35.5,2022,4,9,0.79
29.5,34.5,2022,4,9,0.79
29.5,35.5,2022,9,27,0.72
29.5,34.5,2022,9,27,0.72
29.5,35.5,2022,9,26,0.71
29.5,34.5,2022,9,26,0.71
29.5,35.5,2022,4,4,0.73
29.5,34.5,2022,4,4,0.7
29.5,35.5,2020,4,5,0.58
29.5,34.5,2020,4,5,0.53
29.5,35.5,2024,9,30,-999.0
29.5,34.5,2024,9,30,-999.0
29.5,35.5,2024,9,29,-999.0
29.5,34.5,2024,9,29,-999.0
29.5,35.5,2020,4,4,0.77
29.5,34.5,2020,4,4,0.77
29.5,35.5,2022,4,7,0.69
29.5,34.5,2022,4,7,0.68
29.5,35.5,2022,9,29,0.72
29.5,34.5,2022,9,29,0.71
29.5,35.5,2022,9,28,0.72
29.5,34.5,2022,9,28,0.72
29.5,35.5,2022,4,2,0.66
29.5,34.5,2022,4,2,0.66
29.5,35.5,2020,4,7,0.69
29.5,34.5,2020,4,7,0.7
29.5,35.5,2024,9,28,-999.0
